1
13-1
False,0
False,0
57,98
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,7,7,7,7,7,7,7,-1,-1,-1,7,7,7,7,7,7,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,7,7,-1,-1,-1,-1,-1
-1,-1,-1,-1,7,7,7,7,7,7,7,7,-1,-1,-1,-1,-1,7,4,4,4,4,4,4,4,4,4,7,-1,7,4,4,4,4,4,4,4,4,7,7,-1,-1,-1,-1,-1,7,7,7,4,4,4,4,7,7,-1,-1,-1
-1,-1,-1,7,4,4,4,4,4,4,4,4,7,-1,-1,-1,7,4,4,4,4,4,4,4,4,4,4,4,7,4,4,4,4,4,4,4,4,4,4,7,-1,-1,-1,-1,7,7,4,4,4,4,4,4,4,4,7,-1,-1
-1,-1,7,4,4,4,4,4,4,4,4,4,7,-1,-1,-1,7,4,4,4,4,4,4,4,4,4,4,4,7,4,4,4,4,4,4,4,4,4,4,4,7,-1,-1,7,7,4,4,4,4,4,4,4,4,4,7,-1,-1
-1,-1,7,4,4,4,4,4,4,4,4,4,7,-1,-1,-1,7,4,4,4,4,4,4,4,4,4,4,4,7,4,4,4,4,4,4,4,4,4,4,4,7,-1,-1,7,4,4,4,4,4,4,4,4,4,4,4,7,-1
-1,7,4,4,4,4,4,4,4,4,4,4,7,7,7,-1,7,4,4,4,4,4,4,4,4,4,4,4,7,4,4,4,4,4,4,4,4,4,4,4,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,7,-1
-1,7,4,4,4,4,4,4,4,4,4,4,7,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,2,7,4,4,4,4,4,4,4,4,4,4,4,4,7
7,4,4,4,4,4,4,4,4,4,4,4,7,2,2,2,7,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,7,2,2,7,4,4,4,4,4,4,4,4,4,4,4,4,7
7,4,4,4,4,4,4,4,4,4,4,4,7,1,2,2,7,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,7,2,1,1,7,4,4,4,4,4,4,4,4,4,4,4,7
7,4,4,4,4,4,4,4,4,4,4,4,7,1,1,2,7,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,7,4,4,4,4,4,4,4,4,4,4,4,7
7,4,4,4,4,4,4,4,4,4,4,4,7,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,4,4,4,4,4,4,4,4,4,4,4,7
7,4,4,4,4,4,4,4,4,4,4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,4,4,4,4,4,4,4,4,4,4,7
-1,7,4,4,4,4,4,4,4,4,4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,4,4,4,4,4,4,4,4,4,7
-1,7,4,4,4,4,4,4,4,4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,4,4,4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,4,4,4,4,4,4,4,7,-1
-1,-1,7,7,4,4,4,4,4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,4,4,4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,4,4,4,7,7,7,-1,-1
-1,-1,-1,-1,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,4,4,4,4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,4,4,4,4,4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,6,6,6,6,6,6,7,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,4,4,4,4,4,4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,7,6,6,6,6,6,6,7,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,7,6,6,7,7,7,7,6,7,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,7,6,6,6,7,-1,-1,7,6,7,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,7,6,6,6,7,-1,-1,-1,7,7,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,7,6,6,6,7,-1,-1,-1,7,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,7,6,6,6,7,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,7,6,6,6,6,7,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,7,6,6,6,6,7,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,7,6,6,6,6,7,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,7,6,6,6,6,6,7,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,6,6,6,6,6,7,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,6,6,6,6,6,7,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,7,6,6,6,6,6,6,7,-1,-1,-1,-1,-1,-1,-1,-1
