1
30-2
False,0
False,0
52,92
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,6,6,6,6,6,6,6,6,-1,-1,-1,6,6,6,6,6,6,6,6,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,5,5,5,5,5,5,5,5,2,6,-1,-1,6,5,5,5,5,5,5,5,5,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,1,1,1,1,1,1,1,2,6,-1,-1,6,1,1,1,1,1,1,1,1,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,7,7,7,7,7,7,7,7,2,6,-1,-1,6,7,7,7,7,7,7,7,2,7,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,7,7,7,7,7,7,7,7,1,6,-1,-1,6,7,7,2,7,7,7,2,7,7,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,7,7,7,2,2,7,7,7,1,6,-1,-1,6,7,7,2,2,7,2,7,7,7,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,7,2,2,7,7,4,4,7,1,6,-1,-1,6,7,7,4,7,7,7,2,7,7,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,7,7,7,7,7,7,7,1,6,-1,-1,6,7,7,4,2,7,7,7,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,6,6,6,6,6,6,6,-1,-1,-1,6,2,7,7,7,7,7,7,7,7,6,-1,-1,6,7,7,7,7,7,4,4,4,2,6,-1,-1,-1,6,6,6,6,6,6,6,-1,-1,-1,-1,-1
-1,-1,6,4,4,4,4,4,4,4,6,-1,-1,6,2,7,7,7,7,7,7,7,7,7,6,6,7,7,7,7,7,7,7,7,4,2,6,-1,-1,6,4,4,4,4,4,4,4,6,-1,-1,-1,-1
-1,6,4,3,3,3,4,3,3,3,4,6,-1,6,4,2,7,7,2,7,7,7,7,6,5,5,6,7,7,7,7,7,7,7,2,4,6,-1,6,4,3,3,3,3,4,3,3,4,6,-1,-1,-1
-1,6,3,7,7,7,7,2,7,7,3,6,-1,6,4,2,7,7,7,2,2,7,7,5,2,2,2,5,7,7,7,7,7,7,2,4,6,-1,6,3,7,7,7,2,7,7,7,3,6,-1,-1,-1
-1,6,2,7,7,7,7,7,2,7,2,6,-1,6,4,2,7,7,7,7,7,2,5,2,7,7,7,2,2,7,7,7,7,7,2,4,6,-1,6,2,7,7,4,2,7,7,7,2,6,-1,-1,-1
-1,6,7,7,7,7,7,7,7,7,7,6,-1,6,4,2,7,7,7,7,7,7,7,7,7,7,7,7,4,7,7,4,2,7,4,4,6,-1,6,2,7,4,2,7,7,7,7,7,6,-1,-1,-1
-1,6,2,7,7,3,7,7,7,7,2,6,-1,6,4,2,4,4,7,7,7,7,7,7,7,7,7,7,4,7,7,7,7,4,2,4,6,-1,6,2,7,2,7,7,7,7,7,2,6,-1,-1,-1
-1,6,3,7,7,3,7,7,7,7,2,6,-1,6,5,4,7,7,7,7,7,7,4,7,7,7,7,7,7,7,7,7,2,7,2,5,6,-1,6,2,7,7,7,7,7,7,7,3,6,-1,-1,-1
-1,6,4,2,7,3,7,7,7,7,7,2,6,6,5,2,7,7,7,7,7,7,2,2,7,7,4,4,7,7,4,7,2,7,2,5,6,6,3,3,7,7,7,7,3,7,2,4,6,-1,-1,-1
-1,-1,6,3,7,2,3,7,7,7,7,7,2,6,5,2,7,7,7,7,2,2,7,7,7,7,7,7,2,7,7,7,7,2,2,5,6,2,7,2,3,7,7,7,3,7,3,6,-1,-1,-1,-1
-1,-1,6,4,7,7,7,7,2,7,7,7,2,6,5,2,7,7,7,2,7,7,7,7,7,7,7,7,7,2,7,7,7,4,2,5,6,2,7,7,2,3,7,7,3,7,4,6,-1,-1,-1,-1
-1,6,3,6,7,7,7,7,2,7,7,7,2,6,5,2,7,7,7,4,7,7,7,7,7,7,7,7,7,7,2,7,7,4,2,5,6,2,7,7,7,7,7,3,2,7,6,-1,-1,-1,-1,-1
6,4,9,6,2,7,7,2,2,7,7,7,2,6,5,2,7,7,7,4,7,7,7,7,7,7,7,7,2,7,2,7,7,7,4,5,6,2,7,7,7,3,3,2,7,2,6,-1,-1,-1,-1,-1
6,9,9,6,3,7,7,2,3,7,7,7,2,6,5,2,7,7,7,4,7,7,7,7,7,7,7,7,7,4,2,7,7,7,4,5,6,2,7,7,3,2,7,7,7,3,6,-1,-1,-1,-1,-1
6,9,4,6,4,2,4,7,3,2,7,2,7,2,6,3,7,7,7,2,2,7,7,7,7,7,7,7,7,4,2,7,7,3,5,6,2,7,7,2,7,7,7,7,2,4,6,-1,-1,-1,-1,-1
6,6,6,-1,6,2,2,7,7,3,4,7,7,2,6,3,7,7,7,3,7,7,7,7,7,7,7,7,7,4,2,7,7,3,5,6,2,7,7,2,7,7,7,7,3,6,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,6,4,3,7,7,7,3,7,7,2,6,4,7,7,3,4,3,7,7,7,7,7,7,7,7,7,4,7,7,2,5,6,2,7,2,7,7,7,7,2,4,6,6,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,6,4,7,7,2,7,7,7,2,6,4,7,3,4,4,4,3,3,7,7,7,4,3,3,4,3,3,4,2,6,6,4,2,7,7,7,7,7,3,6,4,5,6,-1,-1,-1,-1
-1,-1,-1,-1,-1,6,6,2,4,2,7,7,7,7,2,6,4,2,7,7,7,7,7,7,4,4,2,7,7,7,7,7,2,4,6,2,7,3,7,7,7,7,2,4,6,9,9,1,6,-1,-1,-1
-1,-1,-1,-1,-1,-1,6,3,2,7,7,7,2,2,2,6,1,7,7,7,7,7,7,7,2,4,7,7,7,7,7,7,7,4,6,2,7,3,7,7,7,7,3,6,6,5,0,1,6,-1,-1,-1
-1,-1,-1,-1,-1,-1,6,4,2,7,7,2,2,7,2,6,1,7,7,7,7,7,7,7,2,4,7,7,7,7,7,7,7,4,6,2,7,7,3,7,7,2,4,6,-1,-1,5,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,6,3,2,7,7,7,7,2,6,1,7,7,7,7,7,7,7,4,7,7,7,7,7,7,7,7,4,6,2,7,7,3,7,2,3,6,-1,-1,-1,-1,-1,-1,-1,-1,-1
