1
30-1
False,0
False,0
37,76
-1,-1,-1,-1,-1,-1,-1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,7,5,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,5,7,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,-1,-1,-1,-1,-1
-1,-1,-1,-1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,-1,-1,-1,-1,-1
-1,-1,-1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-1,-1,-1,-1
-1,-1,7,7,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,7,7,-1,-1,-1
-1,-1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,-1,-1
-1,-1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,-1,-1
-1,-1,-1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,8,8,8,8,8,8,8,8,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,8,3,3,8,8,8,5,5,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,5,3,8,8,8,5,3,3,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,5,8,8,8,5,3,3,5,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,3,8,8,8,5,3,8,3,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,8,8,8,5,3,8,8,3,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,7,7,7,7,7,-1,7,8,8,5,3,8,8,8,5,7,-1,-1,-1,-1,-1,7,7,7,7,7,-1,-1,-1
-1,-1,-1,-1,-1,-1,7,7,5,3,5,3,5,7,5,8,5,8,8,8,8,8,6,7,-1,-1,-1,-1,7,6,3,8,8,3,7,-1,-1
-1,-1,7,7,7,7,5,3,8,8,3,5,3,5,5,3,5,8,8,8,3,8,6,7,-1,-1,-1,7,5,5,8,8,8,8,7,-1,-1
-1,7,6,5,4,4,4,8,8,8,3,3,8,6,5,3,8,5,8,8,3,5,6,3,7,7,7,3,8,3,3,8,8,8,7,-1,-1
-1,7,5,8,8,8,4,8,8,8,5,3,8,6,5,8,8,3,5,8,8,5,6,8,3,3,8,8,8,3,3,8,8,3,7,-1,-1
-1,7,3,8,8,8,4,8,3,5,7,7,5,6,8,8,8,8,5,3,8,5,5,8,8,3,8,8,8,8,5,2,5,2,7,-1,-1
-1,7,5,8,8,8,4,5,5,7,-1,-1,7,6,5,8,8,8,3,3,8,5,3,8,8,5,3,8,2,5,7,7,7,7,-1,-1,-1
-1,7,6,2,8,2,3,7,7,-1,-1,-1,-1,7,5,5,8,8,8,3,8,6,6,5,3,3,5,5,7,7,-1,-1,-1,-1,-1,-1,-1
-1,-1,7,7,7,7,7,-1,-1,-1,-1,-1,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,7,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,5,5,5,4,4,4,4,4,4,4,5,5,5,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,7,7,5,4,8,8,8,8,8,8,8,8,8,8,8,8,8,4,5,7,7,-1,-1,-1,-1,-1,-1,-1,-1
