1
35-3
False,0
False,0
50,50
0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,7,7,7,7,5,1,4,6,6,5,6,6,6,6,6,6,6,5,3,3,5,5,5,5,5,1,5,5,5,4,6,6,6
0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,4,7,7,7,7,5,1,4,6,5,5,6,6,6,6,6,6,5,3,3,5,5,5,5,1,1,5,5,5,5,6,6,6,22
0,0,0,0,0,0,0,0,0,4,7,7,4,0,0,4,7,7,7,7,7,5,1,4,6,5,5,6,6,6,6,6,5,3,5,5,5,5,5,1,1,5,5,5,5,6,6,6,22,13
0,0,0,0,0,0,0,0,0,4,7,7,7,4,4,7,7,7,7,7,7,5,1,6,5,5,6,6,6,6,6,5,5,5,5,5,5,5,4,5,5,5,6,6,6,6,6,22,13,13
0,0,0,0,0,0,0,0,4,7,7,7,7,7,7,7,7,7,7,7,7,5,1,6,5,5,6,6,6,6,6,5,5,5,5,5,4,4,5,6,6,6,6,6,6,6,22,13,13,13
6,6,0,0,0,0,0,0,4,7,7,7,7,7,7,7,7,7,7,7,7,5,1,6,5,5,6,6,6,6,5,5,5,5,5,6,4,6,6,6,6,6,6,6,6,15,15,13,13,13
10,10,6,6,0,0,0,4,7,7,7,7,7,7,7,7,7,7,7,7,7,5,1,6,5,5,5,6,6,5,5,5,5,5,6,6,6,6,5,5,5,5,5,6,22,15,15,13,13,13
10,10,10,10,6,2,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,6,6,5,5,5,5,5,5,5,5,6,6,4,5,5,5,5,6,5,5,5,6,17,15,15,15,13,18
10,10,10,11,11,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,1,6,5,5,5,5,5,5,6,6,4,4,5,5,6,6,6,6,6,6,6,22,0,5,0,13,18,22
10,10,11,11,6,11,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,1,6,5,5,5,5,6,6,5,4,4,6,6,6,6,6,6,6,6,6,22,22,5,5,0,13,18,22
10,10,11,11,6,11,11,6,7,7,7,7,7,7,7,7,7,7,7,7,6,1,6,6,5,5,5,6,4,4,4,5,6,6,6,6,6,6,6,6,6,6,22,5,21,20,21,6,18,22
10,11,11,11,6,11,11,6,6,7,7,7,7,7,7,7,7,7,7,6,1,4,6,5,5,5,6,4,5,5,6,6,6,6,6,5,5,5,5,5,6,22,5,21,21,21,20,22,18,22
10,11,11,6,11,11,11,11,6,6,7,7,7,7,7,7,7,7,7,6,1,6,5,5,6,6,1,1,5,6,6,6,6,5,5,5,5,6,5,7,22,5,22,21,5,5,20,21,18,22
10,11,11,6,11,11,11,11,8,6,7,7,7,7,7,7,7,7,6,1,6,5,5,6,1,1,1,6,6,6,6,5,5,5,5,5,5,6,6,6,22,5,22,22,5,5,20,4,22,13
10,11,6,11,11,11,11,11,11,6,7,7,7,7,7,7,7,6,1,6,6,5,6,4,1,1,6,6,6,6,5,5,5,5,5,5,6,6,6,4,0,5,21,21,21,21,21,4,22,13
10,11,6,11,11,11,11,11,6,7,7,7,7,7,7,7,7,6,1,6,5,6,5,1,1,6,6,6,5,5,5,5,5,5,6,6,12,18,13,6,4,0,21,21,21,21,4,22,12,13
