1
10005-53
fantasy,
Free
70,74
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-1,-1,-1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,4,4,6,4,4,4,4,6,4,4,4,4,4,4,4,4,4,7,-1,7,2,4,4,4,4,6,4,4,4,4,6,4,4,4,5,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,4,4,6,4,4,4,4,6,4,4,4,4,4,4,4,4,4,3,3,7,4,3,4,4,4,6,4,4,4,4,4,4,6,4,4,4,4,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,3,4,6,4,4,4,4,6,4,4,4,4,4,4,4,4,3,3,3,7,4,3,3,3,4,6,4,4,4,4,4,4,6,4,4,4,4,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,23,3,6,4,4,4,4,6,4,4,4,4,4,4,3,3,3,3,3,7,2,3,3,3,4,6,4,4,4,4,4,4,6,4,4,3,3,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,23,6,3,4,4,4,6,4,4,3,3,3,3,3,3,3,23,7,7,7,3,3,3,4,6,3,4,4,4,4,4,6,3,3,3,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,23,3,6,3,3,3,3,6,4,3,3,3,3,3,3,23,7,8,7,7,23,2,3,3,6,3,3,3,3,3,3,6,3,3,3,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,23,23,3,3,3,3,3,6,3,3,2,23,23,23,7,11,12,7,11,7,23,23,23,4,6,3,3,3,3,6,2,23,23,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,2,23,23,23,23,23,23,23,1,7,7,7,11,11,11,7,12,12,7,7,7,23,23,23,23,23,23,23,1,7,7,11,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,7,7,7,7,7,7,7,11,11,11,11,11,11,7,11,12,11,12,8,7,7,7,7,7,7,7,7,11,11,11,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
