1
10005-15
fantasy,
Ads
49,48
7,7,7,7,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,5,5,5,3,3,3,3,3,3,5,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7,7,7,7,7,7,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,5,3,3,3,3,3,3,3,3,5,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5,5,5,7,7,7,7,14,14,14,9,9,9,9,9,14,14,14,14,14,14,14,3,3,3,3,3,3,3,3,3,5,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5,5,5,5,5,5,5,9,9,9,9,9,9,9,9,9,9,14,14,14,14,14,3,3,3,3,3,3,3,3,3,3,5,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5,5,5,5,5,9,9,9,9,9,9,9,9,9,9,9,9,9,14,14,14,14,3,3,3,3,3,3,3,3,3,3,5,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5,5,5,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,14,14,14,3,3,3,3,3,3,3,3,3,3,3,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5,5,5,9,9,9,9,10,10,10,10,10,9,9,9,9,9,9,9,14,14,3,3,3,3,3,3,3,3,3,3,3,3,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5,5,9,9,9,10,10,10,10,10,10,10,10,10,9,9,9,9,9,14,14,3,3,2,2,2,2,3,3,3,3,3,3,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5,5,5,5,5,9,9,9,10,11,11,11,11,10,10,9,9,9,9,14,3,3,2,2,2,2,2,2,3,3,3,3,3,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7,7,5,5,5,5,5,9,9,9,9,9,10,11,11,10,9,9,9,3,3,2,2,2,2,2,2,2,3,3,3,3,3,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7,7,7,7,5,5,10,11,11,11,11,11,9,9,11,11,10,9,9,3,2,2,2,2,2,2,2,2,2,3,3,3,3,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
10,10,10,7,7,10,11,11,11,11,11,11,11,11,9,11,11,9,9,3,2,2,2,2,2,2,2,2,2,3,3,3,3,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
10,10,10,10,8,11,11,12,12,12,12,12,11,11,11,11,11,9,9,3,2,2,1,1,2,2,2,2,2,3,3,3,5,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
