1
10005-39
fantasy,
Free
27,41
6,6,6,6,6,6,14,14,14,14,6,6,6,14,14,14,14,5,6,6,6,6,6,6,-1,-1,-1
6,10,10,6,10,10,12,12,12,12,10,6,10,12,12,12,12,10,10,10,6,10,10,6,-1,-1,-1
-1,6,10,6,10,10,10,14,14,14,10,6,10,14,14,14,10,10,10,10,6,10,6,-1,-1,-1,-1
-1,6,10,6,10,10,10,14,14,14,10,6,10,14,14,14,10,10,10,10,6,10,6,-1,-1,-1,-1
-1,6,10,10,6,10,10,14,14,14,10,6,10,14,14,14,10,10,10,6,10,10,6,-1,-1,-1,-1
-1,6,10,10,6,10,10,14,14,14,10,6,10,14,14,14,10,10,10,6,10,10,6,-1,-1,-1,-1
-1,6,10,10,6,10,10,14,14,14,10,6,10,14,14,14,10,10,10,6,10,10,6,-1,-1,-1,-1
-1,-1,6,10,6,10,10,12,12,12,12,14,12,12,12,12,10,10,10,6,10,6,-1,-1,-1,-1,-1
-1,-1,6,10,10,3,3,14,14,14,14,12,14,14,14,14,3,3,3,10,10,6,-1,-1,-1,-1,-1
-1,-1,6,10,4,4,4,4,14,14,14,12,14,14,14,4,4,4,4,4,10,6,-1,-1,-1,-1,-1
-1,-1,6,10,0,0,0,12,14,14,14,14,14,14,14,12,0,0,0,0,10,6,-1,-1,-1,-1,-1
-1,-1,-1,6,12,14,14,14,14,14,14,12,14,14,14,14,14,14,14,12,6,-1,-1,-1,-1,-1,-1
-1,-1,-1,6,14,14,14,12,14,14,14,14,14,14,14,12,14,14,14,14,6,-1,-1,-1,-1,-1,-1
-1,-1,-1,6,14,14,14,12,14,14,14,12,14,14,14,12,14,14,14,14,6,-1,-1,-1,-1,-1,-1
-1,-1,-1,6,14,14,14,12,14,14,14,14,14,14,14,12,14,14,14,14,6,-1,-1,-1,-1,-1,-1
-1,-1,-1,6,14,14,14,12,14,14,14,12,14,14,14,12,14,14,14,14,6,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,14,14,14,12,14,14,14,14,14,14,14,12,14,14,14,14,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,14,14,14,14,14,14,12,12,12,14,14,14,14,14,14,14,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,14,14,14,14,14,12,12,0,12,12,14,14,14,14,14,14,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,14,14,14,12,12,0,0,0,12,12,14,14,14,14,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,14,12,12,0,0,0,0,0,12,12,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,6,0,0,0,0,0,0,0,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,6,10,4,4,4,4,4,4,4,10,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,6,10,4,3,3,3,3,3,3,3,4,10,6,6,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,6,10,10,3,3,3,3,3,3,3,3,3,10,10,10,6,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,6,6,10,4,3,14,14,14,14,14,14,14,3,4,9,10,6,6,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,6,2,13,14,1,14,14,14,1,14,13,2,7,6,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,6,3,14,14,0,14,14,14,0,14,14,3,6,6,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,3,3,3,3,3,3,3,3,3,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,4,3,3,3,3,3,3,3,3,3,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,14,3,14,3,3,3,3,3,14,3,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,14,3,14,3,3,3,3,3,14,3,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,14,4,3,3,3,3,3,3,3,4,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,14,14,4,4,14,14,14,4,4,14,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,14,14,14,14,14,14,14,14,14,14,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,14,14,14,14,14,14,14,14,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,14,14,14,14,14,14,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,14,14,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,14,8,14,8,14,11,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,14,11,14,14,14,11,14,14
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,-1,-1,-1,14,-1,-1
1,1,1
0.8784314,0.8745099,0.8745099
