1
10005-11
fantasy,
Vip
43,55
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,7,7,7,7,7,7,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,9,7,5,5,5,5,5,7,9,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,9,7,7,5,5,7,7,5,7,9,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,7,7,7,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,9,7,7,5,5,5,5,5,7,7,9,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,7,7,5,5,5,5,5,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,7,5,5,5,5,5,5,7,7,9,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,9,5,5,5,9,9,5,5,9,7,-1,-1,-1,-1,-1,-1,9,9,9,2,2,2,5,5,5,5,5,5,7,7,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,9,5,9,9,7,5,5,9,12,-1,-1,9,9,9,9,7,7,7,3,3,5,5,5,5,5,5,5,7,7,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,9,9,7,5,5,5,13,13,9,9,7,7,7,7,5,5,5,3,2,7,5,5,5,5,5,7,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,9,9,7,5,5,13,13,9,9,1,1,5,5,5,5,5,7,7,2,2,7,7,5,4,5,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,9,9,7,5,5,13,9,9,5,3,3,3,5,7,7,6,7,7,7,2,2,7,7,7,5,5,5,5,12,12,-1,9,9,9,9,-1,-1,-1,-1,-1
-1,-1,-1,9,8,7,5,5,7,7,5,5,3,3,7,7,7,7,7,7,7,7,2,2,7,7,7,5,5,12,12,13,9,7,7,7,7,7,9,-1,-1,-1,-1
-1,-1,-1,9,8,7,7,5,5,5,5,9,3,2,7,7,7,7,7,7,7,7,2,2,7,7,7,5,5,13,13,9,7,5,5,5,7,7,7,9,-1,-1,-1
-1,-1,-1,9,8,8,9,7,7,7,9,5,2,2,7,7,7,7,7,7,7,7,2,2,7,7,7,5,5,7,9,5,5,5,7,7,9,9,7,9,-1,-1,-1
-1,-1,-1,-1,9,8,8,9,9,9,12,2,2,2,7,7,7,7,7,7,7,7,2,2,2,7,5,5,4,5,5,5,7,7,7,9,9,9,9,-1,-1,-1,-1
-1,-1,-1,-1,-1,9,9,9,9,12,5,2,1,9,7,7,7,6,7,7,7,7,7,2,2,5,5,5,5,5,5,7,7,7,9,9,9,7,9,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,5,5,5,7,1,1,9,9,7,7,7,7,7,7,7,7,2,3,3,5,5,5,5,5,7,7,7,7,5,7,9,-1,-1,-1,-1,-1
-1,12,12,-1,-1,-1,-1,9,8,9,8,1,1,9,9,7,7,7,7,7,7,7,5,5,3,3,3,5,5,5,5,5,7,5,5,7,9,-1,-1,-1,-1,-1,-1
9,7,5,12,-1,-1,-1,9,8,8,8,1,1,9,7,7,7,7,5,5,5,5,5,12,12,3,3,3,3,12,12,12,5,5,7,9,-1,-1,-1,-1,-1,-1,-1
9,9,5,5,12,12,12,9,8,8,9,1,2,7,7,7,5,4,5,5,12,12,12,13,13,13,13,13,13,13,13,13,12,5,9,-1,-1,-1,-1,-1,-1,-1,-1
9,9,7,5,5,12,12,9,8,9,7,2,2,5,5,5,12,12,12,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,9,9,7,5,5,12,9,9,7,7,3,3,12,12,12,9,9,9,5,5,5,5,5,5,5,5,5,5,5,5,5,7,7,9,-1,-1,-1,-1,-1,-1,-1,-1
-1,9,8,9,7,5,9,7,7,5,12,13,13,13,9,9,5,5,5,7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,7,9,-1,-1,-1,-1,-1,-1,-1
-1,-1,9,8,9,7,7,7,12,13,13,9,9,9,5,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,7,9,-1,-1,-1,-1,-1,-1
-1,-1,-1,9,8,9,7,12,13,9,9,7,7,7,9,9,9,9,9,9,9,9,9,7,7,7,7,7,7,7,7,7,7,5,5,7,9,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,9,9,9,13,9,7,7,7,7,9,13,13,9,9,8,8,9,9,9,9,7,7,7,7,7,7,7,7,7,5,5,5,7,9,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,13,9,7,7,7,7,12,13,7,7,9,9,9,9,9,9,9,9,7,7,7,7,7,7,7,7,7,7,5,5,7,9,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,9,7,7,7,7,5,13,7,7,9,7,12,12,5,9,9,9,7,7,7,9,9,9,7,7,7,7,7,5,5,7,9,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,9,7,7,7,7,13,12,13,7,13,9,12,13,13,13,9,9,7,7,7,5,13,13,13,5,7,7,7,7,5,12,7,9,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,9,7,7,7,9,9,13,13,13,9,7,12,13,5,13,9,7,7,7,5,12,8,5,13,12,5,7,7,5,5,12,7,9,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,9,7,7,7,7,9,9,9,9,9,7,12,13,5,13,9,7,7,7,12,13,13,13,13,13,12,5,5,5,12,12,7,9,-1,-1,-1,-1,-1
-1,-1,-1,-1,9,7,7,7,7,7,7,7,7,7,7,7,12,13,13,13,9,7,7,7,13,9,9,7,7,7,13,12,12,12,12,12,5,9,-1,-1,-1,-1,-1
-1,-1,-1,-1,9,7,7,7,7,7,7,7,7,7,7,5,12,8,13,13,9,7,7,7,7,7,5,12,12,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,9,7,7,7,7,7,9,9,9,7,7,5,8,8,13,13,9,7,7,7,7,5,12,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1
-1,-1,-1,-1,9,7,7,7,7,9,9,9,9,9,7,5,8,13,13,13,9,7,7,7,5,12,1,1,1,3,3,3,3,3,3,3,3,1,1,1,-1,-1,-1
-1,-1,-1,-1,9,7,7,7,9,9,9,9,9,9,9,7,13,13,13,9,9,7,7,7,12,1,1,3,3,3,3,3,3,3,3,3,3,3,3,1,1,-1,-1
-1,-1,-1,-1,9,7,7,7,9,9,8,8,8,9,9,9,9,9,9,9,7,6,7,7,12,1,10,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,-1
-1,-1,-1,-1,9,7,7,7,9,8,8,8,8,9,9,9,9,9,9,9,7,7,7,5,1,10,3,3,3,3,3,3,3,2,2,2,2,2,3,3,1,1,-1
-1,-1,-1,-1,9,7,7,9,9,8,8,8,8,9,9,9,9,9,9,9,7,7,7,5,1,1,4,3,3,3,3,3,2,2,2,2,2,2,2,3,3,1,1
-1,-1,-1,-1,9,7,7,9,9,8,8,8,9,9,9,9,9,9,9,7,7,7,7,5,1,10,3,4,3,3,3,2,2,2,2,2,2,2,2,2,3,1,1
-1,-1,-1,-1,9,8,7,9,9,8,8,8,9,9,9,7,7,9,7,7,7,7,7,5,1,1,4,3,4,3,2,2,2,2,2,2,2,2,2,2,2,1,1
-1,-1,-1,-1,-1,9,9,7,9,8,8,9,9,9,9,7,7,7,7,7,6,7,7,5,1,10,3,4,3,4,2,2,2,2,2,2,2,2,2,2,2,10,1
-1,-1,-1,-1,-1,9,8,7,9,8,8,9,9,10,9,7,7,7,7,7,7,7,7,5,12,10,10,3,4,3,6,2,2,2,1,1,2,2,2,2,6,1,10
-1,-1,-1,-1,-1,9,8,7,9,9,8,8,9,9,9,9,7,5,7,7,7,7,5,12,12,10,1,4,3,6,2,6,1,10,1,10,1,6,2,6,2,10,1
-1,-1,-1,-1,-1,-1,9,9,7,9,8,8,9,9,9,9,7,7,5,7,7,5,12,12,12,10,10,3,4,2,6,1,10,0,11,0,10,1,6,2,10,1,-1
-1,-1,-1,-1,-1,-1,9,8,7,9,9,8,8,9,9,9,9,7,7,5,5,12,12,12,10,10,3,4,3,6,2,10,1,11,0,11,1,10,2,6,1,10,-1
-1,-1,-1,-1,-1,-1,9,8,8,7,9,9,8,9,9,9,9,9,7,6,7,9,9,10,9,4,4,4,6,2,10,1,10,0,11,0,10,1,6,6,10,1,-1
-1,-1,-1,-1,-1,-1,-1,9,8,7,9,9,9,9,9,9,9,9,9,9,9,9,10,9,4,5,6,2,6,6,10,10,11,11,11,11,10,10,6,10,10,-1,-1
-1,-1,-1,-1,-1,-1,-1,9,8,8,9,9,9,9,9,10,9,9,9,9,9,6,7,3,7,6,7,6,10,10,10,11,11,11,11,10,10,6,2,10,10,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,9,8,8,9,9,9,9,9,9,9,9,9,9,9,10,7,6,7,10,9,10,10,0,11,11,11,1,10,6,6,10,10,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,9,8,8,8,9,9,9,9,9,9,10,9,10,9,10,9,10,9,10,8,11,8,11,10,10,10,6,6,10,10,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,8,8,8,8,9,9,9,9,9,9,9,10,9,10,9,10,8,0,9,10,9,6,7,6,9,10,10,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,8,8,8,8,8,8,9,9,9,9,9,10,9,10,9,10,9,6,7,6,9,9,9,10,10,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,9,8,8,8,8,8,8,8,8,9,9,10,9,10,9,10,8,11,8,9,9,10,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,9,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,9,9,9,9,9,9,9,9,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0.5019608,0.9843138,1
0,0.9647059,1
0,0.8705883,0.8156863
0,0.7725491,0.654902
0.1294118,0.6745098,0.3372549
0.3215686,0.6862745,0
0.1647059,0.8117648,0.4509804
0.4078432,0.8274511,0
0.7607844,1,0.5019608
0.5176471,1,0
0.2078432,0.9803922,0.6
0.4862745,0.9882354,0.7411765
0.2588235,0.5450981,0
0.1647059,0.3176471,0
