1
10005-23
fantasy,
Free
38,42
-1,-1,-1,-1,-1,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,3,4,4,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,4,4,3,-1,-1,-1,-1,-1
-1,-1,-1,-1,3,4,4,4,4,3,-1,-1,-1,-1,2,2,2,2,-1,-1,2,2,2,2,-1,-1,-1,-1,3,4,4,4,4,3,-1,-1,-1,-1
-1,-1,-1,-1,3,11,11,4,4,4,3,-1,-1,2,0,0,0,0,2,2,0,0,0,0,2,-1,-1,3,4,4,4,11,11,3,-1,-1,-1,-1
-1,-1,-1,-1,3,11,11,11,4,4,4,3,2,1,0,0,0,0,0,0,0,0,0,0,1,2,3,4,4,4,11,11,11,3,-1,-1,-1,-1
-1,-1,-1,-1,3,11,11,11,11,4,4,4,2,1,0,0,0,1,1,1,1,0,0,0,1,2,4,4,4,11,11,11,11,3,-1,-1,-1,-1
-1,-1,-1,-1,3,11,11,11,11,4,4,4,2,1,0,0,1,2,2,2,2,1,0,0,1,2,4,4,4,11,11,11,11,3,-1,-1,-1,-1
-1,-1,-1,-1,-1,3,11,11,11,11,4,4,4,2,1,1,2,7,7,7,7,2,1,1,2,4,4,4,11,11,11,11,3,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,3,11,11,11,11,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11,11,11,11,3,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,3,11,5,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,11,3,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,5,7,7,8,8,8,8,8,8,8,8,7,7,8,8,8,8,8,8,8,8,7,7,5,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,5,7,8,8,9,9,8,8,8,8,8,8,3,3,8,8,8,8,8,8,9,9,8,8,7,5,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,5,8,8,9,9,9,9,8,8,8,8,3,7,7,3,8,8,8,8,9,9,9,9,8,8,5,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,5,8,8,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,8,8,5,-1,-1,-1,-1,-1,-1
