1
10005-42
fantasy,
Free
32,31
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-1,-1,-1,-1,-1
6,3,4,4,5,5,5,5,5,3,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,6,6,-1,-1,-1
-1,6,3,5,5,2,2,2,2,5,3,3,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,6,-1,-1
-1,-1,6,5,2,1,1,1,1,2,5,5,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,5,5,5,6,-1
-1,-1,6,2,1,1,1,1,1,1,1,5,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,5,5,6
-1,-1,6,1,1,1,2,2,2,2,2,5,4,4,4,4,4,4,5,4,4,4,3,3,3,4,4,4,4,4,5,6
-1,-1,6,1,2,2,1,1,1,1,1,5,3,4,4,4,4,3,5,4,4,3,6,6,6,3,4,4,4,4,4,6
-1,-1,6,2,1,1,1,1,1,1,1,1,5,3,3,3,3,5,4,4,3,6,-1,-1,-1,6,3,4,4,4,3,6
-1,-1,6,0,1,1,1,1,2,2,2,2,4,5,5,5,5,4,4,4,6,-1,-1,-1,-1,-1,6,4,4,4,3,6
-1,-1,-1,6,1,1,2,2,1,1,1,1,4,4,4,4,4,4,4,6,-1,-1,-1,-1,-1,6,5,4,4,3,6,-1
-1,-1,-1,6,0,2,1,1,1,1,1,1,4,4,4,4,4,4,4,6,-1,-1,-1,-1,6,5,4,4,3,6,-1,-1
-1,-1,-1,-1,6,1,1,1,1,1,1,2,5,4,4,4,4,4,6,-1,-1,-1,-1,6,5,4,4,6,6,-1,-1,-1
-1,-1,-1,-1,6,0,1,1,2,2,2,5,5,5,5,5,4,4,6,-1,-1,-1,-1,6,4,4,6,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,6,0,2,1,1,5,4,5,5,5,5,5,4,6,-1,-1,-1,-1,6,3,4,5,6,6,-1,-1,-1
-1,-1,-1,-1,6,4,5,0,1,1,3,4,4,4,4,4,5,4,5,6,6,6,-1,-1,6,3,4,4,4,6,-1,-1
-1,-1,-1,-1,6,3,4,5,0,1,1,3,3,3,4,4,4,4,5,3,2,3,6,-1,-1,6,6,6,6,-1,-1,-1
-1,-1,-1,-1,-1,6,6,6,6,0,1,1,1,4,4,4,4,4,5,2,1,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,6,0,0,4,4,4,4,4,5,3,1,2,0,0,2,6,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,4,4,4,4,4,4,5,2,1,0,6,6,6,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,6,6,6,6,6,6,5,4,4,4,4,6,6,0,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,6,5,5,5,5,5,5,5,5,4,4,4,6,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,6,5,4,4,4,4,4,4,4,4,5,4,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,6,4,4,4,4,4,4,4,4,4,4,4,4,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,6,4,5,4,4,5,4,4,4,4,4,4,4,4,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,6,3,5,4,4,5,4,3,4,4,4,6,4,4,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,6,3,3,3,3,3,4,4,6,6,4,4,4,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,6,6,6,6,4,4,4,4,4,4,4,3,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,6,3,4,4,4,4,4,4,3,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,6,0,6,3,3,3,3,3,3,6,0,0,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,6,0,6,6,6,6,6,6,6,-1,6,0,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0.7921569,0.8196079,0.4588236
0.6745098,0.7764707,0.3333333
0.4862745,0.7450981,0.2509804
0.3098039,0.6705883,0.345098
0.1803922,0.4313726,0.3372549
0.1333333,0.3215686,0.3176471
0.1333333,0.1176471,0.1686275
