1
10005-52
fantasy,
Ads
78,71
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,2,11,11,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,4,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,4,4,-1,-1,-1
-1,-1,-1,-1,-1,-1,4,4,4,4,-1,-1,-1,-1,-1,4,4,4,4,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,-1,-1,1,1,1,1,1,1,1,-1,-1,-1,4,4,4,4,4,4,4,-1,-1
-1,-1,-1,-1,-1,4,4,4,4,4,4,-1,-1,-1,-1,0,4,4,1,1,1,1,-1,-1,2,1,1,1,1,1,1,11,11,11,11,1,1,1,11,11,11,11,1,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,4,0,4,4,4,4,4,-1,-1
-1,-1,-1,-1,4,4,4,4,4,4,4,4,2,-1,-1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,11,11,11,11,11,11,11,1,1,11,11,11,11,11,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,4,4,4,4,4,4,4,-1,-1
-1,-1,-1,-1,4,0,4,4,4,4,4,4,2,2,2,2,2,2,2,2,1,1,2,1,1,2,2,1,1,11,11,11,11,11,11,11,11,0,11,11,11,11,11,0,0,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,4,0,0,4,4,-1,-1,-1
-1,-1,-1,-1,4,0,4,4,4,4,4,4,0,0,0,0,2,2,2,10,10,1,2,1,1,10,10,1,2,0,11,11,11,11,11,11,11,11,11,11,11,11,11,0,0,1,1,11,11,11,11,11,11,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,-1,-1,-1,-1
-1,-1,-1,-1,4,0,4,4,4,4,4,4,0,2,2,2,1,10,10,10,10,1,2,1,10,10,10,2,0,0,0,0,11,11,11,11,11,11,11,11,11,11,11,11,11,0,11,5,4,4,4,12,4,4,11,2,1,-1,-1,-1,-1,1,1,5,11,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,4,4,0,4,4,4,-1,2,2,2,1,10,7,7,7,10,1,2,10,7,7,10,2,1,1,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,5,4,4,14,5,14,14,5,11,1,-1,-1,-1,-1,-1,11,5,5,11,11,11,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,4,4,4,4,-1,-1,-1,-1,2,10,10,10,10,10,1,1,10,7,7,7,10,2,1,-1,-1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4,4,5,4,4,5,4,4,14,14,11,11,-1,-1,-1,11,5,5,5,5,11,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,9,9,9,9,9,10,10,10,7,7,10,-1,-1,-1,-1,-1,11,11,11,11,11,14,14,14,14,12,11,11,11,11,11,4,4,5,4,14,14,4,5,4,5,11,5,11,-1,-1,11,5,5,5,11,11,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,9,9,9,9,9,10,10,10,10,10,-1,-1,-1,-1,-1,-1,-1,11,11,11,11,14,14,14,14,12,11,11,11,11,11,4,11,5,4,5,4,4,5,14,5,11,5,11,-1,-1,11,5,5,5,11,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,9,9,9,9,9,9,9,10,10,10,10,-1,-1,-1,-1,-1,-1,11,11,11,11,14,14,14,14,12,11,11,11,11,11,4,11,11,11,11,11,5,5,14,5,11,5,5,11,11,5,5,5,5,11,11,-1,11,-1,-1,-1,-1,4,4,4,-1,-1
-1,-1,-1,-1,-1,-1,4,4,-1,10,10,10,10,-1,10,9,9,9,9,9,9,9,9,10,9,10,-1,-1,-1,-1,-1,-1,11,11,11,11,11,14,14,14,11,11,11,11,11,-1,11,11,14,14,14,14,11,11,5,5,11,5,5,5,5,5,5,5,5,11,-1,11,11,11,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,4,2,2,10,9,9,9,10,10,9,9,9,9,9,9,9,9,9,10,10,-1,-1,-1,-1,-1,11,11,11,11,11,6,6,11,11,11,6,6,11,11,11,11,11,-1,11,4,4,14,14,14,11,11,11,5,5,5,5,5,5,5,5,11,-1,-1,-1,11,11,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,4,2,2,10,8,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10,-1,-1,-1,11,11,11,11,11,11,5,5,5,6,5,6,5,5,5,11,11,11,11,11,11,11,11,11,11,11,11,-1,11,5,5,5,5,5,5,5,5,5,11,11,11,11,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,11,11,4,4,10,8,9,9,9,9,9,9,9,9,9,9,9,9,10,10,-1,-1,-1,11,11,11,11,11,11,11,11,3,3,3,3,3,3,3,11,11,11,11,11,11,11,11,-1,-1,-1,11,-1,-1,-1,11,5,5,5,5,5,5,5,5,5,5,5,11,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,11,11,11,11,11,11,10,8,9,9,9,9,9,9,9,9,9,9,10,10,10,3,3,11,11,11,11,11,5,3,3,3,2,2,2,2,2,2,2,3,3,3,11,11,11,11,11,11,3,11,-1,-1,11,11,5,5,5,5,5,5,5,5,5,5,5,5,5,11,-1,-1,-1,-1,-1,-1,-1
