1
5-2
False,0
False,0
36,46
-1,-1,-1,-1,-1,10,10,10,7,7,7,7,7,7,7,7,10,10,10,7,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,10,10,10,7,7,7,7,7,7,10,10,10,10,7,5,5,5,5,5,5,5,1,1,1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,10,10,7,7,10,10,10,10,10,10,10,7,5,5,5,6,6,6,6,6,6,6,1,1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,2,2,4,7,10,10,10,10,10,7,7,7,5,6,6,6,6,6,6,6,6,6,6,1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,2,4,4,4,10,10,10,7,7,7,5,5,6,6,6,6,6,6,6,6,6,6,6,1,1,-1,-1,-1,-1,-1
-1,-1,-1,-1,2,2,2,4,4,2,7,7,7,7,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,1,-1,-1,-1,-1,-1
-1,-1,-1,-1,2,2,4,4,4,1,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,-1,-1,-1,-1,-1
-1,-1,-1,2,2,4,4,4,2,1,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,-1,-1,-1,-1
-1,-1,-1,2,2,4,4,4,1,5,5,5,5,5,5,6,6,6,6,6,10,10,6,6,6,6,6,6,6,6,6,1,-1,-1,-1,-1
-1,-1,-1,2,2,4,4,1,5,5,5,5,5,5,5,6,6,6,6,6,10,10,6,6,6,6,6,6,6,8,10,6,1,-1,-1,-1
-1,-1,-1,2,2,4,2,1,5,5,5,5,5,5,6,6,6,6,6,6,8,8,6,6,6,6,6,6,10,8,10,6,1,-1,-1,-1
-1,-1,-1,2,2,4,1,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,8,8,10,10,10,1,1,-1,-1
-1,-1,-1,2,2,2,1,5,5,5,5,5,5,6,6,6,6,6,6,6,10,10,6,6,6,6,6,8,8,10,10,10,6,1,-1,-1
-1,-1,-1,-1,-1,1,1,5,5,5,5,5,5,6,6,6,6,6,6,6,10,10,6,6,6,6,6,8,8,10,10,10,6,1,-1,-1
-1,-1,-1,-1,-1,1,5,5,5,5,5,5,6,6,6,6,6,6,6,6,10,10,6,6,6,6,8,8,10,10,10,10,6,6,1,-1
-1,-1,-1,-1,1,5,5,5,5,5,5,5,6,6,6,6,6,6,6,10,10,10,6,6,8,8,8,10,10,10,10,10,6,6,1,-1
-1,-1,-1,-1,1,5,5,5,5,5,5,5,6,6,6,6,6,6,6,10,10,10,10,8,8,10,8,10,10,10,10,10,8,6,1,-1
-1,-1,-1,-1,1,5,5,5,5,5,5,6,6,6,6,6,6,6,8,10,10,10,10,8,8,10,8,10,8,8,8,10,8,8,6,1
-1,-1,-1,-1,1,5,5,5,5,5,5,6,6,6,6,6,6,6,8,8,10,10,10,8,8,10,10,10,8,8,8,10,8,8,6,1
-1,-1,-1,-1,1,5,5,5,5,5,5,6,6,6,6,6,6,6,8,8,10,10,10,8,8,10,10,10,8,8,10,10,8,8,6,1
-1,-1,-1,-1,1,5,5,5,5,5,5,6,6,6,6,6,6,6,8,8,10,10,10,8,8,10,10,10,8,8,10,8,8,8,6,1
