1
1-2
False,0
False,0
34,32
-1,-1,-1,-1,3,3,3,-1,-1,-1,-1,3,3,3,3,-1,3,3,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,3,3
-1,-1,-1,-1,3,2,2,3,3,-1,-1,3,2,2,3,-1,3,2,2,3,3,3,-1,-1,-1,-1,-1,-1,-1,3,3,2,3,3
-1,-1,-1,-1,-1,3,2,2,2,3,-1,-1,3,2,3,-1,-1,3,3,2,2,3,3,-1,-1,-1,-1,-1,-1,-1,3,2,2,3
-1,-1,-1,-1,-1,-1,3,2,2,2,3,-1,3,2,3,-1,-1,-1,3,3,2,2,3,-1,-1,-1,-1,-1,-1,-1,3,2,2,3
-1,-1,-1,-1,-1,-1,3,2,2,2,2,3,3,2,3,-1,-1,-1,-1,-1,3,2,2,3,-1,-1,-1,-1,3,3,3,2,3,3
-1,-1,-1,-1,-1,-1,-1,3,2,2,2,2,3,3,3,-1,-1,-1,-1,-1,3,2,2,2,3,3,-1,3,3,3,2,2,3,-1
-1,-1,-1,-1,-1,-1,-1,-1,3,3,2,2,2,3,3,-1,-1,-1,-1,-1,3,2,2,2,2,3,3,3,2,2,2,3,3,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,2,2,2,3,-1,-1,-1,-1,-1,3,2,2,2,3,3,2,2,2,2,2,3,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,-1,-1,-1
-1,-1,-1,-1,-1,-1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,-1,-1,-1
-1,-1,-1,-1,-1,-1,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,-1,-1
-1,-1,-1,3,3,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,-1
-1,-1,-1,3,1,1,1,1,1,1,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,-1
-1,3,3,1,1,1,1,1,1,1,1,1,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,-1
-1,3,1,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,-1
3,3,1,1,5,1,5,1,1,1,1,1,1,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,2,3,-1,-1
3,1,1,1,1,5,1,1,1,2,2,1,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,-1,-1,-1
3,1,2,1,5,5,5,2,2,2,2,2,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1
3,2,5,5,2,2,2,2,5,5,2,2,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,2,5,0,2,2,2,2,5,0,2,2,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,2,2,2,2,2,2,2,2,2,2,2,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,3,2,2,2,2,2,2,2,2,2,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,1,3,3,2,2,2,2,2,3,1,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,2,1,3,2,2,2,2,3,1,1,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,3,1,2,3,3,3,2,3,1,1,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,3,2,2,3,-1,-1,3,2,2,2,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,3,3,-1,-1,-1,-1,3,2,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0.9294118,0.9294118,0.9294118
0.9921569,0.8235295,0.5529412
0.9843138,0.6941177,0.2196079
0.8784314,0.4862745,0.09803922
0.8862746,0.2352941,0.09411766
0.1607843,0.1607843,0.1607843
