1
10006-36
fashion,
Free
21,36
-1,8,8,8,8,8,8,8,8,-1,-1,-1,-1,-1,8,8,8,8,8,8,-1
8,6,5,5,6,6,7,7,9,8,-1,-1,-1,8,6,5,5,7,7,9,8
8,6,5,5,6,6,7,7,9,8,-1,-1,-1,8,6,5,5,7,7,9,8
8,6,5,5,6,6,7,7,9,8,-1,-1,-1,8,6,5,5,7,7,9,8
8,6,5,5,6,6,7,7,9,8,-1,-1,-1,8,6,5,5,7,7,9,8
8,6,5,5,6,6,7,7,9,8,-1,-1,-1,8,6,5,5,7,7,9,8
8,6,5,5,6,6,7,7,9,8,-1,-1,-1,8,6,5,5,7,7,9,8
8,6,5,5,6,6,7,7,9,8,-1,-1,-1,8,6,5,5,7,7,9,8
8,6,5,5,6,6,7,7,9,8,-1,-1,-1,8,6,5,5,7,7,9,8
8,6,5,5,6,6,7,7,9,8,-1,-1,-1,8,6,5,5,7,7,9,8
8,6,5,5,6,6,7,7,9,8,-1,-1,-1,8,6,5,5,7,7,9,8
8,6,5,5,6,6,7,7,9,8,-1,-1,-1,8,6,5,5,7,7,9,8
8,6,5,5,6,6,7,7,9,8,-1,-1,-1,8,6,5,5,7,7,9,8
8,6,5,5,6,6,7,7,9,8,-1,-1,-1,8,6,5,5,7,7,9,8
8,6,5,5,6,6,7,7,9,8,-1,-1,-1,8,6,5,5,7,7,9,8
-1,8,8,8,8,8,8,8,8,-1,-1,-1,-1,-1,8,8,8,8,8,8,-1
-1,2,0,0,1,1,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,2,0,0,1,1,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,2,0,0,1,1,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,2,0,0,1,1,1,1,2,-1,-1,-1,-1,-1,-1,-1,3,4,-1,-1,-1
-1,2,0,0,1,1,1,1,2,-1,-1,-1,-1,-1,-1,3,3,3,4,-1,-1
-1,2,0,0,1,1,1,1,2,-1,-1,-1,-1,-1,3,3,3,3,3,4,-1
-1,2,0,0,1,1,1,1,2,-1,-1,-1,-1,3,3,3,3,3,3,3,4
-1,2,0,0,0,0,0,0,2,-1,-1,-1,-1,3,3,3,3,3,3,3,4
-1,-1,2,2,2,2,2,2,-1,-1,-1,-1,-1,3,3,3,3,4,3,3,4
-1,-1,4,3,3,3,4,3,-1,-1,-1,-1,-1,-1,3,3,-1,-1,4,4,-1
-1,-1,4,3,3,3,4,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,4,3,3,3,4,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,4,3,3,3,4,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,4,3,3,3,4,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,3,3,3,3,4,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,3,4,3,3,4,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,3,3,4,4,4,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,3,4,4,4,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,4,4,4,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,3,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0.9960785,0.9176471,0.7294118
0.9921569,0.7686275,0.2235294
0.8156863,0.4862745,0.2745098
0.8235295,0.2627451,0.764706
0.9882354,0.5450981,0.9529412
0.3019608,0.2352941,0.8862746
0.4431373,0.3803922,1
0.3882353,0.6235294,0.9882354
0.1921569,0.1372549,0.7098039
0.6627451,0.9215687,0.9921569
