1
10006-22
fashion,
Free
70,39
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,2,2,2,2,2,2,2,5,5,-1,-1,-1,-1,-1,-1,-1,4,5,5,5,5,5,5,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,2,2,2,2,2,2,2,5,5,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,5,5,5,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,5,5,5,5,5,5,5,5,5,5,-1,-1,-1,-1,-1,5,2,2,2,2,1,1,1,1,1,1,1,2,2,5,-1,-1,-1,5,5,5,3,3,3,3,3,3,3,3,3,3,3,5,5,5,-1,-1,5,5,5,5,5,5,5,5,5,5,-1,-1,-1,-1,-1,-1
-1,5,4,4,3,3,3,3,3,3,3,3,5,-1,-1,-1,5,0,2,2,1,1,1,1,1,1,1,1,1,1,2,2,5,5,5,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,2,2,2,2,2,2,2,2,2,0,5,5,-1,-1,-1,-1
5,5,4,4,4,3,3,3,3,3,3,3,3,5,5,5,0,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,5,4,4,4,4,3,3,3,3,3,3,3,3,3,4,4,5,2,2,2,3,3,3,3,2,1,1,1,1,0,0,5,-1,-1,-1
5,3,5,5,4,4,4,4,4,4,3,4,4,4,5,5,0,6,6,6,2,2,1,1,1,3,3,3,3,1,1,1,1,1,2,1,5,4,4,4,4,4,3,3,3,3,3,4,4,5,5,2,2,2,3,3,3,3,2,1,1,1,1,1,1,1,0,5,5,-1
5,3,3,3,5,5,4,4,4,4,4,4,5,5,1,0,1,6,6,6,6,6,2,2,2,6,6,6,6,3,1,1,1,1,2,2,0,5,5,5,5,4,4,4,4,4,4,4,5,2,2,2,3,3,3,3,3,2,1,1,1,1,1,1,1,2,2,2,2,5
5,3,3,3,5,5,4,4,4,4,4,4,5,5,0,0,2,8,8,8,6,6,2,2,2,6,6,6,6,3,1,1,1,1,2,2,0,5,5,5,5,4,4,4,4,4,4,4,5,2,2,2,3,3,3,3,3,2,1,1,1,1,0,0,0,2,2,2,2,5
-1,6,3,3,3,3,5,5,5,5,5,5,0,0,0,0,8,10,7,7,8,8,6,6,6,8,8,8,8,4,1,1,1,1,1,2,2,0,0,0,0,5,5,5,5,5,5,5,2,2,2,3,3,3,3,2,2,1,1,1,0,0,0,2,2,2,2,2,2,5
