1
10006-26
fashion,
Ads
69,53
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,2,2,2,2,2,1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,5,-1,-1,-1,5,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,2,7,7,7,7,7,7,7,2,1,1,1,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,5,-1,-1,-1,5,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,5,5,1,2,7,7,3,3,3,3,3,3,3,7,2,2,1,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,5,-1,5,5,1,1,1,1,2,2,2,2,2,2,1,1,1,1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,5,5,1,2,7,7,3,3,3,3,3,3,3,7,2,2,1,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,5,-1,5,5,1,1,1,1,2,2,2,2,2,2,1,1,1,1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,5,5,1,7,3,3,4,4,4,4,4,4,4,3,7,7,1,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,5,-1,5,5,1,1,2,2,8,8,8,8,8,2,2,1,1,1,1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,5,5,1,7,3,4,4,4,4,4,4,4,4,3,7,7,1,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,5,5,2,2,1,2,8,8,10,10,10,10,10,8,8,2,1,1,1,5,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,5,5,1,7,3,4,4,4,4,4,4,4,4,3,7,7,1,5,2,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,2,5,5,5,2,2,2,8,10,10,11,11,11,11,11,10,10,8,2,2,1,5,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,5,5,1,7,3,4,4,4,4,4,4,4,4,3,7,7,1,5,2,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,2,5,5,5,2,2,2,8,10,10,11,11,11,11,11,11,10,8,2,2,1,5,-1,-1,-1,-1,-1
