1
10006-7
fashion,
Free
16,18
-1,-1,-1,6,6,6,6,6,6,6,6,6,6,6,-1,-1
-1,-1,6,6,7,7,7,7,7,7,7,7,7,6,6,-1
-1,-1,6,7,7,8,8,8,8,8,8,8,7,7,6,-1
-1,-1,6,6,6,6,6,2,3,1,6,6,6,6,6,-1
-1,-1,6,6,5,5,5,1,2,3,5,5,5,6,6,-1
-1,-1,5,5,7,8,7,0,1,2,6,8,6,5,5,-1
-1,-1,8,7,4,7,4,7,9,6,9,6,9,6,8,-1
-1,3,7,9,7,4,7,9,7,9,6,9,6,9,6,3
-1,2,-1,7,8,7,8,6,8,6,8,6,8,6,-1,3
-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1
-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1
-1,0,0,-1,-1,0,2,-1,-1,2,2,-1,-1,2,-1,-1
-1,-1,-1,0,0,-1,-1,2,2,-1,-1,2,2,-1,-1,-1
0.9960785,0.909804,0.6431373
1,0.8117648,0.2352941
0.9882354,0.6509804,0.2627451
0.9215687,0.5294118,0.08235294
0.9921569,0.7960785,0.9960785
0.6862745,0.06666667,0.7098039
0.7882354,0.05490196,0.8117648
0.9019608,0.1019608,0.9294118
0.9568628,0.2313726,0.9764706
0.9843138,0.4862745,0.9960785
