1
10006-48
fantasy,
Free
85,75
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,6,6,7,7,7,7,6,6,3,0,0,0,0,0,0,0,0,0,8,8,6,5,5,7,7,7,7,7,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,6,7,7,0,0,7,0,0,5,5,3,0,0,0,0,0,0,0,8,6,6,7,7,7,0,0,0,0,0,7,7,5,6,3,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0,0,0,8,7,6,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,6,7,7,0,7,0,7,0,6,0,5,6,3,0,0,0,0,0,8,5,7,7,7,0,0,8,8,8,8,8,0,0,7,6,6,3,0,0,0,0,0,0,0,0,0,7,7,7,7,0,8,8,8,8,8,0,0,7,6,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,9,9,9,9,9,1,0,0,6,7,0,0,0,3,3,3,0,0,0,5,3,0,0,0,0,8,6,7,7,8,8,8,8,8,8,8,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,0,0,0,7,6,6,3,0,0,0,0,0,0,0,0,0,0,0,8,8
9,9,17,17,17,17,17,9,8,8,7,7,7,7,7,5,5,3,6,6,6,7,3,8,8,8,8,7,7,8,8,8,5,8,8,7,7,7,5,5,8,8,3,8,6,6,6,4,8,8,8,8,8,7,6,6,8,4,8,8,7,7,7,6,6,8,8,3,8,7,6,4,3,8,8,8,8,8,8,8,8,8,8,8,8
9,17,17,17,15,15,15,17,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,8,8,8,8,8,8,8,3,8,8,8,6,8,8,8,3,8,8,8,5,6,4,8,8,8,8,7,6,6,4,8,8,4,8,8,8,5,8,8,8,4,8,8,8,7,6,4,8,8,8,8,8,8,8,8,8,8,8,8
9,17,17,17,15,15,15,15,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,5,3,8,8,8,8,8,5,8,8,5,8,8,5,8,8,8,8,6,6,4,4,8,8,8,7,6,4,8,8,8,8,4,8,8,6,8,8,4,8,8,8,8,7,6,4,4,8,8,8,8,7,7,8,8,0,8,8
9,17,17,17,15,15,15,15,5,5,5,5,5,5,5,5,5,8,8,8,8,5,5,8,8,8,5,6,3,8,8,8,8,8,8,5,7,7,7,6,8,8,8,8,8,8,5,7,3,8,8,8,7,6,4,8,8,8,8,8,6,6,5,6,6,8,8,8,8,8,8,6,6,4,8,8,8,7,7,7,7,8,0,0,0
9,17,17,17,15,15,15,15,5,5,5,5,5,5,5,5,5,8,8,7,7,8,8,8,9,9,6,6,3,8,8,8,8,8,8,6,3,3,3,6,8,8,8,8,8,8,7,6,4,8,8,8,7,6,5,8,8,8,8,8,6,5,3,3,6,8,8,8,8,8,8,7,6,4,8,8,7,7,7,7,7,8,0,0,0
