1
10006-0
fashion,
Free
19,12
-1,-1,-1,-1,-1,3,3,3,3,3,3,3,3,3,-1,-1,-1,-1,-1
-1,-1,-1,3,3,3,3,3,3,3,3,3,3,3,3,3,-1,-1,-1
-1,-1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,-1,-1
-1,3,3,3,3,3,3,5,3,6,6,5,3,3,3,3,3,3,-1
-1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,-1
2,2,2,3,3,3,3,3,2,2,2,3,3,3,3,3,2,2,2
0,0,0,2,2,2,2,2,0,0,0,2,2,2,2,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
-1,-1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,-1,-1
-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,-1,-1
0.6352941,0.1490196,0.2
0.8627452,0.2196079,0.2588235
0.8784314,0.227451,0.2627451
0.8941177,0.2313726,0.2666667
0.9254903,0.4196079,0.4431373
0.9607844,0.4431373,0.4666667
0.9647059,0.4588236,0.4784314
