1
10006-40
fashion,
Ads
44,42
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,6,6,6,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,9,9,9,9,9,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,9,9,9,-1,-1,7,7,7,6,6,6,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8,8,9,9,9,9,9,-1,-1,-1,-1,-1
-1,-1,-1,9,9,9,9,9,7,7,7,10,11,11,11,6,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8,8,10,11,11,11,9,9,9,-1,-1,-1,-1
-1,-1,9,9,8,8,9,9,7,7,10,11,11,11,11,11,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8,10,11,11,11,11,11,9,9,-1,-1,-1,-1
-1,9,9,8,8,8,8,9,7,7,10,11,14,14,11,11,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,10,8,8,10,11,14,14,11,11,9,9,-1,-1,-1,-1
9,9,8,8,8,8,8,8,7,7,10,10,0,14,11,11,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,14,14,8,7,10,10,0,14,11,11,9,9,-1,-1,-1,-1
9,8,8,7,7,8,8,8,7,7,10,10,10,11,11,10,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,14,14,8,7,10,10,10,11,11,10,9,9,-1,-1,-1,-1
-1,8,8,7,7,7,8,14,7,7,7,10,10,10,10,6,6,6,11,11,11,10,10,10,10,11,11,11,11,11,8,8,7,10,10,10,10,9,9,9,-1,-1,-1,-1
-1,-1,8,8,7,8,14,14,14,7,7,7,7,6,6,6,6,11,11,11,11,10,10,10,10,10,11,11,11,11,11,8,8,7,7,8,9,9,9,10,10,-1,-1,-1
-1,-1,-1,8,8,-1,0,0,14,14,7,7,6,6,6,6,11,11,11,11,11,11,10,10,10,10,10,11,11,11,11,11,8,8,9,9,9,9,10,10,10,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,0,11,11,11,11,11,11,11,11,11,11,11,10,10,10,10,10,10,10,-1,-1,-1,-1,-1,-1,-1,11,11,11,11,10,10,10,10,10,-1,-1
-1,-1,-1,-1,-1,-1,11,11,11,11,11,11,11,11,11,11,11,11,10,10,10,10,10,10,10,10,10,10,10,-1,-1,-1,-1,-1,11,11,11,10,10,10,10,10,10,-1
-1,-1,-1,-1,-1,11,11,11,11,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,10,10,10,10,10,10,10,-1,-1,-1,11,11,11,11,10,10,10,10,10,-1
-1,-1,-1,-1,-1,11,11,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,-1
-1,-1,-1,-1,-1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,12,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,-1
-1,-1,-1,-1,2,1,1,2,2,2,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,3,3,12,12,12,4,4,4,5,5,5,9,9,9,10,10,10,10,-1
-1,-1,-1,-1,1,1,1,1,2,2,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,12,12,12,4,4,4,5,5,5,9,9,9,13,13,13,10,-1
-1,-1,-1,-1,1,1,1,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,12,12,12,12,4,4,4,5,5,5,9,9,9,13,13,13,3,-1
-1,-1,-1,-1,1,1,1,1,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,17,17,12,4,4,4,4,5,5,5,9,9,9,13,13,13,3,3
