1
10006-50
False,0
False,0
72,93
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,11,20,10,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,20,10,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,20,11,10,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,11,20,22,20,10,10,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,22,21,11,10,10,10,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,11,11,20,11,20,20,20,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,22,22,22,22,11,10,22,20,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,22,25,11,20,11,20,20,21,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,22,8,6,6,4,10,24,11,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,22,8,6,6,5,10,20,11,10,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,10,20,25,7,6,6,6,10,20,11,10,0,0,0,7,6,6,5,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,0,0,0,0,10,20,20,23,7,6,6,4,10,24,20,10,10,0,7,5,6,5,4,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,10,20,20,24,7,6,6,4,10,24,22,20,10,0,6,6,5,4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,10,20,20,24,7,6,6,4,10,26,22,20,10,7,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,14,14,14,14,14,13,13,13,13,13,13,12,12,12,10,20,20,24,7,6,6,9,10,20,26,22,20,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,13,13,13,13,12,7,7,7,8,10,20,22,25,8,7,6,9,10,26,22,20,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,13,13,12,7,7,6,6,7,8,10,20,25,8,6,6,9,10,21,23,7,6,5,13,0,0,26,8,7,7,7,7,7,7,8,0,0
0,0,0,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,13,13,12,7,6,5,5,6,7,8,10,20,10,7,6,9,10,26,20,7,6,5,13,0,8,7,7,6,6,6,6,6,7,7,8,0
0,0,0,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,12,7,6,5,5,4,3,6,7,8,10,24,1,6,9,10,21,20,7,6,13,13,8,7,5,6,6,5,5,5,6,6,7,8,0
0,0,0,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,13,12,7,6,5,5,5,2,3,6,7,8,10,10,7,7,7,10,7,6,4,13,8,7,6,6,5,5,5,5,5,5,2,7,8,0
0,0,0,0,10,13,13,13,13,13,13,13,13,13,13,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,13,13,12,7,7,6,5,5,5,2,3,7,7,8,8,10,8,6,10,8,4,13,13,8,7,6,5,5,5,5,5,5,4,7,7,8,0
0,0,0,0,0,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,14,14,14,14,14,14,13,13,13,13,12,8,8,7,6,5,5,5,2,3,6,7,7,8,7,7,7,6,8,13,8,6,6,5,5,5,5,5,5,4,2,6,7,8,0
0,0,0,0,0,0,10,10,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,14,14,14,14,14,13,13,13,12,8,7,7,8,7,7,5,5,4,4,6,6,7,8,6,6,6,6,7,8,6,6,6,5,5,5,5,5,4,2,6,6,7,8,0
0,0,0,0,0,0,0,0,0,10,10,10,10,10,13,13,13,13,13,13,13,13,13,13,13,13,13,14,14,14,14,14,14,13,13,12,8,7,6,6,5,5,7,7,5,5,2,6,7,8,7,6,5,5,5,6,7,6,6,5,5,5,4,3,4,2,5,6,7,8,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,13,13,13,13,13,13,13,14,14,14,14,14,13,12,7,7,6,5,5,5,5,5,5,7,5,7,6,7,8,6,5,5,5,5,5,7,7,7,7,6,6,5,7,5,7,7,7,8,8,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,12,13,13,13,13,14,14,14,14,14,13,12,6,6,5,5,5,6,5,5,5,5,4,3,4,8,8,7,5,4,4,4,5,7,6,6,6,5,5,5,5,5,6,7,8,8,8,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,13,13,13,13,14,14,14,14,13,12,6,5,5,5,4,4,4,4,4,4,2,8,8,8,8,7,5,4,3,2,5,6,6,5,5,5,5,5,5,5,5,6,7,7,8,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,13,13,13,14,14,14,14,14,12,5,4,4,2,8,8,8,8,8,8,8,8,6,10,10,8,7,5,6,4,7,6,5,5,5,5,5,5,5,5,5,5,6,6,7,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,13,13,13,14,14,14,14,14,12,4,2,7,8,7,7,7,8,8,8,8,6,10,11,20,20,20,22,11,11,11,6,5,8,6,6,4,4,4,3,2,5,5,6,6,7,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,13,13,13,14,14,14,14,14,13,4,2,7,7,7,8,8,8,8,6,5,8,11,21,20,21,22,22,24,22,22,11,6,6,8,8,6,6,7,6,3,4,4,2,7,6,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,13,13,13,13,13,13,13,13,13,4,3,3,8,8,8,8,6,6,0,0,10,20,20,21,21,22,22,10,23,22,22,9,5,8,8,8,8,8,8,8,7,7,3,2,6,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,13,13,13,13,13,13,13,13,13,10,4,4,6,6,6,6,0,0,0,0,10,20,20,20,22,22,24,10,24,23,22,22,32,6,8,8,8,7,7,7,7,7,7,3,2,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,13,13,13,13,13,13,13,13,13,13,8,8,8,0,0,0,0,0,0,0,10,20,20,20,22,24,11,20,11,25,24,22,22,27,7,8,8,8,7,7,7,7,7,8,3,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,13,13,13,13,13,13,13,13,13,13,12,12,12,0,0,0,0,0,0,0,10,11,20,20,22,22,11,21,20,23,25,22,22,22,29,8,8,8,7,7,7,7,7,7,4,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,13,13,13,13,13,13,13,13,13,13,13,12,12,0,0,0,0,0,0,0,0,10,11,20,10,11,20,21,20,20,25,24,22,22,22,4,8,8,8,8,8,7,7,7,4,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,13,12,12,12,12,12,12,12,12,12,13,12,12,0,0,0,0,0,0,0,0,0,10,10,11,20,20,21,22,21,11,11,24,22,22,20,9,9,8,8,10,8,8,3,2,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,14,14,14,14,14,14,14,14,14,12,12,12,0,0,0,0,0,0,0,0,10,10,11,20,21,20,22,22,22,21,11,11,22,20,11,0,0,4,6,2,2,2,2,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,14,14,15,15,15,15,15,15,15,14,14,14,12,12,0,0,0,0,0,0,26,10,10,11,20,20,22,22,22,22,22,20,21,11,11,0,0,0,0,0,0,0,0,0,0,0
