1
10006-25
fashion,
Ads
70,70
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,5,3,3,3,5,5,5,5,3,3,3,3,3,5,5,5,5,5,3,3,3,5,5,5,5,5,3,3,3,3,5,5,5,5,5,3,3,3,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,1,1,3,1,3,3,3,3,1,1,1,3,1,3,3,3,3,3,1,3,1,3,3,3,3,3,1,1,1,1,3,3,3,3,3,1,1,1,1,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,0,0,1,1,1,3,3,3,3,3,1,1,3,1,1,3,3,3,3,3,1,1,3,3,3,3,3,3,1,1,3,1,3,3,3,3,3,1,3,1,1,1,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,0,1,1,1,1,1,0,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,1,1,3,3,3,3,3,1,3,1,1,3,1,1,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,0,1,1,1,1,0,0,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,1,1,1,1,0,0,1,0,1,3,1,3,1,3,3,3,3,3,3,3,1,3,1,3,1,3,1,3,1,3,1,3,3,3,3,3,1,3,1,3,1,3,3,1,1,1,1,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,5,3,0,1,1,1,0,0,0,1,0,1,3,1,3,1,3,1,3,1,1,1,1,1,1,1,3,1,3,1,1,1,1,1,1,1,3,1,1,1,3,1,3,1,3,3,1,3,3,1,3,1,5,5,5,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,5,3,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,1,1,1,1,1,1,3,1,3,3,3,3,1,1,1,3,5,5,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,5,3,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,3,1,3,3,3,1,1,1,3,5,5,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,11,-1,-1,-1,-1,5,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,3,3,3,1,1,1,1,3,5,5,5,-1,-1,-1,-1,-1,-1,-1
-1,-1,11,11,11,-1,-1,-1,5,3,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,3,3,3,1,1,3,1,1,3,5,5,-1,-1,-1,-1,-1,-1,-1
-1,-1,11,10,11,-1,-1,-1,5,3,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,3,1,3,3,3,3,1,1,3,5,5,5,-1,-1,-1,-1,-1,-1,-1
-1,-1,11,11,10,10,-1,-1,5,3,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,3,3,3,5,3,5,5,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,11,10,5,5,-1,5,3,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,3,3,3,3,3,3,5,5,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,11,10,10,10,5,3,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,3,1,3,3,3,3,3,3,3,5,5,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,11,10,5,5,5,3,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,3,1,3,1,3,3,3,3,5,3,5,5,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,11,11,10,10,5,3,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,3,1,3,1,3,3,5,3,5,5,5,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,11,10,10,5,3,3,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,3,1,3,1,3,3,3,3,5,3,5,5,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,11,11,10,5,3,3,0,0,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,3,1,3,3,3,3,5,3,5,5,10,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,11,5,3,3,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,1,3,3,3,5,5,11,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,11,10,5,3,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,1,3,5,5,10,11,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,11,10,10,5,3,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,3,1,3,3,3,3,5,5,10,10,11,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,11,10,5,3,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,3,1,3,3,3,3,3,5,5,10,11,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,6,6,11,5,5,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,3,1,3,3,3,3,5,5,11,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,6,6,6,6,11,10,5,3,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,3,3,3,3,3,3,5,5,10,11,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,6,6,6,6,6,10,10,11,10,5,3,3,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,3,3,3,3,3,3,3,5,5,10,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,6,6,6,10,10,10,10,9,9,11,10,5,5,3,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,3,3,5,5,5,10,11,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,6,10,10,10,10,9,9,9,9,9,11,10,10,3,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,5,5,10,10,11,6,6,6,6,6,-1,-1,-1,-1,-1,-1,-1
-1,-1,6,6,10,10,10,9,9,9,9,9,9,11,10,10,5,3,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,3,1,3,3,3,5,5,10,10,11,6,6,6,4,4,6,6,-1,-1,-1,-1,-1
-1,6,6,10,10,10,9,9,9,9,9,9,9,9,11,11,10,5,3,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,3,1,3,3,3,5,5,10,11,11,6,6,6,4,4,4,4,1,6,-1,-1,-1,-1
-1,6,6,10,10,9,9,9,9,9,9,9,9,9,11,11,10,5,3,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,3,3,1,3,3,5,5,10,11,11,6,6,6,4,4,4,1,1,6,-1,-1,-1,-1
6,6,6,10,10,9,9,9,9,9,9,9,9,9,9,9,11,10,5,3,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,3,3,3,3,5,5,10,11,6,6,6,6,4,4,4,1,1,1,6,-1,-1,-1,-1
6,6,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,11,10,5,3,3,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,3,0,0,3,3,3,3,5,5,10,11,6,6,6,4,4,4,4,1,1,6,6,6,6,-1,-1,-1
6,6,10,10,9,0,9,9,9,9,9,9,9,9,9,9,9,9,11,10,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,3,5,5,5,10,11,6,6,4,4,4,4,4,1,1,6,6,6,6,6,6,-1,-1
6,6,10,9,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,11,10,10,5,5,3,3,1,3,1,3,3,3,3,3,3,1,3,1,3,3,3,3,1,3,3,1,3,5,5,10,10,11,6,6,4,4,4,4,4,1,1,6,6,6,6,7,7,6,-1,-1
6,6,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,11,11,10,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,10,11,11,6,6,4,4,4,4,1,1,6,6,6,6,7,7,7,7,9,6,-1
6,6,6,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9,10,6,6,-1,12,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,6,6,6,4,4,4,4,1,1,6,6,6,6,7,7,7,7,9,9,6,6
-1,6,6,10,9,9,0,0,0,9,9,9,9,9,9,9,9,9,10,6,6,-1,-1,-1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-1,-1,-1,6,4,4,4,4,1,1,6,6,6,6,7,7,7,7,9,9,6,6,6
-1,6,6,6,9,9,9,0,0,0,9,9,9,9,9,9,9,10,6,6,6,-1,-1,-1,-1,-1,6,5,4,4,5,6,6,-1,-1,-1,7,7,7,7,7,7,7,7,7,7,-1,-1,-1,-1,-1,6,4,4,1,1,6,6,6,6,7,7,7,7,9,9,6,6,6,-1
-1,-1,-1,6,10,9,9,9,0,0,0,9,9,9,9,9,9,10,6,6,-1,-1,-1,-1,-1,-1,6,5,4,4,5,6,6,-1,-1,-1,7,8,10,9,9,9,10,8,7,7,-1,-1,-1,-1,-1,6,6,1,6,6,6,6,7,7,7,7,7,9,9,6,6,6,-1,-1
-1,-1,-1,6,6,6,9,9,9,9,9,9,9,9,9,10,6,6,6,-1,-1,-1,-1,-1,-1,-1,6,5,4,0,5,6,6,-1,-1,-1,7,8,10,9,9,9,10,8,7,7,-1,-1,-1,-1,-1,-1,6,6,6,6,6,7,7,7,7,9,9,6,6,6,6,-1,-1,-1
-1,-1,-1,-1,6,6,10,9,9,9,9,9,9,9,9,10,6,6,6,-1,-1,-1,-1,-1,-1,-1,6,5,4,0,5,6,6,-1,-1,-1,7,8,10,9,9,9,10,8,7,7,-1,-1,-1,-1,-1,-1,6,6,6,6,6,7,7,7,9,9,9,6,6,6,6,-1,-1,-1
-1,-1,-1,-1,6,6,6,6,6,9,9,9,10,6,6,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,5,4,4,5,6,6,-1,-1,-1,7,8,10,9,9,9,10,8,7,7,-1,-1,-1,-1,-1,-1,-1,6,6,7,7,7,7,9,9,9,6,6,6,6,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,6,6,6,6,6,6,6,6,6,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,5,4,0,5,6,6,-1,-1,-1,7,8,10,9,9,9,10,8,7,7,-1,-1,-1,-1,-1,-1,-1,-1,6,7,7,7,9,9,9,6,6,6,6,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,6,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,5,4,4,5,6,6,-1,-1,-1,7,8,10,9,9,9,10,8,7,7,-1,-1,-1,-1,-1,-1,-1,-1,6,7,7,9,9,9,6,6,6,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,6,6,-1,-1,-1,-1,-1,7,8,10,9,9,9,10,8,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,9,9,6,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,6,6,-1,-1,-1,-1,-1,7,8,10,9,9,9,10,8,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,6,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,6,6,-1,-1,-1,-1,-1,7,8,10,9,9,9,10,8,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,6,6,-1,-1,-1,-1,-1,7,8,10,9,9,9,10,8,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,6,6,-1,-1,-1,-1,-1,7,8,10,9,9,9,10,8,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,6,6,-1,-1,-1,-1,-1,7,8,10,9,9,9,10,8,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,6,6,-1,-1,-1,-1,-1,7,8,10,9,9,9,10,8,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,6,6,-1,-1,-1,-1,-1,5,2,1,0,0,0,1,2,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,6,6,-1,-1,-1,-1,-1,5,2,1,0,0,0,1,2,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,6,6,6,-1,-1,-1,-1,5,2,1,0,0,0,1,2,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,6,6,6,6,6,-1,-1,-1,5,2,1,0,0,0,1,2,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,6,6,6,6,6,-1,-1,-1,5,2,1,0,0,0,1,2,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,6,6,6,6,-1,-1,-1,-1,6,5,4,3,3,3,4,5,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,6,6,6,-1,6,-1,-1,-1,6,5,4,3,3,3,4,5,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,6,6,6,6,-1,-1,-1,-1,6,5,4,3,3,3,4,5,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,6,6,6,6,6,6,-1,-1,-1,6,5,4,3,3,3,4,5,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,6,6,6,-1,6,-1,-1,-1,6,5,4,3,3,3,4,5,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,6,6,6,6,-1,-1,-1,-1,6,5,4,3,3,3,4,5,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,6,6,6,6,6,-1,-1,-1,6,5,4,3,3,3,4,5,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,6,6,6,6,6,-1,-1,-1,6,5,4,3,3,3,4,5,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,6,6,-1,-1,-1,-1,-1,6,5,4,3,3,3,4,5,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,6,-1,-1,6,-1,-1,-1,-1,6,5,4,3,3,3,4,5,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,6,-1,-1,-1,-1,-1,6,5,4,3,3,3,4,5,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,5,4,3,3,3,4,5,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,5,4,3,3,3,4,5,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0.7176471,0.8745099,1
0.6509804,0.8274511,0.9803922
0.4745098,0.7098039,0.9568628
0.2352941,0.6,1
0.03137255,0.4509804,0.9921569
0.003921569,0.3058824,0.8627452
0.03137255,0.1254902,0.3686275
0.6156863,0.07450981,0.172549
0.882353,0,0.172549
0.9882354,0.2784314,0.4784314
1,0,0.2588235
1,0.854902,0.2156863
0.9882354,0.8745099,0.1372549
