1
20001-15
Farm,
Free
21,21
-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,4,4,2,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,4,2,2,2,4,4,6,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,4,4,2,2,2,2,4,4,6,6,6,-1,-1,-1,-1,-1,-1,-1
-1,-1,4,2,2,2,2,2,2,4,4,6,4,4,6,-1,-1,-1,-1,-1,-1
4,4,2,3,2,2,3,2,2,4,4,6,4,4,4,6,6,-1,-1,-1,-1
2,2,3,2,2,2,2,2,2,4,4,6,4,4,4,4,4,6,-1,-1,-1
2,2,2,2,2,3,2,2,1,4,4,6,4,4,4,4,4,4,6,6,-1
2,2,2,2,2,2,1,1,1,1,1,6,4,4,4,4,4,4,6,4,6
2,3,2,2,2,1,0,1,1,2,2,5,4,4,4,4,4,4,6,4,4
3,2,2,1,1,1,1,1,2,5,5,1,1,1,4,4,4,4,6,4,4
2,2,1,1,1,1,2,2,5,1,1,1,1,1,1,4,4,4,6,4,4
1,1,1,1,1,2,5,5,1,1,1,1,0,1,1,1,1,4,6,4,4
-1,-1,1,2,2,5,1,1,1,1,1,1,1,1,1,1,1,2,5,4,4
-1,-1,-1,5,5,1,1,1,1,1,1,0,1,1,1,2,2,5,1,4,4
-1,-1,-1,-1,-1,1,1,1,0,1,1,1,1,1,2,5,5,1,1,1,4
-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,2,2,5,1,1,1,1,1,-1
-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,2,5,5,1,1,1,1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5,5,1,1,1,0,1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1
1,0.9568628,0.6431373
1,0.937255,0.4509804
1,0.8078432,0.2117647
0.9803922,0.7176471,0.05490196
0.9529412,0.6196079,0.1764706
0.7725491,0.4666667,0.3176471
0.5411765,0.3137255,0.2156863
