1
20001-35
Farm,
Ads
29,33
-1,-1,-1,-1,-1,-1,-1,7,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,7,1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,0,1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,0,1,1,2,2,-1,-1,-1,-1,-1,7,7,7,-1,7,5,5,5,5,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,0,1,2,7,-1,-1,-1,-1,7,1,2,7,7,5,5,4,4,5,5,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,0,1,2,7,7,-1,-1,-1,0,7,7,5,5,4,4,4,4,4,4,4,5,-1
-1,-1,-1,-1,-1,-1,-1,1,1,7,2,2,2,2,7,7,7,5,5,4,4,6,4,4,4,4,4,4,5
-1,7,7,-1,-1,-1,-1,1,1,2,2,1,1,1,7,7,7,7,4,4,4,6,6,4,4,4,4,4,4
7,7,2,-1,-1,-1,-1,2,2,1,1,1,7,7,7,6,6,6,4,4,4,4,4,4,4,6,4,4,4
0,1,2,2,-1,-1,2,2,1,0,5,5,7,6,6,6,6,6,6,4,4,4,4,4,4,6,6,4,-1
0,1,2,7,-1,2,1,1,1,0,0,5,5,7,6,6,6,6,6,6,4,4,4,4,4,4,4,4,-1
0,1,2,7,2,2,1,1,1,1,0,0,5,5,7,6,6,6,0,6,0,4,4,4,4,4,4,-1,-1
-1,1,7,2,2,1,6,6,1,1,1,0,0,5,7,7,6,6,7,6,0,0,0,6,6,6,-1,-1,-1
-1,2,2,2,1,6,7,7,7,0,0,1,0,0,5,7,7,6,6,6,0,0,6,0,6,6,-1,-1,-1
-1,2,2,1,1,7,7,7,7,0,0,0,1,0,5,5,7,7,7,1,0,1,6,7,6,-1,-1,5,-1
-1,2,2,1,1,7,7,7,7,0,0,7,1,0,0,5,7,7,7,0,1,6,6,6,7,-1,5,0,-1
-1,2,1,1,0,0,7,7,0,0,0,7,6,1,0,5,7,7,0,0,6,6,6,7,5,5,0,-1,-1
-1,2,1,6,6,0,0,0,0,0,0,7,7,6,1,0,0,0,0,0,6,6,7,5,0,0,-1,-1,-1
-1,2,1,6,7,0,0,0,0,0,0,0,7,7,0,7,7,0,0,0,0,7,5,0,0,-1,-1,-1,-1
-1,2,2,7,7,0,0,0,0,0,0,0,0,0,0,0,7,0,7,7,0,0,0,0,-1,-1,-1,-1,-1
-1,-1,2,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,2,7,0,0,0,-1,-1,-1,-1,-1,-1
-1,-1,2,2,0,0,0,7,7,7,7,7,0,0,7,7,6,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,2,0,0,0,6,7,7,7,7,0,0,7,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,2,0,0,0,6,6,7,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,6,6,6,6,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,3,7,7,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,3,3,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,3,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,3,3,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,3,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,7,7,3,3,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7,7,6,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,1
0.8509805,0.882353,0.909804
0.8196079,0.8274511,0.8352942
0.8156863,0.8313726,0.8274511
1,0.7803922,0.682353
0.9333334,0.6117647,0.5607843
0.3607843,0.2980392,0.2980392
0.2078432,0.1803922,0.172549
