1
20001-17
Farm,
Free
34,28
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,11,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,11,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,11,11,11,11,11,11,11,11,11,11,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,11,11,11,11,11,8,8,8,8,8,8,11,11,11,11,11,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,11,11,11,8,8,8,8,8,8,8,8,8,8,8,8,8,11,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,11,11,8,8,8,8,8,8,8,8,9,8,8,8,8,8,9,8,11,11
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,11,8,8,8,9,8,8,8,8,8,8,8,9,9,9,8,8,8,8,8
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,11,11,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,8,8,8
-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,11,11,11,6,6,8,8,8,8,9,9,9,9,9,10,6,6,9,9,9,6,6,6
-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,11,11,8,6,7,8,8,9,9,9,10,9,9,9,9,6,7,9,9,9,6,7,7
-1,-1,-1,-1,-1,4,4,4,4,4,4,11,11,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
-1,-1,3,4,4,4,4,4,3,3,3,8,8,8,8,8,9,9,9,9,6,6,9,9,9,9,9,9,9,9,9,7,9,9
-1,-1,4,4,4,4,3,3,3,3,3,8,8,8,8,8,9,9,9,9,6,7,10,7,10,10,10,10,9,9,9,9,9,9
-1,4,4,4,3,3,3,3,3,3,3,8,8,8,9,9,9,9,9,9,9,10,10,10,10,9,10,10,10,10,10,9,9,9
-1,4,4,3,3,3,2,3,3,3,3,3,3,8,8,9,9,9,9,9,10,10,10,10,10,10,6,6,10,10,10,10,9,9
4,4,3,3,3,3,3,3,3,3,2,2,2,8,8,9,7,9,10,10,10,10,10,10,10,10,6,7,10,10,7,10,10,10
4,4,5,5,3,3,3,3,2,2,2,2,2,1,9,9,9,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,-1,-1
4,3,5,0,3,3,2,2,2,1,2,2,2,2,9,9,9,10,10,6,6,10,10,10,10,10,10,10,9,10,10,10,-1,-1
4,3,3,3,3,2,2,2,2,2,2,2,2,2,2,9,10,10,10,6,7,10,10,10,10,10,10,10,10,10,10,-1,-1,-1
3,3,3,3,2,2,2,2,5,5,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10,10,7,10,10,-1,-1,-1,-1,-1
3,3,3,3,2,2,2,2,5,0,1,0,1,1,1,1,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,3,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1,1,1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,3,3,2,2,2,2,2,1,1,1,1,1,1,5,5,1,1,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,3,3,2,0,2,1,1,1,1,1,1,1,1,5,0,1,1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,2,2,2,1,1,5,5,1,1,1,1,1,1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,2,1,1,1,5,0,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0.7490196,0.9843138,0.9568628
0.5568628,0.882353,0.9803922
0.3372549,0.7960785,0.8666667
0.145098,0.5803922,0.7490196
0.2431373,0.3647059,0.6862745
0.8588236,0.227451,0.5372549
1,0.6235294,0.03137255
1,0.9490197,0.372549
0.3647059,0.8666667,0.2117647
0.4784314,0.9568628,0.2196079
0.2980392,1,0.2588235
0.1333333,0.6509804,0.1490196
