1
20001-16
Farm,
Ads,2
24,28
-1,-1,-1,-1,-1,-1,-1,23,23,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,23,23,23,23,-1,-1,-1,23,23,23,23,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,23,23,23,-1,-1,-1,23,23,23,23,-1,-1,-1,21,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,23,26,26,-1,-1,23,23,23,-1,-1,-1,-1,21,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,26,26,26,27,-1,26,26,27,-1,-1,-1,-1,21,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,26,26,26,27,-1,26,26,27,-1,-1,-1,-1,21,-1,-1
-1,21,-1,-1,21,21,-1,-1,-1,-1,26,26,26,26,26,26,26,-1,-1,-1,-1,21,-1,-1
21,20,-1,20,20,25,21,-1,-1,-1,26,26,26,26,26,26,27,-1,-1,-1,-1,21,-1,-1
-1,19,20,20,25,25,21,21,-1,-1,26,26,26,26,26,26,26,-1,-1,-1,-1,21,-1,-1
-1,-1,19,19,25,25,-1,18,-1,-1,26,9,26,9,7,9,26,-1,-1,-1,-1,21,-1,-1
-1,-1,19,19,25,25,18,30,9,9,9,9,26,9,7,9,26,-1,-1,-1,-1,21,-1,-1
-1,-1,-1,20,-1,25,25,30,8,8,9,9,26,9,7,9,26,9,9,9,29,21,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,6,6,6,6,26,11,5,11,27,6,6,6,3,21,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,6,6,22,11,5,2,5,26,6,6,-1,-1,21,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,31,5,2,2,2,31,26,-1,-1,-1,21,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,22,22,31,31,2,2,2,11,31,-1,-1,-1,20,21,20,-1
-1,-1,-1,-1,-1,-1,-1,23,23,3,3,3,3,3,3,3,3,3,-1,15,25,20,25,25
-1,-1,-1,-1,-1,-1,-1,23,23,3,23,3,3,3,3,3,16,3,-1,15,19,20,19,19
-1,-1,-1,-1,-1,-1,-1,23,23,23,23,3,3,23,3,3,3,3,-1,15,19,25,19,19
-1,-1,-1,-1,-1,15,15,23,23,23,23,23,3,23,3,3,24,3,-1,15,25,19,19,19
-1,-1,-1,-1,-1,13,13,13,1,23,23,23,23,3,3,3,23,3,-1,-1,20,19,19,-1
-1,-1,-1,-1,-1,-1,13,13,14,1,23,23,23,23,4,3,3,23,-1,-1,20,20,19,-1
-1,-1,-1,-1,-1,-1,-1,28,14,14,1,1,23,23,23,4,23,23,-1,-1,-1,20,-1,-1
-1,-1,-1,-1,-1,-1,13,15,23,14,14,14,3,23,23,23,23,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,12,12,15,28,12,12,17,1,23,23,15,15,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,0,12,12,15,28,12,17,17,1,1,13,13,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,0,12,12,12,15,28,10,10,10,10,13,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,0,12,12,12,15,24,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0.9450981,0.8784314,0.8117648
0.9966387,0.8941177,0.7759104
1,0.7921569,0.5921569
0.9986159,0.7596308,0.6325259
0.9568628,0.6901961,0.5568628
0.9333334,0.6666667,0.4666667
0.9222817,0.5889483,0.1586453
0.9764706,0.5764706,0.1764706
0.9333334,0.5333334,0.2
0.877206,0.4772059,0.1188726
0.8470589,0.5529412,0.4235294
0.8078432,0.5411765,0.3411765
0.7936652,0.5936652,0.439819
0.7398694,0.6039216,0.4135077
0.7058824,0.572549,0.4392157
0.6413273,0.4892912,0.3671192
0.7411765,0.5176471,0.4196079
0.7725491,0.6745098,0.5764706
0.7607844,0.7607844,0.6941177
0.6207613,0.6207613,0.6207613
0.5341737,0.5341737,0.5154063
0.4435108,0.4401494,0.4029879
0.2666667,0.3333333,0.2666667
0.2973857,0.1997386,0.1654902
0.5124183,0.2418301,0.1228758
0.5815127,0.5815127,0.514846
0.1206349,0.3922502,0.3922502
0.1921569,0.5104576,0.5104576
0.7333333,0.1333333,0.2
1,0.6666667,0.5333334
1,0.6666667,0.1333333
1,0.7458824,0.3192157
