1
20001-28
Farm,
Ads,2
19,26
-1,-1,-1,-1,-1,-1,-1,-1,4,5,-1,10,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,4,4,5,10,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,10,-1,4,4,10,5,10,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,10,4,5,10,10,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,10,10,5,5,6,6,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,10,-1,6,10,6,6,6,6,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,6,6,6,7,6,6,-1,-1,-1,-1,2,0,0
-1,-1,-1,-1,-1,8,7,6,6,6,7,6,-1,-1,2,2,1,0,0
-1,-1,-1,-1,-1,8,8,7,7,6,6,6,2,2,1,1,1,1,-1
-1,-1,-1,-1,-1,8,7,7,7,6,7,2,1,1,1,1,1,9,-1
-1,-1,-1,-1,-1,8,7,7,1,7,2,1,1,1,1,1,-1,-1,-1
-1,-1,-1,-1,-1,8,8,1,1,1,8,2,1,1,1,-1,-1,-1,-1
-1,-1,-1,-1,2,8,1,0,0,1,1,8,1,7,-1,-1,-1,-1,-1
-1,-1,-1,-1,1,7,0,0,0,0,0,0,0,-1,10,-1,-1,-1,-1
-1,-1,-1,2,1,7,0,5,0,0,10,0,0,0,-1,10,-1,-1,-1
-1,-1,2,1,1,0,0,0,0,10,0,10,0,10,-1,10,-1,-1,-1
-1,2,1,1,1,0,2,2,0,0,10,0,10,0,10,-1,-1,-1,-1
-1,1,1,1,-1,0,0,2,0,5,0,10,10,5,5,5,-1,-1,-1
0,1,1,-1,-1,0,5,0,0,0,0,4,5,5,5,5,-1,-1,-1
0,0,-1,-1,10,10,0,0,0,5,5,5,5,5,5,-1,-1,-1,-1
-1,-1,-1,10,-1,-1,4,10,4,5,5,5,5,4,4,-1,-1,-1,-1
-1,-1,-1,-1,-1,5,5,5,5,5,5,5,4,4,3,-1,-1,-1,-1
-1,-1,-1,-1,-1,5,5,4,4,4,4,4,4,4,4,3,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,4,4,4,4,4,4,4,4,3,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,4,4,4,4,4,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,3,3,3,4,-1,-1
0.9803922,0.7411765,0.509804
0.9647059,0.5137255,0
0.9647059,0.3529412,0
0.5843138,0.3960785,0.2156863
0.5058824,0.3254902,0.1490196
0.4431373,0.2745098,0.1098039
0,0.3764706,0.5294118
0,0.4470589,0.6313726
0,0.5333334,0.7529413
0.3490196,0.7921569,0.2862745
0.9882354,0.9803922,0.2862745
