1
20001-25
Farm,
Free
17,20
-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,4,4,3,3,3,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,5,-1,4,-1,-1,-1,-1,-1,-1,-1
-1,1,1,1,1,1,-1,-1,5,1,1,1,1,-1,-1,-1,-1
1,2,2,1,1,1,1,-1,5,1,1,2,2,-1,-1,-1,-1
2,2,1,2,2,1,1,-1,-1,1,2,2,2,-1,-1,-1,-1
2,2,2,2,1,1,1,-1,3,2,4,2,0,-1,-1,-1,-1
0,2,2,2,2,2,1,3,3,-1,5,4,-1,-1,-1,-1,-1
-1,0,2,2,2,1,-1,3,3,5,-1,5,4,-1,-1,-1,-1
-1,-1,2,4,-1,3,3,-1,3,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,4,5,4,-1,-1,-1,3,-1,-1,1,1,1,1,1,-1
-1,4,5,-1,5,4,-1,-1,3,-1,1,1,1,1,2,2,1
-1,-1,-1,-1,-1,-1,-1,-1,3,-1,1,1,2,2,1,2,2
-1,-1,-1,-1,-1,-1,-1,-1,4,-1,1,1,1,2,2,2,2
-1,-1,-1,-1,-1,-1,-1,4,5,3,1,2,2,2,2,2,0
-1,-1,-1,-1,-1,-1,4,5,4,-1,3,1,2,2,2,0,-1
-1,-1,-1,-1,-1,4,5,-1,5,-1,-1,3,4,4,2,-1,-1
0.9882354,0.8313726,0.8196079
0.8941177,0.1333333,0.1058824
0.9647059,0.172549,0.145098
0.04705883,0.2313726,0.003921569
0.1803922,0.7058824,0.06666667
0.2941177,0.8784314,0.06666667
