1
19-4
False,0
False,0
14,76
-1,-1,-1,5,5,5,5,5,5,5,5,-1,-1,-1
-1,-1,-1,5,5,5,5,5,5,5,5,-1,-1,-1
-1,-1,-1,5,5,5,5,5,5,5,5,-1,-1,-1
-1,-1,-1,-1,5,5,5,5,4,5,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,3,3,4,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,3,3,4,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,3,3,4,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,3,3,4,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,3,3,4,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,3,3,4,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,3,3,4,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,3,3,4,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,3,3,4,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,3,3,4,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,3,3,4,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,3,3,4,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,3,3,4,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,3,3,4,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,3,3,4,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,3,3,4,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,3,3,4,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,3,3,4,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,3,3,4,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,3,3,4,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,3,3,4,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,3,3,4,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,3,3,4,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,3,3,4,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,3,3,4,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,3,3,4,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,3,3,4,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,3,3,4,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,3,3,4,-1,-1,-1,-1,-1
