1
19-1
False,0
False,0
83,29
-1,1,1,1,1,1,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,4,4,4,4,4,4,4,6,4,6,4,4,4,6,4,4,4,4,4,4,4,-1,5,5,5,3,3,5,5,5,5,5,5,5,5,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,3,5,5,4,4,4,4,4,4,4,4,4,6,4,4,6,4,4,4,4,6,4,4,4,4,4,4,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,2,2,-1,-1,-1
1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,5,5,5,5,3,5,5,5,4,4,4,4,4,4,4,4,6,4,4,4,6,4,4,4,4,4,6,4,6,6,4,4,4,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2
0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,5,5,5,5,3,5,5,4,4,4,4,4,4,4,4,6,4,4,4,4,6,6,4,4,4,4,4,6,4,4,6,6,4,4,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2
0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,5,5,5,5,3,5,5,4,6,6,6,6,6,6,6,4,4,4,4,4,6,4,6,4,4,4,4,4,6,4,4,4,4,4,4,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2
0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,5,5,5,5,3,5,6,4,4,4,4,4,4,6,4,6,4,4,4,4,6,4,6,4,4,4,4,4,4,6,4,4,4,4,4,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2
0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,5,5,5,3,5,5,6,4,4,4,4,4,6,4,4,4,4,4,4,6,6,4,4,6,4,4,4,4,4,4,6,4,4,4,4,4,5,5,5,5,3,3,3,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,2,2,2,2,2,-1
-1,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,5,5,5,5,3,5,6,6,4,4,4,4,6,4,4,4,6,4,4,6,4,6,4,4,6,4,4,4,4,4,4,6,4,4,4,4,4,5,5,5,5,3,5,5,3,3,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,2,2,2,2,2,-1
-1,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,5,5,5,3,5,5,6,6,4,4,4,6,4,4,4,4,6,4,4,6,4,6,4,4,4,6,4,4,4,4,4,6,4,4,4,4,4,4,5,5,5,3,5,5,5,5,3,3,5,5,5,5,1,1,1,1,1,1,1,1,2,2,2,2,2,-1,-1
-1,-1,0,0,0,0,1,1,1,1,1,1,2,2,2,2,5,5,3,5,5,5,6,6,4,4,4,4,4,4,4,4,4,4,6,4,4,6,4,4,4,6,4,4,4,4,6,4,6,4,4,4,4,4,5,5,3,5,3,5,5,5,5,5,3,5,5,5,5,1,1,1,1,1,1,1,2,2,2,2,-1,-1,-1
