1
10008-7
Challenge,
Ads,1
49,69
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,4,4,4,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,3,4,1,2,2,3,4,1,4,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,2,2,2,3,4,1,2,2,3,4,1,2,2,3,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,3,4,1,2,3,4,1,2,2,3,4,1,2,3,4,1,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,2,3,4,1,2,3,4,1,2,2,3,4,1,2,3,4,1,2,3,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,2,3,4,1,2,3,4,1,2,2,3,4,1,2,3,4,1,2,3,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,2,3,4,1,2,3,4,1,2,2,3,4,1,2,3,4,1,2,3,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,2,2,3,4,1,3,4,1,2,2,3,4,1,3,4,1,2,2,3,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,2,3,4,1,2,3,4,1,3,4,1,2,3,4,1,2,3,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,2,3,4,1,2,3,4,1,3,4,1,2,3,4,1,2,3,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,2,3,4,1,2,3,4,1,3,4,1,2,3,4,1,2,3,4,-1,-1,-1,-1,4,4,4,4,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,2,3,4,1,3,4,1,3,4,1,3,4,1,2,3,4,-1,-1,-1,-1,4,2,1,1,2,4,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,2,3,4,1,3,4,1,3,4,1,3,4,1,2,3,4,-1,-1,-1,4,2,1,4,4,1,2,4,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,2,3,4,1,2,4,1,3,4,1,3,4,1,2,3,4,-1,-1,4,2,1,4,5,5,4,1,2,4,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,3,3,4,4,4,4,4,4,4,4,3,2,3,4,-1,-1,-1,4,2,4,5,5,5,5,4,2,4,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,3,4,3,3,4,4,3,3,3,3,4,3,3,4,-1,-1,4,2,2,4,5,5,5,5,4,2,4,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,4,3,3,2,2,2,4,2,2,3,3,4,3,4,-1,-1,4,2,4,5,5,5,5,5,4,2,4,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,4,2,2,2,2,4,2,2,2,3,4,-1,-1,4,4,2,4,5,5,5,5,5,4,2,4,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3,3,2,2,4,4,2,2,2,4,2,2,2,3,4,4,3,4,2,4,5,5,8,8,5,4,2,4,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3,2,2,2,2,2,4,2,2,2,4,2,2,2,4,3,3,3,3,4,5,8,10,9,8,4,2,4,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,4,4,2,2,2,2,1,1,1,4,1,1,4,2,2,2,4,3,3,3,8,8,5,8,10,9,8,8,3,4,-1,-1
-1,-1,-1,-1,4,4,4,4,-1,-1,-1,4,4,4,3,3,3,3,4,2,2,2,1,1,1,1,1,4,1,1,4,2,2,4,3,3,8,10,9,8,8,10,9,8,9,8,-1,-1,-1
-1,-1,-1,4,2,1,1,2,4,-1,4,3,3,3,3,3,3,3,4,2,2,1,1,1,1,1,1,4,1,1,4,2,2,4,3,3,8,10,10,9,8,10,9,8,10,8,-1,-1,-1
-1,-1,4,2,1,4,4,1,2,4,3,3,3,3,3,3,3,3,3,4,2,1,1,1,1,1,1,1,4,1,4,2,4,3,3,3,3,8,10,10,9,10,10,10,10,8,-1,-1,-1
-1,-1,4,1,4,5,5,4,1,2,4,3,3,3,3,3,3,6,6,4,2,1,1,1,1,4,4,1,4,1,4,2,4,6,6,3,8,9,8,10,10,10,10,10,8,-1,-1,-1,-1
-1,4,2,1,4,5,5,5,4,2,2,4,6,6,6,3,6,7,7,7,4,1,1,1,4,9,9,4,4,1,1,4,7,7,7,6,3,8,8,8,10,10,10,8,-1,-1,-1,-1,-1
-1,4,2,4,5,5,5,5,4,2,2,6,11,7,7,6,7,7,7,7,4,1,1,4,9,9,9,9,4,1,1,4,7,7,7,7,6,7,7,7,8,8,8,-1,-1,-1,-1,-1,-1
-1,4,2,4,5,5,5,5,4,2,6,11,7,7,7,6,7,7,7,7,7,4,1,8,8,8,8,8,8,1,4,7,7,7,7,7,6,7,7,7,11,6,-1,-1,-1,-1,-1,-1,-1
-1,4,2,4,5,5,5,5,4,2,6,11,7,7,7,6,7,7,7,7,8,8,8,9,9,9,9,9,9,8,8,8,7,7,7,7,6,7,7,7,11,6,-1,-1,-1,-1,-1,-1,-1
-1,4,2,4,5,5,5,5,4,2,6,11,7,7,7,6,7,7,8,8,9,9,9,10,10,10,10,10,10,9,9,9,8,8,7,7,6,7,7,7,11,6,-1,-1,-1,-1,-1,-1,-1
