1
10008-21
Challenge,
Free
76,72
-1,-1,-1,-1,-1,-1,-1,-1,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,13,15,15,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,15,15,15,15,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,13,17,15,15,15,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,15,15,15,13,17,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,17,17,15,15,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,15,15,17,13,16,16,17,17,17,17,17,17,17,17,17,17,16,16,17,17,17,16,16,16,16,17,15,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,15,15,15,17,16,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,16,16,16,16,17,15,15,15,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
15,15,15,17,16,16,0,0,0,17,17,17,17,17,17,17,17,17,17,17,17,17,17,0,0,0,16,16,16,17,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
17,17,17,16,16,0,17,17,17,16,16,16,17,16,17,17,17,17,17,16,17,16,16,17,17,17,0,16,16,16,17,17,17,17,15,15,13,15,15,15,15,15,15,15,14,14,14,14,14,14,15,14,14,15,15,15,15,15,15,15,15,15,15,13,15,15,15,-1,-1,-1,-1,-1,-1,-1,-1,-1
17,16,16,16,0,17,16,16,16,17,17,0,0,0,0,0,0,0,0,0,0,0,16,16,16,16,17,0,16,16,16,16,16,16,17,15,15,15,14,14,15,14,14,15,14,14,14,14,14,15,14,14,14,14,15,14,14,15,15,15,15,15,15,13,15,15,15,15,-1,-1,-1,-1,-1,-1,-1,-1
17,16,16,0,17,16,16,17,17,17,0,17,17,17,17,17,17,17,17,17,17,17,0,17,17,16,16,17,0,16,17,17,17,16,16,17,14,14,14,14,15,14,14,14,14,14,14,14,14,14,14,14,14,14,15,14,14,14,14,14,15,15,15,15,15,15,15,15,15,-1,-1,-1,-1,-1,-1,-1
17,16,16,0,17,16,16,16,16,0,17,16,16,17,17,17,17,17,17,17,16,16,17,0,17,17,16,17,0,16,16,16,16,14,14,14,14,15,14,14,14,14,14,14,14,14,15,14,14,14,14,15,14,14,14,15,14,14,14,14,14,14,14,15,15,13,15,15,15,-1,-1,-1,-1,-1,-1,-1
17,17,17,16,16,17,16,16,0,17,16,16,16,16,16,17,17,17,16,16,16,16,16,17,0,16,17,16,17,17,17,17,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,15,15,15,15,15,15,15,15,15,15,-1,-1
-1,17,16,16,16,16,17,16,16,16,17,16,16,16,16,16,1,16,16,16,16,16,17,16,16,17,16,16,16,16,16,3,0,1,1,2,1,1,14,1,1,14,1,1,14,2,2,2,14,2,14,2,2,14,2,2,14,2,2,14,14,2,3,14,14,14,14,14,15,14,14,15,15,15,15,-1
-1,-1,17,17,17,17,17,17,17,17,17,17,17,17,17,17,1,17,17,17,17,17,17,17,17,17,17,17,17,17,17,3,0,2,1,2,1,14,1,1,2,1,1,1,14,2,2,2,14,2,2,2,14,2,2,2,2,14,2,2,2,2,3,14,14,15,14,14,14,14,14,14,14,15,15,15
