1
10008-23
Challenge,
Free
48,32
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,5,5,5,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,4,4,4,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,5,5,5,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,4,4,4,4,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,4,4,4,4,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,4,4,4,4,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,8,8,8,8,8,8,-1,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,4,4,4,4,1,1,1,1,-1,8,8,8,8,8,8,-1,-1
-1,8,8,-1,-1,-1,-1,-1,-1,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,4,4,4,4,1,1,1,1,-1,-1,-1,-1,-1,-1,8,8,-1
8,8,-1,8,8,8,8,8,-1,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,1,1,1,1,1,1,1,4,4,4,4,1,1,1,1,-1,8,8,8,8,8,-1,8,8
