1
10008-18
Challenge,
Free
29,30
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,9,9,4,3,3,2,2,1,1,1,1,2,2,3,3,4,9,9,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,9,7,4,4,3,3,2,2,1,1,1,1,2,2,3,3,4,4,7,9,-1,-1
-1,-1,-1,-1,-1,-1,9,7,7,4,4,3,3,2,2,1,1,1,1,2,2,3,3,4,4,7,7,9,-1
-1,-1,-1,-1,-1,-1,9,7,7,4,4,3,3,2,2,1,1,1,1,2,2,3,9,9,9,9,9,9,9
-1,-1,-1,-1,-1,-1,9,7,7,4,4,3,3,2,2,1,1,1,1,2,2,3,9,2,2,2,2,2,9
-1,-1,9,9,9,9,9,7,7,4,4,3,3,2,2,1,1,1,1,2,2,3,9,2,2,2,2,2,9
-1,9,7,7,3,3,8,7,7,4,4,3,3,2,2,1,1,1,1,2,2,3,9,2,2,2,2,2,9
9,7,7,3,1,1,8,7,7,4,4,3,3,2,2,1,1,1,1,2,2,3,9,2,2,2,2,2,9
9,7,3,1,3,3,8,7,7,4,4,3,3,2,2,1,1,1,1,2,2,3,3,9,2,2,2,9,9
9,7,2,3,9,9,9,7,7,4,4,3,3,2,2,9,9,9,9,2,2,3,3,4,9,2,9,9,-1
9,7,3,9,-1,-1,9,7,7,4,4,3,3,2,9,1,1,1,1,9,2,3,3,4,4,9,7,9,-1
9,7,3,9,-1,-1,9,7,7,4,6,6,3,2,2,1,1,1,1,2,2,3,6,6,4,9,7,9,-1
9,7,3,9,-1,-1,9,7,7,4,6,6,3,2,2,1,1,1,1,2,2,3,6,6,4,9,7,9,-1
9,7,3,9,-1,-1,9,7,7,4,4,3,9,9,2,1,1,1,1,2,9,9,3,4,4,9,7,9,-1
9,7,3,9,-1,-1,9,7,7,4,4,9,9,9,9,1,1,1,1,9,9,9,9,4,4,9,7,9,-1
9,7,3,9,-1,-1,9,7,7,4,4,9,9,9,9,1,1,1,1,9,9,9,9,4,4,9,7,9,-1
9,7,3,9,-1,-1,9,7,7,4,4,3,9,9,2,1,1,1,1,2,9,9,3,4,4,9,7,9,-1
9,7,3,9,-1,-1,9,7,7,4,4,3,3,2,2,1,1,1,1,2,2,3,3,4,4,9,7,9,-1
9,7,3,7,9,9,9,7,7,4,4,3,3,2,2,1,1,1,1,2,2,3,3,4,4,9,7,9,-1
9,7,2,3,7,7,8,7,7,4,4,3,3,2,2,1,1,1,1,2,2,3,3,4,4,9,7,9,-1
9,7,3,1,3,3,8,7,7,4,4,3,3,2,2,1,1,1,1,2,2,3,3,4,4,9,7,9,-1
-1,9,7,3,1,1,8,7,7,4,4,3,3,2,2,1,1,1,1,2,2,3,3,4,4,9,7,9,-1
-1,-1,9,9,9,9,9,7,7,4,4,3,3,2,2,1,1,1,1,2,2,3,3,4,7,9,7,9,-1
-1,-1,-1,-1,-1,-1,9,7,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,7,7,9,-1
-1,-1,-1,-1,-1,-1,9,7,0,0,7,7,7,7,7,7,7,7,7,7,7,7,9,9,0,0,7,9,-1
-1,-1,-1,-1,-1,-1,9,0,2,2,5,7,7,7,7,7,7,7,7,7,7,7,7,5,2,2,0,9,-1
-1,-1,-1,-1,-1,-1,-1,9,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,9,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,-1,-1,-1,-1,-1
0.9215687,0.8666667,0.6745098
0.9490197,0.7098039,0.3921569
0.9294118,0.5960785,0.3254902
0.9450981,0.4980392,0.2470588
0.9058824,0.427451,0.227451
0.854902,0.3294118,0.2784314
0.8745099,0.2352941,0.1019608
0.8117648,0.3294118,0.2156863
0.4431373,0.1764706,0.1215686
0,0,0
