1
10008-15
Challenge,
Free
56,56
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,19,19,19,19,19,19,19,19,19,19,19,20,20,20,20,20,20,20,20,20,20,20,24,24,21,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
9,9,9,9,9,9,9,9,9,9,9,9,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,20,20,20,20,24,24,21,20,20,20,9,9,9,9,9,9,9,9,9,9,9,9
9,9,9,9,9,9,9,9,9,9,19,19,19,19,19,19,19,19,19,19,19,19,17,17,17,17,17,17,17,17,17,17,17,17,18,18,19,19,19,19,21,20,20,20,20,20,9,9,9,9,9,9,9,9,9,9
17,17,17,9,10,10,10,10,9,19,19,19,19,19,19,19,17,17,17,17,17,17,9,9,9,9,9,9,10,10,10,10,9,9,17,17,18,18,18,18,19,19,19,19,20,20,20,9,10,10,10,10,17,17,17,17
-1,-1,-1,17,17,17,17,17,19,19,19,19,17,17,17,17,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,13,13,18,18,17,17,19,19,19,19,17,17,17,17,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,19,19,19,19,19,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,13,13,0,0,10,13,19,19,19,19,20,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,19,19,17,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,13,13,0,0,10,13,10,10,17,18,20,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,19,17,9,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,13,13,0,0,10,13,10,10,10,17,19,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,17,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10,19,17,17,17,17,17,17,17,17,19,10,10,10,10,10,13,13,0,0,10,13,10,10,10,10,17,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,17,9,9,9,9,9,9,9,9,9,9,19,19,19,19,19,19,10,9,9,9,9,9,9,9,9,10,19,19,19,17,17,17,13,0,0,10,13,10,10,10,10,13,17,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,17,9,9,9,9,9,9,9,17,17,19,9,9,9,10,10,10,19,20,20,20,20,20,20,20,20,19,10,10,10,17,17,17,18,18,18,10,13,10,10,10,10,13,17,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,17,10,9,9,9,9,9,17,17,0,9,9,19,19,19,19,19,19,19,23,23,20,20,20,20,23,23,19,19,19,19,18,18,18,17,17,17,17,17,10,10,10,10,13,13,17,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,17,10,9,9,9,9,17,19,0,19,19,19,19,19,19,20,20,20,2,2,3,2,2,2,2,2,2,2,20,20,20,19,19,19,19,19,19,9,17,17,10,10,10,13,13,17,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,17,10,9,9,9,17,17,0,19,19,19,19,19,19,20,20,20,2,2,2,2,3,3,2,2,2,2,2,2,20,20,20,19,19,19,19,19,19,9,17,17,10,10,13,13,17,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,17,10,9,9,17,17,0,19,19,19,19,19,19,20,20,20,2,2,2,2,2,25,25,25,25,2,2,2,2,2,20,20,20,19,19,19,19,19,19,9,17,17,10,13,13,17,-1,-1,-1,-1,-1
