1
10008-13
Challenge,
Ads,1
38,64
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,7,7,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,7,7,7,7,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,9,7,7,8,8,8,8,7,7,7,7,7,7,7,7,8,8,8,8,7,7,9,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,9,9,7,7,32,32,8,8,7,7,7,7,7,7,7,7,8,8,32,32,7,7,9,9,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,9,9,7,7,32,32,8,8,10,10,2,2,2,2,10,10,8,8,32,32,7,7,9,9,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,7,7,7,9,3,7,7,8,32,8,8,10,2,2,2,2,2,2,10,8,8,32,8,7,7,2,9,7,7,7,-1,-1,-1,-1
-1,-1,7,8,8,8,32,32,4,13,13,6,32,6,6,2,2,2,2,2,2,2,2,6,6,32,6,13,13,4,32,32,8,8,8,7,-1,-1
-1,7,7,8,8,8,32,32,4,4,13,6,32,6,6,2,2,2,2,2,2,2,2,6,6,32,6,13,4,4,32,32,8,8,8,7,7,-1
-1,7,7,8,8,8,8,13,4,4,4,6,6,32,6,2,2,2,2,2,2,2,2,6,32,6,6,4,4,4,13,8,8,8,8,7,7,-1
7,7,7,8,8,8,8,13,4,4,4,3,3,3,6,11,2,2,2,2,2,2,11,6,3,3,3,4,4,4,13,8,8,8,8,7,7,7
6,32,32,14,14,7,7,13,13,4,4,2,2,31,15,6,6,3,3,3,3,6,6,15,31,2,2,4,4,13,13,7,7,14,14,32,32,6
6,32,32,14,14,7,7,13,13,32,4,2,2,31,31,6,6,27,27,27,27,6,6,31,31,2,2,4,32,13,13,7,7,14,14,32,32,6
6,3,6,24,14,7,7,13,4,4,32,10,10,15,23,6,6,27,27,27,27,6,6,23,15,10,10,32,4,4,13,7,7,14,24,6,3,6
6,3,3,30,24,7,7,4,4,4,32,10,10,15,23,6,6,27,27,27,27,6,6,23,15,10,10,32,4,4,4,7,7,24,30,3,3,6
-1,9,3,1,1,1,1,3,3,6,6,32,8,8,8,25,16,26,27,27,26,16,25,8,8,8,32,6,6,3,3,1,1,1,1,2,9,-1
-1,-1,9,1,1,1,1,3,6,-1,6,32,8,8,8,25,16,26,27,27,26,16,25,8,8,8,32,6,-1,6,3,1,1,1,1,9,-1,-1
-1,-1,-1,7,7,7,7,32,-1,-1,-1,8,32,8,8,25,16,26,27,27,26,16,25,8,8,32,8,-1,-1,-1,32,7,7,7,7,-1,-1,-1
