1
10008-3
Challenge,
Ads,1
36,29
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8,8,8,8,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8,8,15,8,13,11,5,4,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8,8,15,8,15,8,15,11,17,4,5,8,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8,8,15,8,15,8,15,15,15,15,13,17,4,4,23,8,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8,8,15,8,15,8,15,15,15,15,15,15,15,13,17,4,4,23,7,8,-1,-1,-1,-1,-1
-1,-1,29,29,0,0,0,4,8,8,15,8,15,8,15,15,15,15,15,15,15,15,15,15,18,18,6,6,7,6,6,29,29,29,-1,-1
-1,29,29,29,0,4,4,2,8,15,8,15,15,15,15,15,15,15,15,15,15,15,15,18,13,18,6,6,7,6,7,29,29,29,29,-1
29,29,29,29,12,12,14,12,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,18,6,6,6,6,7,7,29,29,29,29,29
29,29,29,29,12,14,14,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,18,18,6,6,25,29,7,29,29,29,29,29,29
29,29,29,29,18,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,18,15,19,3,3,3,8,8,29,29,29,29,29,29
29,29,29,29,18,18,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,18,19,3,19,5,7,8,29,29,29,29,29,29
29,29,29,29,18,15,18,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,18,15,19,3,3,5,7,8,29,29,29,29,29,29
29,29,29,29,18,18,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,18,15,18,3,5,5,3,8,29,29,29,29,29,29,29
29,29,29,29,29,18,18,16,15,15,15,15,15,15,15,15,15,15,15,15,16,16,18,18,5,5,6,7,8,29,29,29,29,29,29,29
29,29,29,29,29,18,16,16,15,15,15,15,15,15,15,15,15,15,15,15,16,18,16,18,5,4,6,7,8,29,29,29,29,29,29,29
29,29,29,29,29,18,18,16,15,15,15,15,15,15,15,15,15,15,15,15,18,16,18,6,4,2,7,10,29,29,29,29,29,29,29,29
29,29,29,29,29,29,18,18,15,15,15,15,15,15,15,15,15,15,15,18,16,18,18,6,1,1,7,10,29,29,29,29,29,29,29,29
29,29,29,29,29,29,31,15,18,15,15,15,15,15,15,15,16,16,18,16,17,17,6,6,7,8,8,29,29,29,29,29,29,29,29,29
-1,29,29,29,29,29,29,31,15,18,15,15,15,15,15,15,16,18,16,18,17,7,21,21,8,8,8,29,29,29,29,29,29,29,29,-1
-1,-1,29,29,29,29,29,31,18,15,18,15,18,15,18,15,18,16,18,18,7,7,6,6,8,8,29,29,29,29,29,29,29,29,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,18,18,15,18,15,18,15,18,16,18,18,28,21,6,7,7,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,16,18,18,18,18,18,8,8,8,8,8,8,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,26,26,-1,-1,-1,-1,-1,7,-1,8,8,8,8,8,8,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,26,26,26,22,20,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,26,26,22,22,20,16,16,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,26,27,27,7,7,32,32,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,26,27,24,30,30,32,32,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,24,30,9,32,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,9,32,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0.9019608,0.8352942,0.7686275
0.7803922,0.7803922,0.7137255
0.5784314,0.5450981,0.4784314
0.4235294,0.4901961,0.4235294
0.4053477,0.3871658,0.3568628
0.1965142,0.2261438,0.174292
0.3410364,0.1547619,0.2743698
0.5499109,0.2590018,0.3286988
0.6733713,0.2793802,0.3352309
0.7725491,0.372549,0.4392157
0.6470588,0.2470588,0.4470589
0.6313726,0.2980392,0
0.7294118,0.3294118,0.0627451
0.7843138,0.4509804,0.04705883
0.8705883,0.4705883,0.2039216
0.9179616,0.5232888,0.003755087
0.8713353,0.5380019,0.05546219
0.9235295,0.6235294,0.2568628
0.993287,0.6599537,0.1322699
1,0.7333333,0.2666667
1,0.7921569,0.5254902
1,0.8235295,0.4901961
0.9333334,0.8666667,0.6666667
1,0.8666667,0.7333333
1,1,0.8156863
1,0.9176471,0.4509804
0.4061003,0.6640523,0.2
0.5372549,0.6039216,0.2705882
0.2666667,0.4666667,0.4666667
0.6814079,0.925821,0.9484998
1,0.7803922,0.8470589
1,0.6,0.1333333
1,0.2,0.5333334
