1
10008-30
Challenge,
Free
31,56
-1,-1,-1,-1,-1,-1,-1,-1,13,13,13,14,14,14,14,13,13,13,13,14,14,14,14,14,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,13,13,13,14,14,14,14,13,13,13,13,14,14,14,14,14,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,13,13,13,14,14,14,14,14,13,13,13,14,14,14,14,28,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,25,14,14,14,14,14,14,29,13,14,14,14,14,14,14,28,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,25,25,25,25,25,23,23,29,29,28,28,28,28,28,28,28,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,25,25,25,25,25,23,23,29,29,28,28,28,28,28,28,28,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,25,25,25,25,25,23,23,29,29,28,28,28,28,28,28,28,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,25,25,25,25,25,25,25,28,28,28,28,28,28,28,28,28,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,25,25,25,25,25,25,25,28,28,28,28,28,28,28,28,28,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,25,25,25,25,25,25,25,28,28,28,28,28,28,28,28,28,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,25,25,25,25,25,25,25,28,28,28,28,28,28,28,28,28,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,25,25,25,25,25,25,25,28,28,28,28,28,28,28,28,28,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,25,25,25,25,25,25,25,28,28,28,28,28,28,28,28,28,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,25,25,25,25,25,25,25,28,28,28,28,28,28,28,28,28,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,13,13,14,-1,-1,25,25,25,25,25,25,25,28,28,28,28,28,28,28,28,28,-1,-1,13,13,14,-1,-1
-1,13,13,13,13,14,14,-1,25,25,25,25,25,25,25,28,28,28,28,28,28,28,28,28,13,14,13,13,14,14,-1
13,13,13,13,13,14,14,14,21,25,25,25,25,25,25,28,28,28,28,28,28,28,28,13,13,13,13,13,14,14,14
13,13,13,13,13,14,14,14,21,25,25,25,25,25,25,28,28,28,28,28,28,28,28,13,13,13,13,13,14,14,14
13,13,13,13,13,14,14,14,14,25,25,25,25,25,25,28,28,28,28,28,28,28,28,13,13,13,13,13,14,14,14
25,25,25,25,27,30,30,30,21,25,25,25,25,25,25,28,28,28,28,28,28,28,28,26,26,22,22,30,30,28,28
25,25,25,25,28,28,28,28,26,25,25,25,25,25,25,28,28,28,28,28,28,28,28,25,25,25,25,28,28,28,28
25,25,25,25,28,28,28,28,26,25,25,25,25,25,25,28,28,28,28,28,28,28,28,25,25,25,25,28,28,28,28
25,25,25,25,28,28,28,28,26,25,25,25,25,25,25,28,28,28,28,28,28,28,28,25,25,25,25,28,28,28,28
25,25,25,25,28,28,28,13,26,25,25,25,25,25,25,28,28,28,28,28,28,28,28,25,25,25,25,28,28,28,28
