1
10008-28
Challenge,
Free
26,45
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,6,6,6,6,-1,-1,-1,-1,-1,6,5,-1,-1,-1,-1,-1,5,5,5,-1,-1,-1,-1
-1,-1,6,6,6,6,6,-1,-1,-1,-1,6,6,5,-1,-1,-1,-1,5,5,5,5,5,-1,-1,-1
-1,-1,6,6,6,6,6,-1,-1,-1,-1,6,6,5,-1,-1,-1,-1,5,5,5,5,5,5,-1,-1
-1,6,6,6,6,6,6,6,-1,-1,-1,6,6,5,-1,-1,-1,5,5,5,5,5,5,5,-1,-1
-1,6,6,6,6,6,6,6,-1,-1,-1,6,6,5,-1,-1,-1,5,5,5,5,5,5,5,5,-1
6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,-1
6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,-1
6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,2,5,5,5,5,5,-1
6,6,6,6,6,1,1,1,1,1,1,6,6,5,2,2,2,2,2,2,5,5,5,5,5,5
6,6,6,6,6,1,1,1,1,1,1,6,6,5,2,2,2,2,2,2,5,5,5,5,5,5
6,6,6,6,6,1,1,1,1,1,1,6,6,5,2,2,2,2,2,2,2,5,5,5,5,5
6,6,6,6,1,1,1,1,1,1,1,6,6,5,2,2,2,2,2,2,2,5,5,5,5,-1
6,6,6,6,1,1,1,1,1,1,1,6,6,5,2,2,2,2,2,2,2,5,5,5,5,-1
6,6,6,6,1,1,1,1,1,1,1,6,6,5,2,2,2,2,2,2,2,5,5,5,5,-1
-1,6,6,6,1,1,1,1,1,1,1,6,6,5,2,2,2,2,2,2,2,5,5,5,5,-1
-1,6,6,6,1,1,1,1,1,1,1,6,6,5,2,2,2,2,2,2,2,2,5,5,-1,-1
-1,-1,6,6,1,1,1,1,1,1,1,6,6,5,2,2,2,2,2,2,2,2,5,5,-1,-1
-1,-1,6,6,1,1,1,1,1,1,1,6,6,5,2,2,2,2,2,2,2,2,5,-1,-1,-1
-1,-1,-1,6,1,1,1,1,1,6,6,6,6,5,5,5,2,2,2,2,2,2,-1,-1,-1,-1
-1,-1,-1,-1,1,1,1,1,6,6,6,3,4,4,5,5,5,2,2,2,2,2,-1,-1,-1,-1
-1,-1,-1,-1,1,1,1,1,6,6,3,3,4,4,4,4,5,5,2,2,2,2,-1,-1,-1,-1
-1,-1,-1,-1,1,1,1,1,6,3,3,3,4,4,4,4,5,5,2,2,2,2,-1,-1,-1,-1
-1,-1,-1,-1,1,1,1,6,6,3,3,3,4,4,4,4,5,5,2,2,2,2,-1,-1,-1,-1
-1,-1,-1,-1,1,1,1,6,6,3,-1,3,4,4,4,4,5,5,2,2,2,-1,-1,-1,-1,-1
-1,-1,-1,-1,1,1,1,1,6,-1,-1,-1,4,4,4,4,5,5,2,2,2,-1,-1,-1,-1,-1
