1
10008-10
Challenge,
Ads,1
27,44
-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,2,3,5,5,5,5,5,4,5,5,5,5,5,3,2,2,-1,-1,-1,-1,-1
-1,-1,-1,-1,2,3,4,4,5,6,6,6,5,5,5,6,6,6,5,4,4,3,2,-1,-1,-1,-1
-1,-1,-1,2,3,4,5,6,6,5,6,7,9,9,9,7,6,5,6,6,5,4,3,2,-1,-1,-1
-1,-1,2,3,4,5,6,6,10,9,6,9,10,11,10,9,6,9,10,6,6,5,4,3,2,-1,-1
-1,-1,2,4,5,6,6,11,10,9,6,9,10,11,10,9,6,9,10,11,6,6,5,4,2,-1,-1
-1,2,3,4,5,5,5,9,9,7,7,7,9,9,9,7,7,7,9,9,5,5,5,4,3,2,-1
-1,2,4,5,5,6,7,6,7,9,10,10,8,8,8,10,10,9,7,6,7,6,5,5,4,2,-1
-1,2,5,5,6,6,9,6,9,10,11,11,10,9,10,11,11,10,9,6,9,6,6,5,5,2,-1
2,3,5,6,6,10,9,6,9,11,11,11,11,10,11,11,11,11,9,6,9,10,6,6,5,3,2
2,4,5,6,6,9,7,7,8,10,11,11,10,10,10,11,11,10,8,7,7,9,6,6,5,4,2
2,5,6,5,5,7,9,10,10,9,10,10,11,11,11,10,10,9,10,10,9,7,5,5,6,5,2
2,5,6,6,5,9,10,11,11,11,10,11,11,11,11,11,10,11,11,11,10,9,5,6,6,5,2
2,3,6,6,5,9,10,11,11,11,10,11,11,11,11,11,10,11,11,11,10,9,5,6,6,3,2
-1,2,6,5,5,7,9,10,11,10,10,10,11,11,11,10,10,10,11,10,9,7,5,5,6,2,-1
-1,2,4,6,6,9,7,8,8,11,11,11,10,10,10,11,11,11,8,8,7,9,6,6,4,2,-1
-1,2,5,6,6,10,9,7,10,11,11,11,11,10,11,11,11,11,10,7,9,10,6,6,5,2,-1
-1,-1,2,5,6,10,9,7,9,11,11,11,11,10,11,11,11,11,9,7,9,10,6,5,2,-1,-1
-1,-1,2,5,6,6,7,7,7,10,11,11,10,10,10,11,11,10,7,7,7,6,6,5,2,-1,-1
-1,-1,-1,2,4,5,9,9,9,7,8,8,11,11,11,8,8,7,9,9,9,5,4,2,-1,-1,-1
-1,-1,-1,-1,2,5,6,11,10,9,7,9,10,11,10,9,7,9,10,11,6,5,2,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,2,5,6,6,7,9,10,10,10,9,7,6,6,5,2,2,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,2,3,3,3,3,3,3,3,3,3,3,3,2,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,2,0,13,12,12,0,12,12,13,0,2,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,2,2,0,0,13,12,13,0,13,12,13,0,0,2,2,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,2,2,1,1,0,13,12,12,0,13,0,12,12,13,0,1,1,2,2,-1,-1,-1,-1
-1,-1,-1,2,1,1,0,0,0,13,12,13,0,13,0,13,12,13,0,0,0,1,1,2,-1,-1,-1
-1,-1,-1,-1,2,2,0,0,13,12,13,1,13,13,13,1,13,12,13,0,0,2,2,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,2,13,12,13,0,1,13,12,13,1,0,13,12,13,2,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,1,12,13,0,1,0,13,12,13,0,1,0,13,12,1,2,-1,-1,-1,-1,-1
-1,-1,-1,-1,2,1,13,2,1,1,1,13,12,12,12,13,1,1,1,2,13,1,2,-1,-1,-1,-1
-1,-1,-1,-1,2,2,2,-1,2,1,0,13,12,12,12,13,0,1,2,-1,2,2,2,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,2,1,0,13,12,12,13,12,12,13,0,1,2,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,2,1,0,13,12,12,13,13,13,12,12,13,0,1,2,2,-1,-1,-1,-1,-1
-1,-1,-1,2,2,1,0,0,13,12,12,1,13,12,13,1,12,12,13,0,0,1,2,2,-1,-1,-1
-1,-1,-1,-1,2,1,1,0,12,12,13,1,13,12,13,1,13,12,12,0,1,1,2,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,0,12,12,13,2,1,13,12,13,1,2,13,12,12,0,2,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,12,12,13,2,-1,2,12,12,12,2,-1,2,13,12,12,2,-1,-1,-1,-1,-1
-1,-1,-1,-1,2,1,12,2,2,-1,-1,2,12,12,12,2,-1,-1,2,2,12,1,2,-1,-1,-1,-1
-1,-1,-1,-1,2,2,2,-1,-1,-1,-1,2,13,12,13,2,-1,-1,-1,-1,2,2,2,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,12,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
