1
10008-4
Challenge,
Ads,1
28,40
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,7,7,7,7,7,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,7,7,6,6,7,6,6,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,7,7,7,6,6,7,6,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,7,5,6,6,6,6,7,6,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,6,3,4,4,6,6,6,6,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,5,6,6,6,6,4,6,6,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,6,4,3,4,4,4,6,6,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,5,3,6,6,6,6,6,6,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,6,3,4,4,4,4,6,4,6,6,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,4,4,3,4,4,4,4,6,4,6,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3,4,4,3,4,4,4,4,6,6,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,4,4,3,4,4,4,4,6,4,6,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3,4,4,4,4,4,4,4,6,6,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,4,4,0,4,4,4,4,6,4,6,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3,4,0,4,4,4,4,4,6,6,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3,4,1,0,4,4,4,4,0,4,6,6,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,0,0,0,4,4,4,4,1,1,4,6,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3,1,0,1,0,4,4,4,1,1,1,1,6,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,0,1,0,1,0,1,0,1,1,6,6,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,1,0,1,0,1,0,1,0,1,1,0,1,6,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,3,-1,-1,-1,11,11,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,12,3,12,3,-1,-1,-1,11,11,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,3,12,12,3,3,12,12,3,-1,-1,-1,11,-1,-1,-1,-1,-1,9,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,12,3,12,12,3,12,3,3,-1,-1,-1,11,11,9,9,9,9,9,9
-1,-1,-1,-1,-1,-1,-1,-1,3,12,12,3,12,12,3,3,12,2,-1,-1,11,11,9,7,7,7,7,9
-1,-1,-1,-1,-1,-1,-1,-1,3,3,12,3,3,3,12,12,12,2,-1,9,9,11,7,7,7,7,7,9
-1,-1,-1,-1,-1,-1,-1,-1,3,12,12,12,3,12,3,12,12,2,-1,9,7,11,11,7,7,7,9,9
-1,-1,-1,-1,-1,-1,-1,-1,-1,12,3,3,12,12,3,3,12,-1,-1,9,7,7,11,7,7,9,9,9
-1,-1,-1,-1,-1,-1,-1,-1,-1,3,12,3,12,12,3,3,3,-1,9,9,7,7,7,7,9,9,9,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,12,12,12,12,3,-1,9,7,7,7,7,7,9,9,9,9,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,3,-1,9,9,9,9,9,9,8,9,9,9,9,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1,9,9,9,9,9,9,9,9,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,10,-1,-1,-1,-1,-1,-1,-1,-1,9,9,9,9,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,10,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
