1
10008-20
Challenge,
Free
28,28
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,31,31,31,31,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,31,4,4,20,20,20,31,31,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,31,4,4,4,20,20,20,20,20,20,31,31,31,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,31,4,4,4,4,20,20,20,20,20,20,20,20,20,31,31,31,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,31,4,16,16,3,3,3,24,24,8,20,20,6,6,20,20,20,20,31,31,31,-1
-1,-1,-1,-1,-1,31,4,4,16,3,3,3,3,3,3,3,21,21,6,6,20,20,20,20,20,20,20,31
-1,-1,-1,-1,31,4,4,4,3,3,3,16,17,17,17,17,15,15,4,22,24,20,20,20,20,20,20,31
-1,-1,-1,31,4,4,4,5,16,16,16,16,18,18,17,17,15,15,4,4,2,2,24,24,20,20,20,31
-1,-1,31,4,16,16,10,16,15,15,11,11,11,11,14,14,17,17,17,17,16,16,16,16,13,1,1,31
-1,31,4,4,16,10,16,16,11,11,11,11,11,11,11,11,17,12,12,12,13,16,16,16,13,31,31,-1
31,4,4,4,10,16,16,12,11,11,15,15,19,19,19,19,27,27,27,12,12,12,12,9,17,17,31,-1
31,4,4,5,16,16,12,12,11,15,15,15,19,19,19,19,27,27,27,27,21,21,12,12,17,17,17,31
31,16,30,16,17,17,29,29,4,4,4,4,20,20,20,20,20,20,20,20,20,28,28,28,18,18,18,31
31,16,31,16,17,29,29,4,4,4,4,24,24,24,24,20,20,20,20,20,20,20,20,20,18,18,31,-1
-1,31,16,16,29,29,4,4,4,4,24,24,24,24,24,24,24,24,20,20,20,20,20,20,6,6,6,31
-1,31,16,18,29,4,4,4,4,24,24,24,24,24,24,24,24,24,24,24,26,20,20,20,6,6,6,31
-1,31,14,14,4,4,4,4,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,7,7,7,31
-1,31,14,15,4,4,4,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,23,23,23,31
31,14,15,15,4,4,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,23,23,31,-1
31,15,15,15,4,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,23,31,-1,-1
31,4,4,4,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,31,-1,-1,-1
31,4,4,25,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,31,-1,-1,-1,-1
31,31,31,0,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,31,-1,-1,-1,-1,-1
-1,-1,-1,31,31,31,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,31,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,31,31,31,24,24,24,24,24,24,24,24,24,24,24,31,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,31,31,31,24,24,24,24,24,24,24,31,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,31,31,31,24,24,24,31,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,31,31,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0.8509805,0.8509805,0.7843138
0.882353,0.7490196,0.682353
0.8078432,0.6078432,0.4745098
0.8250378,0.5173454,0.3840121
0.84,0.5226144,0.04424836
0.909804,0.5764706,0.1098039
0.9411766,0.7176471,0.4541177
0.8745099,0.6745098,0.4745098
0.937255,0.6705883,0.5372549
0.9960785,0.5294118,0.1960784
0.9921569,0.4588236,0.3254902
0.8525491,0.1858824,0.05254902
0.7513072,0.2457517,0.03300654
0.5633987,0.4300654,0.2640523
0.6653595,0.4875817,0.005228758
0.7889274,0.5981546,0.07889275
0.7487745,0.6675244,0.06213236
0.6478845,0.6759547,0.1040248
0.5955883,0.5872549,0.1318628
0.8666667,0.7333333,0.2666667
0.9320458,0.7332165,0.334504
1,0.8294119,0.4843138
1,0.882353,0.6235294
1,0.9254903,0.7254902
0.987065,0.8747767,0.7253465
1,1,0.7843138
1,0.9843138,0.5843138
0.8901961,0.8901961,0.2235294
1,0.8666667,0.2
1,0.7921569,0.2588235
0.8235295,0.7568628,0.1568628
0.002303922,0,0
