1
10008-24
Challenge,
Free
24,25
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8,7,7,7,7,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,0,0,0,8,7,7,7,7,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,0,8,8,7,7,7,-1
-1,-1,-1,-1,-1,-1,6,6,6,6,6,0,-1,-1,-1,1,1,1,0,8,8,7,7,-1
-1,-1,-1,-1,6,6,6,7,6,7,6,7,0,-1,-1,-1,1,6,1,0,8,8,7,7
-1,-1,-1,6,7,6,7,6,7,7,7,7,1,0,7,-1,-1,1,6,1,0,8,8,7
-1,-1,6,7,6,7,8,7,8,7,8,7,8,1,0,7,-1,-1,1,6,1,0,8,7
-1,6,7,6,7,8,8,8,8,8,8,8,8,1,0,7,9,-1,-1,1,1,0,8,8
-1,7,7,7,8,8,8,8,8,8,8,8,8,8,1,0,7,-1,-1,-1,1,1,0,8
6,7,7,8,8,8,8,8,8,8,8,8,8,8,1,0,7,9,-1,-1,-1,1,0,8
7,7,8,8,8,8,8,8,8,8,8,8,8,8,1,0,7,9,-1,-1,-1,0,8,-1
6,7,8,8,8,8,9,8,9,8,9,8,9,8,1,0,7,9,-1,-1,-1,-1,-1,-1
7,8,8,8,8,9,8,9,8,9,9,9,9,9,1,0,7,9,-1,-1,-1,-1,-1,-1
8,8,8,8,9,8,9,9,9,9,9,9,9,9,1,0,7,9,-1,-1,-1,-1,-1,-1
8,8,8,9,8,9,9,9,9,9,9,9,9,1,0,7,9,9,-1,-1,-1,-1,-1,-1
-1,8,9,8,9,9,9,8,9,8,9,8,9,1,0,7,9,-1,-1,-1,-1,-1,-1,-1
-1,8,8,8,9,8,8,8,8,8,8,8,1,0,7,9,9,-1,-1,-1,-1,-1,-1,-1
-1,-1,8,9,8,8,8,7,7,7,8,0,0,7,9,9,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,8,8,8,7,6,5,6,7,7,7,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,8,8,8,4,5,9,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,3,3,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,3,3,2,2,4,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,3,3,2,2,2,-1,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,3,2,2,2,-1,-1,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,3,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0.9294118,0.8274511,0.6235294
0.8117648,0.7333333,0.4627451
0.4627451,0.5686275,0.02745098
0.3960785,0.4313726,0.01960784
0.2705882,0.2313726,0.08627451
0.1882353,0.1607843,0.0627451
0.3882353,0.1137255,0.01960784
0.4784314,0.145098,0.02352941
0.5882353,0.1803922,0.03137255
0.7215686,0.3882353,0.03529412
