1
10008-5
Challenge,
Ads,1
30,43
-1,-1,-1,-1,4,4,4,4,4,4,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,4,4,4,4,-1,-1,-1,-1,-1
-1,-1,-1,-1,1,1,1,1,1,1,4,4,-1,-1,-1,-1,-1,-1,2,1,1,1,1,1,1,-1,-1,-1,-1,-1
-1,-1,-1,-1,2,0,0,0,0,2,1,1,-1,-1,-1,-1,-1,-1,2,2,0,0,0,0,2,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,2,2,2,1,1,1,-1,-1,-1,-1,-1,-1,2,1,2,2,2,2,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,0,0,1,1,1,2,-1,-1,-1,-1,-1,2,1,1,1,0,0,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,0,0,1,2,2,2,-1,-1,-1,-1,2,1,1,0,0,0,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,0,0,2,2,2,2,-1,-1,-1,2,2,2,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,4,4,2,2,2,4,4,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,2,1,1,1,2,2,2,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,1,0,0,0,1,1,2,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,2,2,-1,-1,-1,4,2,1,1,0,0,0,0,0,1,1,1,4,2,2,-1,-1,-1,-1,-1,-1,-1,-1
-1,1,1,1,2,-1,-1,2,4,1,0,0,0,0,1,1,1,4,4,1,2,2,-1,-1,-1,-1,2,2,-1,-1
1,0,1,2,1,2,4,1,1,4,4,4,4,4,4,4,4,1,1,1,1,2,-1,-1,2,2,1,1,2,-1
1,0,0,1,1,4,2,1,1,1,0,0,0,0,0,1,1,1,1,1,2,2,-1,2,1,2,1,1,1,1
-1,1,0,0,4,1,2,1,1,0,0,0,0,0,0,0,0,1,1,1,2,2,-1,2,1,1,0,0,1,1
-1,4,4,4,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,2,2,4,2,4,1,0,0,0,0,1
-1,-1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,4,2,1,1,4,4,0,0,1,-1
-1,-1,-1,0,0,1,2,4,1,0,1,1,1,1,1,1,0,0,0,4,2,1,1,0,0,0,4,4,-1,-1
-1,-1,-1,-1,1,2,2,4,2,1,1,1,1,1,1,1,1,1,0,4,1,1,0,0,0,0,0,-1,-1,-1
-1,-1,-1,-1,-1,-1,2,2,4,1,1,2,2,2,2,2,1,1,1,0,4,0,0,0,0,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,2,4,4,4,4,4,4,4,4,2,2,2,1,4,0,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,4,4,1,1,1,1,1,1,1,1,4,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,2,1,1,1,1,0,0,0,0,0,1,1,1,1,2,2,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,2,1,1,1,1,0,0,4,4,4,4,4,0,0,1,1,1,1,2,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,2,1,1,1,1,0,4,4,4,4,4,4,4,4,4,0,1,1,1,1,2,-1,-1,-1,-1,-1,-1
-1,-1,-1,2,1,1,1,0,4,4,4,4,4,4,4,4,4,4,4,0,1,1,1,1,2,-1,-1,-1,-1,-1
-1,-1,2,1,1,1,1,4,4,4,3,3,3,3,3,4,4,4,4,4,1,1,1,1,1,2,-1,-1,-1,-1
-1,-1,2,1,1,1,4,4,4,3,3,3,3,3,3,3,3,4,4,4,4,1,1,1,1,2,-1,-1,-1,-1
