1
16-5
False,0
False,0
33,28
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,5,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,6,5,5,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,6,6,6,6,6,5,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,6,6,6,6,6,6,6,5,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,6,6,6,6,6,6,6,6,6,5,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,6,6,6,6,6,6,6,6,6,6,6,5,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,6,6,7,7,7,7,6,6,6,6,5,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,6,6,7,7,7,7,7,7,6,6,6,5,-1,-1,-1,-1,5,-1
-1,-1,-1,-1,-1,-1,-1,5,5,5,-1,-1,-1,-1,5,6,6,7,7,7,7,6,6,6,6,6,5,-1,-1,5,5,5,5
-1,-1,-1,-1,-1,-1,-1,5,6,5,5,-1,-1,-1,5,6,7,7,7,7,6,6,6,6,6,6,5,5,5,5,5,5,5
-1,-1,-1,-1,-1,-1,-1,5,6,6,5,-1,5,5,6,7,7,7,7,6,6,4,4,4,4,4,5,5,5,5,5,5,5
-1,-1,-1,-1,-1,-1,-1,5,7,6,6,5,6,6,6,6,6,6,6,6,4,3,3,3,3,3,4,5,5,5,5,5,5
-1,-1,-1,-1,5,5,5,5,7,7,6,6,6,6,6,6,6,6,6,4,3,3,2,2,2,2,3,4,4,5,5,5,5
-1,-1,-1,5,6,6,0,5,7,7,6,6,6,6,6,6,6,6,6,3,3,2,2,2,2,2,2,4,3,3,3,5,5
-1,-1,5,6,6,6,0,5,7,6,6,6,6,6,6,6,6,6,6,3,2,2,2,1,1,2,2,4,3,3,3,3,4
-1,5,6,6,0,6,0,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,1,1,1,1,2,4,2,2,2,3,4
5,6,6,6,6,6,0,6,6,6,6,6,6,6,6,6,6,6,6,2,2,1,1,1,1,1,4,2,2,2,2,2,4
5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,1,1,1,1,1,2,1,1,1,2,2,4
5,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,6,6,6,6,6,1,1,1,1,3,2,1,1,1,1,2,4
5,6,6,7,6,6,6,6,6,6,7,7,7,7,7,7,7,7,6,6,6,6,1,1,1,2,1,1,1,1,1,4,-1
5,6,7,7,7,7,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,7,7,7,1,1,1,1,4,-1,-1
5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,4,-1,-1,-1
-1,5,7,7,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,-1,-1,-1,-1,-1
-1,5,7,5,-1,5,7,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,-1,-1,-1,-1,-1,-1
-1,-1,5,-1,-1,-1,5,-1,5,7,7,7,5,7,5,7,5,7,5,7,5,7,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,5,7,5,-1,5,-1,5,-1,5,-1,5,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0.8392158,0.882353,0.8352942
1,0.854902,0.7882354
1,0.7686275,0.6627451
1,0.7137255,0.5764706
0.7333333,0.4980392,0.3921569
0.2470588,0.3647059,0.2862745
0.3098039,0.454902,0.3764706
0.4431373,0.627451,0.5254902
