1
6-3
False,0
False,0
49,48
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,5,4,4,4,4,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,4,4,4,1,0,0,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,4,4,4,0,0,0,5,5,1,4,4,5,5,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,5,5,-1,-1,-1,-1,-1,-1,5,2,1,0,0,0,5,5,5,1,0,1,1,1,1,4,4,4,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,5,5,5,4,5,5,-1,-1,-1,-1,5,5,0,-1,5,5,-1,1,5,5,5,0,0,0,1,1,1,1,4,4,4,4,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,5,5,4,4,4,4,5,5,-1,-1,-1,-1,5,5,5,5,5,5,5,5,-1,5,5,5,5,0,0,0,0,1,1,1,4,4,5,5,10,10,10,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,5,5,4,4,4,4,5,5,5,5,5,5,4,4,4,4,4,4,5,5,10,10,10,5,5,5,5,5,0,0,0,5,5,5,8,8,8,6,10,10,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,5,5,4,4,4,5,5,5,4,4,4,4,0,0,0,0,0,0,5,7,7,9,9,9,9,7,7,5,5,5,5,5,6,8,8,8,8,6,6,10,10,-1,-1,-1,-1,-1
-1,-1,-1,-1,5,5,5,5,4,0,0,0,0,0,0,0,5,5,5,5,5,5,7,9,9,9,9,7,7,7,7,7,7,9,10,6,6,8,8,8,8,6,6,6,10,-1,-1,-1,-1
-1,-1,5,5,5,4,2,1,1,0,0,5,5,5,5,5,5,7,7,7,7,7,9,9,9,9,7,7,7,7,7,7,9,9,10,6,6,6,8,8,8,8,6,6,10,-1,-1,-1,-1
5,5,5,4,1,1,0,0,0,5,5,5,5,5,9,9,7,7,7,7,7,9,9,9,9,7,7,7,7,7,7,9,9,9,10,6,6,6,6,8,8,8,8,6,10,-1,-1,-1,-1
5,1,1,1,0,0,0,0,5,5,4,4,4,5,5,7,7,7,7,7,9,9,9,9,7,7,7,7,7,7,9,9,9,9,10,6,6,6,6,6,8,8,8,8,10,-1,-1,-1,-1
5,5,0,0,1,5,5,5,5,5,5,4,4,4,5,7,7,7,7,9,9,9,9,7,7,7,7,7,7,9,9,9,9,9,10,6,6,6,6,6,6,8,8,8,10,-1,-1,-1,-1
-1,5,5,5,5,5,-1,-1,-1,-1,5,5,4,5,5,7,7,7,9,9,9,9,7,7,7,7,7,7,9,9,9,9,9,9,10,8,6,6,6,6,6,6,8,8,10,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,7,7,7,7,9,9,9,9,7,7,7,7,7,7,9,9,9,9,9,9,7,10,8,8,6,6,6,6,6,6,8,10,10,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,7,7,7,7,9,9,9,9,7,7,7,7,7,7,9,9,9,9,9,9,7,7,10,8,8,8,6,6,6,6,6,6,8,10,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,9,9,9,9,9,9,9,9,7,7,7,7,7,7,9,9,9,9,9,9,7,7,7,10,8,8,8,8,6,6,6,6,6,6,10,10,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,9,9,9,9,9,9,9,7,7,7,7,7,7,9,9,9,9,9,9,7,7,7,7,10,8,8,8,8,8,6,6,6,6,6,6,10,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,9,9,9,9,9,9,7,7,7,7,7,7,9,9,9,9,9,9,7,7,7,7,7,10,8,8,8,8,8,8,6,6,6,6,6,10,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,10,10,9,9,9,9,9,7,7,7,7,7,7,9,9,9,9,9,9,7,7,7,7,7,9,10,8,8,8,8,8,8,8,6,6,6,6,10,10,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,10,9,9,9,9,9,7,7,7,7,7,7,9,9,9,9,9,9,7,7,7,7,7,9,9,10,8,8,8,8,8,8,8,8,6,6,6,10,10,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,10,9,9,9,9,7,7,7,7,7,7,9,9,9,9,9,9,7,7,7,7,7,9,9,9,10,6,8,8,8,8,8,8,8,8,6,6,6,10,-1
