1
10000-40
unicorn,
Ads
50,56
-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,5,7,7,7,7,10,7,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,7,7,7,7,7,7,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,5,7,7,7,7,7,10,7,7,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,7,7,7,7,7,7,7,10,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,5,7,7,7,7,7,10,7,7,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,7,7,7,7,7,7,7,10,7,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,5,7,7,7,7,7,7,10,7,5,-1,-1,-1,-1,-1,-1,-1,-1,3,2,7,7,7,7,7,7,10,7,7,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,5,7,7,7,7,7,10,7,1,3,-1,-1,-1,-1,-1,-1,-1,3,2,1,1,1,1,1,1,7,7,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,5,7,7,2,1,1,1,1,1,3,-1,-1,-1,-1,-1,-1,3,2,1,1,1,1,1,1,1,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,5,2,2,1,1,1,1,1,1,3,-1,-1,-1,-1,-1,3,2,1,1,1,1,1,1,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,2,1,1,1,1,1,1,3,-1,-1,-1,-1,-1,3,2,1,1,1,1,1,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,2,1,1,1,1,1,1,3,-1,-1,-1,-1,3,2,1,1,1,1,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,2,1,1,1,1,1,1,1,3,-1,-1,-1,-1,3,2,1,1,1,1,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
