1
10000-9
unicorn,
Free
24,64
-1,-1,-1,-1,-1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,-1,-1,-1,-1,-1
-1,-1,-1,11,11,17,17,17,14,14,14,14,13,13,13,13,13,13,13,11,11,-1,-1,-1
-1,11,11,18,12,11,11,17,14,14,14,14,15,15,15,15,15,15,13,13,13,11,-1,-1
11,18,18,18,12,12,12,11,11,14,14,14,13,15,15,15,15,15,15,15,15,13,11,-1
11,20,20,19,18,18,18,18,20,11,11,20,14,14,14,14,16,16,16,16,15,13,11,-1
11,20,20,19,18,18,18,18,20,20,20,11,11,14,14,14,13,16,16,16,15,15,11,-1
11,20,20,19,18,18,0,18,19,20,20,20,12,11,11,14,13,13,16,16,15,15,13,11
11,20,20,19,18,18,0,18,19,19,19,20,12,12,12,11,11,13,13,16,15,15,13,11
11,20,20,19,18,18,0,18,18,18,18,18,19,18,18,18,20,11,20,20,15,15,13,11
11,20,20,20,18,18,0,18,18,18,18,18,19,19,19,18,20,20,11,20,13,15,13,11
11,20,20,20,18,18,18,18,18,18,18,18,19,19,19,19,19,20,20,11,13,13,13,11
11,20,20,20,19,18,0,18,18,18,18,18,19,19,19,19,19,19,20,20,11,13,13,11
-1,11,21,21,20,19,19,19,19,19,19,19,18,18,18,18,18,18,18,19,18,11,11,-1
-1,-1,11,11,11,20,20,19,19,19,19,19,18,18,18,18,18,0,18,18,18,18,11,-1
-1,-1,11,10,10,11,11,20,20,19,19,19,18,18,18,18,18,0,18,18,18,18,11,-1
-1,11,10,10,10,10,10,11,11,20,20,19,18,18,18,18,18,0,18,18,18,11,-1,-1
-1,11,9,9,9,9,9,9,10,11,11,9,20,19,19,19,18,0,18,18,18,11,-1,-1
-1,11,9,9,0,9,9,9,10,10,10,11,11,20,20,19,18,0,18,18,18,11,-1,-1
-1,11,9,9,0,9,9,9,10,10,10,10,10,11,11,20,18,18,18,18,18,11,-1,-1
-1,11,9,9,0,9,9,9,9,10,10,10,10,10,10,11,19,0,18,19,18,11,-1,-1
-1,11,9,9,0,9,9,9,9,9,9,9,9,9,9,9,11,20,19,20,18,11,-1,-1
-1,11,9,9,0,9,9,9,9,9,9,9,9,9,9,9,11,20,19,20,18,11,-1,-1
-1,11,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,11,20,20,18,11,-1,-1
-1,-1,11,9,0,9,9,9,9,9,9,9,9,9,9,9,10,10,11,20,11,-1,-1,-1
-1,-1,11,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10,10,11,-1,-1,-1
-1,-1,-1,11,10,9,9,9,9,9,9,9,9,9,9,9,10,10,10,10,11,-1,-1,-1
-1,-1,-1,11,10,10,10,9,9,9,9,9,9,9,9,9,10,10,10,10,11,-1,-1,-1
-1,-1,-1,11,11,11,11,10,9,9,9,9,9,9,9,9,10,22,10,10,11,-1,-1,-1
-1,-1,11,8,7,7,7,7,11,7,7,8,9,9,9,9,9,0,9,9,11,-1,-1,-1
-1,-1,11,8,7,7,7,7,8,11,11,7,10,9,9,9,9,0,9,9,11,-1,-1,-1
-1,-1,11,8,7,5,5,7,8,8,8,11,11,10,10,9,9,9,9,9,11,-1,-1,-1
-1,-1,11,8,7,5,5,2,8,8,8,8,10,11,11,10,9,0,9,9,11,-1,-1,-1
