1
10000-14
unicorn,
Ads
31,24
-1,-1,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,5,3,3,3,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,3,3,3,5,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,5,3,3,3,3,5,-1,-1,-1,-1,-1,-1,-1,5,3,3,3,3,5,-1,-1,-1,-1,-1,-1
-1,-1,-1,5,5,5,5,3,3,3,3,3,5,-1,-1,-1,-1,-1,5,3,3,3,3,3,5,5,5,5,-1,-1,-1
-1,-1,-1,5,3,1,1,3,3,3,3,3,5,-1,-1,-1,-1,-1,5,3,3,3,3,3,1,1,3,5,-1,-1,-1
-1,-1,-1,5,3,1,1,1,3,3,3,3,3,5,-1,-1,-1,5,3,3,3,3,3,1,1,1,3,5,-1,-1,-1
-1,-1,-1,-1,5,3,1,1,3,3,3,3,3,5,-1,-1,-1,5,3,3,3,3,3,1,1,3,5,-1,-1,-1,-1
-1,-1,-1,-1,-1,5,3,3,3,3,3,3,3,2,5,-1,5,2,3,3,3,3,3,3,3,5,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,5,2,2,3,3,3,3,2,5,-1,5,2,3,3,3,3,2,2,5,-1,-1,-1,-1,-1,-1
-1,-1,5,5,5,5,4,4,4,2,2,2,2,2,2,5,2,2,2,2,2,2,4,4,4,5,5,5,5,-1,-1
-1,5,3,3,3,3,3,3,3,4,4,2,2,2,2,5,2,2,2,2,4,4,3,3,3,3,3,3,3,5,-1
5,3,3,3,3,3,3,3,3,3,3,4,4,5,5,5,5,5,4,4,3,3,3,3,3,3,3,3,3,3,5
5,3,3,3,3,3,3,3,3,3,3,2,5,1,0,0,0,1,5,3,3,3,3,3,3,3,3,3,3,3,5
5,3,3,3,3,3,3,3,3,2,3,5,1,0,3,3,3,0,1,5,3,2,3,3,3,3,3,3,3,3,5
5,3,3,3,3,3,3,3,3,3,2,5,0,3,5,5,5,3,0,5,2,3,3,3,3,3,3,3,3,3,5
5,3,3,3,3,3,3,2,2,5,5,5,0,3,5,0,0,0,0,5,5,5,2,2,3,3,3,3,3,3,5
5,3,3,3,3,3,3,3,3,3,2,5,0,3,5,5,5,3,0,5,2,3,3,3,3,3,3,3,3,3,5
5,3,3,1,1,3,3,3,3,2,3,5,1,0,3,3,3,0,1,5,3,2,3,3,3,3,1,1,3,3,5
5,3,3,1,1,3,1,1,3,3,3,2,5,1,0,0,0,1,5,2,3,3,3,1,1,3,1,1,3,3,5
5,3,3,3,3,1,1,1,3,3,3,3,2,5,5,5,5,5,2,3,3,3,3,1,1,1,3,3,3,3,5
5,3,3,1,1,1,1,3,3,3,3,2,5,-1,-1,-1,-1,-1,5,2,3,3,3,3,1,1,1,1,3,3,5
5,3,3,1,1,1,3,3,3,3,5,5,-1,-1,-1,-1,-1,-1,-1,5,5,3,3,3,3,1,1,1,3,3,5
5,3,3,3,3,3,3,3,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,3,3,3,3,3,3,3,5
-1,5,5,5,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,5,5,5,-1
1,0.9686275,0.8745099
1,0.7450981,0.7450981
0.8078432,0.2196079,0.5647059
1,0.4431373,0.682353
0.4705883,0.1294118,0.4627451
0.1882353,0.09411766,0.3843138
