1
10000-32
unicorn,
Ads
80,59
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,3,3,3,0,0,0,0,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,3,3,3,0,0,0,0,0
1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,3,3,3,1,0,1,0,1,0,7,0,7,0,1,0,3,5,3,3,3,3,1,0,1,3,5,3,3,3,3,0,1,0,3,3,3,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,3,4,4,3,3,3,1,0,1,0,1,0
0,1,0,1,0,1,0,3,3,3,3,1,0,1,3,3,5,6,6,6,3,1,0,1,0,1,0,7,0,1,0,3,5,5,3,3,3,3,0,1,0,3,5,4,3,3,0,1,3,3,5,5,5,5,3,1,0,1,0,1,0,1,0,7,0,1,0,3,5,5,4,4,3,1,0,3,3,1,0,1
1,0,1,0,1,0,3,3,3,3,3,3,3,3,4,4,6,6,3,3,1,3,1,0,1,0,1,0,1,0,3,5,5,4,4,3,3,3,1,0,1,3,5,5,4,3,3,3,4,5,5,5,3,3,5,3,1,3,1,0,1,0,1,0,1,0,1,3,4,5,5,5,5,3,3,5,5,3,1,0
0,1,0,1,0,1,3,3,3,3,3,3,4,4,4,6,6,3,0,1,0,1,0,1,0,1,0,1,0,3,5,5,4,3,4,3,3,3,0,1,0,1,3,5,4,4,4,4,4,5,5,3,0,1,3,3,3,1,0,1,0,1,0,1,0,1,0,3,4,5,5,5,5,6,6,6,3,1,3,1
1,1,1,1,1,1,1,3,3,3,5,4,4,6,6,6,3,1,1,1,1,1,1,1,1,1,1,1,3,5,5,4,4,5,3,1,1,1,1,1,1,1,1,3,5,4,4,4,5,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,5,5,6,6,6,3,3,1,1,1,1
1,0,7,0,1,0,1,0,3,5,6,4,4,3,3,3,1,0,1,0,1,0,1,0,1,0,3,3,5,4,4,4,4,5,3,0,1,0,3,3,3,0,1,0,3,5,4,4,3,0,1,0,1,0,1,0,1,0,7,0,1,0,1,0,1,0,1,3,4,5,6,3,3,3,1,0,1,0,1,0
1,1,1,1,1,1,1,1,1,3,6,6,4,4,3,1,1,1,1,1,7,1,1,1,1,3,5,5,5,4,3,5,5,5,5,3,3,3,5,5,5,3,1,1,1,3,5,4,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,6,3,1,1,1,1,1,1,1,1,1
2,1,2,1,2,1,2,1,2,1,3,6,6,4,3,1,2,1,2,1,2,1,2,1,2,3,5,5,4,3,2,3,5,5,5,5,5,5,5,3,3,1,3,1,2,1,3,5,4,4,3,1,2,1,2,1,2,1,2,1,2,1,2,7,2,1,2,3,5,6,3,1,7,1,2,1,2,1,2,1
1,2,1,2,1,2,1,2,1,2,1,3,6,6,4,3,1,2,1,2,1,2,1,2,1,3,5,4,4,3,1,2,3,3,3,3,3,3,3,2,1,2,1,2,1,2,1,3,5,4,4,3,1,2,1,2,1,2,1,2,1,2,7,2,7,2,1,3,5,6,3,2,1,2,1,2,1,7,1,2
2,1,7,1,2,1,2,1,7,1,2,1,3,6,6,4,3,1,2,1,2,1,2,1,3,5,5,4,3,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,3,5,4,4,3,1,2,1,7,1,2,1,2,1,2,7,2,1,3,5,5,6,3,1,2,1,2,1,7,1,7,1
1,7,1,7,1,2,1,2,1,2,1,2,1,3,6,4,4,3,3,2,1,2,1,2,3,5,4,4,3,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,3,3,5,4,4,4,3,2,1,2,1,2,1,2,1,2,1,2,1,3,5,4,6,6,3,2,1,2,1,2,1,7,1,2
2,2,7,2,2,2,2,2,2,2,2,2,2,2,3,6,5,4,4,3,2,2,2,2,3,5,4,4,3,2,2,2,2,2,2,2,2,2,7,2,2,2,2,2,2,3,5,5,4,4,4,5,3,2,2,2,2,2,2,2,2,2,3,3,3,5,4,4,6,5,3,3,3,3,2,2,2,2,2,2
2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,3,6,6,4,3,2,1,2,3,5,5,4,4,3,1,2,1,2,7,2,1,2,7,2,7,2,1,2,1,3,5,4,4,4,4,5,3,2,1,2,1,2,3,3,3,3,3,5,5,5,4,6,6,6,3,4,4,4,5,3,3,2,1,2,1
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,6,6,5,4,3,2,2,3,4,4,4,4,3,2,2,2,2,2,2,2,2,2,7,2,2,2,2,3,5,4,4,4,4,4,5,3,2,2,2,3,3,5,5,5,5,5,5,4,4,6,3,3,3,4,4,5,5,5,6,6,3,2,2,2
12,2,12,2,12,2,12,2,12,2,12,2,12,2,12,2,3,3,6,4,4,3,3,4,4,4,4,4,3,2,12,2,12,2,12,2,12,2,12,2,12,2,12,3,4,4,4,4,4,5,3,2,12,2,3,5,5,5,4,4,4,4,4,5,6,3,3,4,4,4,5,5,5,5,6,6,6,3,12,2
2,12,2,12,2,12,2,12,2,12,2,12,2,12,2,12,2,12,3,6,4,5,5,3,3,4,4,4,3,12,2,12,2,12,2,12,2,12,2,12,2,12,3,5,4,4,4,4,4,5,3,12,2,3,5,5,4,4,4,4,4,4,5,6,3,3,5,4,5,6,5,5,6,6,3,3,6,3,2,12
12,2,12,2,12,2,12,2,12,2,7,2,12,2,12,2,12,2,12,3,6,4,4,5,5,3,3,4,4,3,3,3,3,3,3,3,3,3,12,2,12,2,3,5,4,4,4,4,4,5,3,2,3,5,5,4,4,4,5,4,4,5,6,3,12,3,5,4,6,5,5,6,6,3,12,2,3,3,12,2
2,12,2,12,2,12,2,12,2,12,2,12,2,12,2,12,2,12,2,3,6,6,4,4,4,5,5,3,3,5,5,5,5,5,5,5,5,5,3,3,3,3,4,4,4,4,4,4,4,4,5,3,5,5,4,4,4,5,4,4,5,5,5,3,2,3,5,5,6,5,6,6,3,12,2,12,3,12,2,12
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,3,6,5,4,4,4,4,5,5,3,4,4,4,4,4,4,4,4,5,5,5,5,3,3,4,4,4,4,4,4,4,3,5,4,4,4,5,5,4,5,5,6,5,3,12,3,6,5,6,5,6,6,3,12,12,12,3,12,12,12
12,2,12,7,12,2,12,2,12,2,12,2,12,2,12,2,12,2,12,2,3,6,5,5,4,4,4,4,4,5,3,4,4,4,4,4,4,4,4,4,4,4,5,5,3,3,4,4,4,4,3,5,5,4,4,4,5,4,4,5,5,6,3,2,3,5,5,6,5,6,6,3,12,2,12,3,12,2,12,2
12,12,12,12,12,12,12,12,12,12,12,12,7,12,12,12,12,12,12,3,6,3,6,5,5,5,4,4,4,4,5,3,4,4,4,5,5,5,4,4,4,4,4,4,5,5,3,3,3,3,3,5,4,4,4,5,5,4,5,5,6,6,3,12,3,6,5,6,5,6,6,3,12,12,12,12,12,12,12,12
11,12,11,12,11,12,11,12,11,12,11,7,11,7,11,12,11,12,3,6,6,3,6,6,5,4,5,5,4,4,5,3,4,4,5,5,5,5,5,5,5,4,4,4,4,4,5,5,5,4,3,5,4,4,5,5,4,4,5,5,6,6,3,12,3,6,5,6,5,6,6,3,11,12,11,12,11,12,11,12
12,11,12,11,12,11,12,11,12,11,12,11,7,11,12,11,12,11,3,6,5,3,6,6,5,5,4,5,5,4,4,5,3,4,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,3,5,4,4,5,5,4,5,5,5,6,6,3,11,3,6,5,6,5,6,6,3,12,11,7,11,12,11,12,11
11,12,11,12,11,12,11,12,11,12,11,12,11,12,11,12,11,3,6,5,5,5,3,6,6,5,5,4,4,5,4,5,3,4,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,3,5,4,4,5,4,4,5,5,5,6,6,3,12,3,6,5,6,5,6,6,3,11,12,11,12,11,12,11,12
12,11,12,11,12,11,12,11,12,11,12,11,12,11,12,11,12,3,6,5,5,5,3,6,6,6,5,5,5,4,5,4,4,4,5,5,6,6,6,6,5,5,5,5,5,5,4,4,4,4,3,5,4,4,5,4,4,5,5,6,6,6,3,11,3,6,5,6,5,6,6,3,12,11,12,11,12,11,12,11
11,11,11,11,7,11,11,11,11,11,11,11,11,11,11,11,11,3,6,5,5,5,4,3,6,6,6,5,5,4,4,4,4,4,5,5,6,6,6,6,6,6,5,5,5,5,4,4,4,3,5,4,4,4,5,4,4,5,5,6,6,6,3,11,3,6,5,6,5,6,6,3,11,11,11,7,11,11,11,11
