1
10000-13
unicorn,
Free
67,37
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,4,4,4,4,1,1,-1,1,1,1,-1,-1,-1,-1
-1,-1,-1,-1,1,1,1,-1,1,1,4,4,4,4,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,4,0,0,0,0,0,4,4,1,4,4,4,1,-1,-1,-1
-1,-1,-1,1,4,4,4,1,4,4,0,0,0,0,0,4,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,4,4,4,4,0,0,0,0,0,0,0,0,4,0,0,0,4,1,-1,-1
-1,-1,1,4,0,0,0,4,0,0,0,0,0,0,0,0,4,4,4,4,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,4,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,4,1,-1
-1,1,4,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,4,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,1,-1
-1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,0,0,0,0,0,0,0,4,1,4,0,0,0,0,0,0,0,4,1,1,-1,-1
-1,-1,1,1,4,0,0,0,0,0,0,0,4,1,4,0,0,0,0,0,0,0,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,0,0,0,4,1,1,8,1,4,0,0,4,1,1,1,1,-1,-1,-1,-1
-1,-1,-1,-1,1,1,1,1,4,0,0,4,1,8,1,1,4,0,0,0,4,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1,1,1,1,4,8,8,7,1,1,1,1,5,1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,1,5,1,1,1,1,7,8,8,4,1,1,1,1,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,2,2,3,3,4,4,8,8,7,7,6,6,5,5,1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,1,5,5,6,6,7,7,8,8,4,4,3,3,2,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,2,2,3,3,4,4,8,8,7,7,6,6,5,5,1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,1,5,5,6,6,7,7,8,8,4,4,3,3,2,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,2,2,3,3,4,4,8,8,7,7,6,6,5,5,1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,1,5,5,6,6,7,7,8,8,4,4,3,3,3,2,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,2,2,3,3,3,4,4,8,8,7,7,6,6,5,5,1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,1,5,5,6,6,7,7,8,8,4,4,4,3,3,2,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,2,2,3,3,4,4,4,8,8,7,7,6,6,5,5,1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,1,5,5,5,6,6,7,7,8,8,4,4,3,3,3,2,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,2,2,3,3,3,4,4,8,8,7,7,6,6,5,5,5,1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,1,5,5,6,6,7,7,8,8,4,4,4,3,3,3,2,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,2,2,3,3,3,4,4,4,8,8,7,7,6,6,5,5,1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,1,5,5,6,6,7,7,8,8,8,4,4,4,3,3,3,2,2,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,2,2,3,3,3,4,4,4,8,8,8,7,7,6,6,5,5,1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,1,5,5,6,6,6,7,7,8,8,8,4,4,4,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3,3,4,4,4,8,8,8,7,7,6,6,6,5,5,1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,1,5,5,6,6,7,7,7,8,8,8,4,4,4,3,3,3,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,3,3,3,4,4,4,8,8,8,7,7,7,6,6,5,5,1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,1,5,5,6,6,6,7,7,7,8,8,8,4,4,4,3,1,1,1,1,1,2,2,1,5,5,5,1,2,2,1,1,1,1,1,3,4,4,4,8,8,8,7,7,7,6,6,6,5,5,1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,1,5,5,6,6,6,7,7,7,8,8,8,4,4,1,4,0,0,0,4,1,3,1,1,1,1,1,3,1,4,0,0,0,4,1,4,4,8,8,8,7,7,7,6,6,6,5,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,1,5,5,5,6,6,6,7,7,7,8,8,8,1,4,0,1,1,1,0,4,1,1,0,0,0,1,1,4,0,1,1,1,0,4,1,8,8,8,7,7,7,6,6,6,5,5,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,5,5,5,6,6,6,7,7,7,8,8,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,8,8,7,7,7,6,6,6,5,5,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,5,5,5,6,6,6,7,7,7,7,1,0,1,0,0,1,1,0,1,4,4,4,4,4,1,0,1,0,0,1,1,0,1,7,7,7,7,6,6,6,5,5,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,5,5,5,6,6,6,7,7,7,1,0,1,1,1,0,1,0,1,8,8,8,8,8,1,0,1,1,1,0,1,0,1,7,7,7,6,6,6,5,5,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,5,5,5,6,6,6,6,7,1,4,0,1,1,1,0,4,1,8,8,8,8,8,1,4,0,1,1,1,0,4,1,7,6,6,6,6,5,5,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,5,5,5,5,6,6,6,6,1,4,0,0,0,4,1,7,7,7,7,7,7,7,1,4,0,0,0,4,1,6,6,6,6,5,5,5,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,5,5,5,5,5,6,6,6,1,1,1,1,1,7,7,7,7,7,7,7,7,7,1,1,1,1,1,6,6,6,5,5,5,5,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
