1
10000-34
unicorn,
Ads
39,39
6,6,6,4,4,4,3,3,3,2,2,2,3,6,5,5,5,5,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5,5,5,6,6,6,4,3,3,3,2,2,2,3,6,5,5,5,5,5,6,-1,-1,-1,-1,6,6,6,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1
5,5,7,7,7,7,6,4,3,3,2,2,2,3,3,6,5,5,5,5,5,6,6,6,6,9,11,11,11,11,6,6,-1,-1,-1,-1,-1,-1,-1
5,7,7,7,7,7,7,6,4,3,3,2,2,2,3,3,6,5,5,5,6,3,11,12,6,11,12,12,12,12,12,11,6,-1,-1,-1,-1,-1,-1
7,7,7,8,8,8,7,7,6,4,3,2,2,2,3,4,4,6,5,6,3,11,12,6,11,12,12,12,12,12,12,12,11,6,-1,-1,-1,-1,-1
7,7,8,8,8,8,8,7,6,4,3,2,2,3,3,4,4,4,6,3,3,11,9,11,12,12,12,12,12,12,9,11,12,6,-1,-1,-1,-1,-1
7,8,8,8,8,8,8,8,5,6,3,2,2,3,4,4,4,6,3,3,3,11,12,12,12,12,12,12,12,9,9,11,12,6,-1,-1,-1,-1,-1
5,5,5,5,7,8,8,8,7,6,3,3,2,3,4,4,6,3,3,3,2,2,12,12,12,12,12,12,9,9,11,12,11,6,-1,-1,-1,-1,-1
5,7,7,5,5,7,8,8,7,6,4,3,2,4,4,6,3,3,3,2,2,2,2,12,12,12,12,12,11,11,12,12,11,6,-1,-1,-1,-1,-1
7,7,7,7,5,5,8,8,7,6,4,3,3,4,4,3,3,3,2,2,2,2,1,1,12,12,12,12,12,12,12,11,6,-1,-1,-1,-1,-1,-1
7,7,7,7,7,5,7,8,8,5,6,3,3,4,4,3,3,2,2,2,2,1,1,1,1,12,12,12,12,12,12,11,6,-1,-1,-1,-1,-1,-1
7,8,8,7,7,7,5,8,8,7,6,3,4,4,3,3,2,2,2,2,1,1,1,1,1,1,1,12,12,12,11,6,6,6,6,6,6,-1,-1
8,8,8,8,7,7,5,8,8,7,6,4,4,4,3,3,2,2,2,1,1,1,1,1,2,2,2,1,1,1,3,6,5,7,8,8,7,6,-1
8,8,8,8,8,7,5,7,8,7,6,4,4,3,3,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,6,5,7,8,8,8,8,7,6
8,8,8,8,8,7,5,7,8,7,6,4,4,3,3,2,2,1,1,1,1,1,2,2,2,2,2,2,2,3,6,7,8,8,7,6,6,8,6
7,8,8,8,8,7,7,5,8,7,5,6,4,3,3,2,2,1,1,1,2,3,3,3,2,2,2,2,3,6,5,7,8,7,6,-1,-1,6,6
