1
10000-0
unicorn,
Free
39,50
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,-1,-1,5,5,-1,-1,-1,5,5,5,-1,-1,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,3,5,-1,5,3,5,-1,-1,5,3,3,5,-1,5,3,5,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,1,5,-1,5,1,5,-1,-1,5,1,1,5,-1,5,1,5,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,1,5,-1,5,1,5,-1,-1,5,1,1,5,-1,5,1,5,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,1,5,-1,5,1,5,-1,-1,5,1,1,5,-1,5,1,5,-1,-1,-1,-1,4,9,9,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,1,5,-1,5,1,5,-1,-1,5,3,3,3,5,1,1,5,-1,-1,-1,6,12,10,10,9
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,3,5,-1,5,1,5,-1,5,3,3,3,5,0,1,1,5,-1,-1,-1,6,12,10,9,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,3,5,5,1,1,1,5,5,5,5,5,0,1,1,1,5,-1,-1,6,7,12,12,9,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,-1,6,7,12,12,10,9
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,-1,6,7,12,12,10,9
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,-1,6,7,12,12,10,9
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,5,6,7,12,12,12,11,9
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,5,7,7,12,12,10,11,9
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,1,1,0,1,1,1,1,1,1,1,1,1,2,2,0,2,2,5,4,12,12,12,11,11,9
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,5,4,12,12,10,11,11,9
-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,5,1,1,2,2,2,2,2,2,2,5,5,3,2,2,2,5,-1,9,10,10,11,11,9,-1
-1,-1,-1,-1,5,1,5,-1,-1,-1,-1,-1,-1,-1,5,1,2,2,2,2,2,2,2,5,0,0,5,3,3,5,9,9,-1,9,9,9,9,-1,-1
-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,3,3,3,3,2,2,2,5,0,0,0,5,5,11,10,9,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,3,3,3,3,3,3,2,5,0,0,0,0,2,5,5,5,5,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,5,5,5,5,5,3,5,7,7,5,0,0,0,0,2,2,2,2,5,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,5,3,3,3,3,3,3,3,5,5,7,7,5,0,0,0,0,0,0,2,2,2,5,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,5,5,1,1,1,1,1,1,2,2,2,2,2,2,3,5,7,5,0,0,0,0,0,0,5,5,5,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,5,1,1,1,1,1,1,1,1,1,0,2,2,2,2,2,3,5,7,5,0,0,0,0,0,2,5,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,5,1,1,1,1,1,1,1,1,1,1,1,0,0,1,2,2,2,3,5,7,5,5,0,0,0,0,2,5,-1,-1,-1,-1
-1,-1,-1,-1,-1,5,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,2,2,5,7,4,4,5,5,0,0,0,5,-1,-1,-1,-1
-1,-1,-1,-1,-1,5,1,1,1,1,1,1,9,9,9,2,2,1,1,1,2,2,2,2,2,2,5,5,4,10,9,5,0,0,5,-1,-1,-1,-1
-1,-1,-1,-1,-1,5,1,1,1,1,1,9,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,3,5,10,9,-1,5,0,5,-1,-1,-1,-1
-1,-1,-1,-1,-1,5,1,1,1,1,9,9,9,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,5,9,-1,-1,5,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,5,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,5,9,-1,-1,5,-1,-1,-1,-1,-1
