1
10000-17
unicorn,
Ads
70,76
-1,-1,-1,-1,-1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,5,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2,2,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,5,1,1,1,1,1,1,1,1,0,0,0,1,1,1,2,0,2,3,3,2,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,5,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,2,2,2,3,3,3,2,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,5,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,5,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3,2,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,5,1,1,5,-1,-1,-1,-1,-1
-1,-1,-1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3,3,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,5,1,1,5,-1,-1,-1,-1,-1
-1,-1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,3,3,3,2,2,2,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,5,1,1,5,-1,-1,-1,-1
-1,-1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,5,5,1,5,-1,-1,-1,-1
-1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,0,3,2,2,3,3,3,2,0,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,5,5,1,5,-1,-1,-1,-1
-1,5,1,1,1,1,0,1,1,1,1,1,1,1,1,2,2,2,2,1,1,2,3,3,2,2,3,3,3,3,2,0,0,2,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,5,5,1,5,-1,-1,-1
-1,5,1,1,1,0,0,0,1,1,1,1,1,1,2,2,2,2,2,1,1,2,3,3,3,2,2,3,3,3,3,8,0,0,0,2,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,5,5,1,5,-1,-1,-1
5,1,1,1,1,1,0,1,1,1,1,1,1,2,2,2,2,2,2,1,1,2,3,3,3,3,2,2,3,3,3,4,8,0,0,0,2,2,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,5,5,1,5,-1,-1,-1
5,1,1,1,1,1,1,1,1,1,0,1,2,2,2,2,0,2,2,2,1,2,3,3,3,3,2,3,3,3,3,4,4,0,0,0,0,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,5,1,5,-1,-1,-1
5,1,1,1,1,1,1,1,1,1,1,1,2,2,2,0,0,0,2,2,2,2,3,3,3,3,0,3,3,3,3,4,4,8,0,0,0,0,0,2,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5,-1,-1,-1
5,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,0,2,2,2,2,2,2,3,3,0,3,0,3,3,3,4,4,4,0,0,0,0,0,0,2,2,1,1,1,2,2,2,2,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,5,1,5,-1,-1,-1
