1
10000-25
unicorn,
Ads
37,38
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,2,2,2,2,2,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,-1,-1,-1,-1,-1,-1,-1
-1,-1,2,2,2,2,2,2,2,2,1,2,1,2,1,2,1,1,1,1,1,1,1,2,1,2,1,2,1,2,2,2,2,-1,-1,-1,-1
-1,2,2,2,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,-1,-1
2,2,1,2,1,2,1,2,1,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,-1
2,1,2,1,1,1,1,1,1,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,1,1,2,-1
1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,4,1,1,1,1,0,0,0,0,1,5,5,5,1,1,1,-1
1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,3,3,1,1,4,1,4,1,1,0,0,0,0,3,3,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,4,4,0,0,0,3,3,3,3,1,1,1,1,1,0,0,0,0,3,3,3,3,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,4,4,0,0,0,0,0,3,3,5,5,5,5,5,0,0,0,0,0,0,3,4,4,1,1,1,1,1
1,1,1,0,1,1,1,1,1,1,4,0,0,0,3,3,3,3,5,5,5,5,5,0,0,0,0,3,3,3,4,4,1,1,1,1,1
-1,1,0,1,0,1,1,1,1,1,4,0,0,0,0,3,3,4,1,1,1,1,1,4,0,0,0,0,3,3,4,1,1,0,1,0,1
-1,6,0,0,1,0,1,1,1,1,1,4,0,0,0,0,4,1,1,1,1,1,1,1,4,0,0,0,0,4,1,1,0,1,0,0,1
6,6,6,0,0,1,0,1,0,1,1,1,4,4,4,4,1,1,1,1,1,1,1,1,1,4,4,4,4,1,1,1,1,0,0,0,6
6,6,6,7,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,6,6
6,6,6,7,7,7,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,7,6,6,6
6,6,6,7,7,7,7,8,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,8,7,7,7,7,6,6,6
6,6,6,7,7,7,7,8,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,8,7,7,7,7,6,6,6
6,6,6,7,7,7,7,8,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,8,8,7,7,7,7,6,6,6
6,6,6,7,7,7,7,8,8,8,8,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,8,8,7,7,7,7,6,6,6
6,6,6,7,7,7,7,8,8,8,8,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,8,8,8,7,7,7,7,6,6,6
