1
10000-42
unicorn,
Ads
62,94
-1,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,18,18,18,18,18,18,15,21,22,19,22,21,22,24,22,24,24,11,24,11,11,11,24,11,24,11,11,12,12,12,12,12,12,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,18,17,18,18,18,17,22,24,21,24,21,24,21,24,24,11,24,11,24,11,24,11,24,12,11,12,12,12,12,12,12,12,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,9,6,6,6,2,5,5,5,5,5,5,5,5,5,5,5,5,18,18,18,18,18,15,19,22,24,22,19,22,24,22,24,24,11,24,11,24,11,24,11,11,12,12,12,12,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8,8,8,6,8,6,6,5,5,5,5,5,5,5,5,5,5,5,5,16,18,17,18,18,19,24,21,24,21,24,21,21,24,11,24,11,24,11,11,12,11,12,12,12,12,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,8,9,8,9,6,6,6,2,6,5,5,5,5,5,5,5,5,16,18,18,18,18,18,22,19,22,21,22,21,21,24,24,11,24,11,11,11,11,12,12,12,12,12,-1,12,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,-1,-1
8,-1,-1,8,8,8,8,8,6,6,6,5,5,5,5,5,5,5,5,5,18,18,18,17,18,19,21,24,21,24,21,24,24,11,24,11,24,11,11,12,12,12,12,12,-1,-1,-1,12,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,-1,-1
-1,-1,8,-1,-1,9,8,9,8,9,6,6,6,5,5,5,5,5,5,16,16,18,18,18,18,19,24,22,19,22,24,22,24,11,11,24,11,24,12,12,12,12,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,21,14,-1
-1,-1,-1,8,8,8,8,8,8,8,8,8,8,6,5,5,5,5,5,5,18,17,18,17,18,19,21,24,21,24,24,24,24,11,24,11,24,12,12,12,12,12,12,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,-1,-1,-1,-1,14,21,14,-1
8,-1,-1,-1,8,-1,8,9,8,9,8,9,8,9,5,5,5,5,5,5,17,18,18,18,18,22,19,22,21,22,24,24,24,11,11,24,11,11,12,12,12,12,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,-1,-1,14,21,21,14,-1
-1,-1,-1,8,-1,-1,-1,8,-1,-1,8,8,8,6,6,5,5,5,5,5,18,17,18,17,18,19,21,24,21,21,24,11,24,11,24,12,11,12,12,12,12,12,12,-1,-1,-1,12,-1,-1,-1,-1,-1,-1,14,21,14,14,21,21,22,22,14
-1,-1,-1,-1,-1,-1,-1,-1,8,-1,-1,9,8,9,6,2,5,5,5,16,18,18,18,18,18,22,24,22,24,24,24,11,11,24,11,24,12,12,12,12,12,12,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,14,21,21,21,21,21,22,22,22,14
-1,-1,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,8,8,6,5,5,5,5,5,18,17,18,17,19,24,22,24,24,24,24,11,24,11,11,12,12,12,12,-1,-1,12,12,-1,12,-1,-1,-1,-1,14,14,14,21,21,21,22,22,22,22,22,22,14
