1
10000-20
unicorn,
Ads
66,72
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,3,3,2,2,3,2,2,2,2,3,3,3,4,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3,2,2,3,2,2,2,2,3,2,2,3,4,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,2,2,3,2,2,2,3,2,2,2,4,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,2,3,2,2,2,2,3,2,2,2,4,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,4,4,4,4,3,3,4,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3,2,2,3,2,2,2,3,2,2,2,4,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,4,6,6,6,6,6,6,3,3,3,5,5,6,4,4,4,4,-1,-1,-1,-1,-1,-1,4,2,2,3,2,2,2,3,2,2,2,4,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,4,6,6,6,6,6,6,6,5,3,3,3,3,3,5,5,6,6,6,6,6,4,4,-1,-1,-1,-1,4,3,3,3,2,2,2,3,2,2,2,4,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,6,6,6,6,6,6,6,5,3,3,3,3,3,3,3,3,5,5,6,6,6,6,6,6,6,4,4,4,-1,4,3,3,3,2,2,3,2,2,2,2,4,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,6,6,6,6,6,6,6,5,5,3,3,3,3,3,3,3,3,5,5,6,6,6,5,5,6,6,6,6,6,6,4,4,3,3,3,2,2,3,2,2,2,3,4,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,6,6,6,6,6,6,6,5,5,5,3,3,3,2,3,3,3,3,5,5,5,5,5,5,5,5,6,5,6,6,6,6,6,4,3,3,2,2,2,3,2,2,2,4,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,6,6,6,6,6,6,6,6,6,5,5,3,3,3,2,2,3,3,3,5,5,5,5,5,5,5,5,5,6,6,6,6,5,5,6,6,6,3,2,2,3,2,2,2,3,4,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,6,6,6,6,6,6,6,5,5,5,5,5,3,3,2,2,3,3,3,5,5,5,5,5,5,5,5,5,5,5,6,6,6,5,5,6,6,6,6,3,3,2,2,2,3,4,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,6,6,6,6,6,6,5,5,5,5,5,5,3,3,2,2,2,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,5,6,6,6,3,3,3,3,4,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,6,6,6,6,6,6,5,5,0,0,0,1,1,3,2,2,2,2,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,3,3,4,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,6,6,6,6,6,6,6,5,0,0,0,0,1,3,3,2,2,2,2,3,3,0,0,0,0,0,0,0,1,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,4,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,4,6,6,6,6,5,5,6,5,5,0,0,0,0,1,3,3,2,2,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,5,5,5,5,5,5,5,6,6,6,6,4,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,4,6,6,6,6,6,5,5,6,5,5,0,0,0,0,0,3,3,2,2,2,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,6,5,6,6,6,4,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,4,6,6,6,6,6,6,6,5,5,5,5,5,1,0,0,0,3,3,3,2,2,2,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,6,6,6,6,6,6,6,4,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,4,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,1,1,3,3,2,2,2,2,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,6,5,5,5,6,6,6,4,-1,-1,-1,-1
-1,-1,-1,-1,-1,4,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,3,3,3,2,2,2,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,6,5,5,6,6,6,6,4,-1,-1,-1
-1,-1,-1,-1,-1,4,6,6,6,6,5,5,6,5,5,1,0,0,0,0,0,0,0,1,5,5,3,3,2,2,2,2,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,5,6,6,6,5,5,6,6,4,-1,-1,-1
-1,-1,-1,-1,4,6,6,6,6,6,5,5,6,5,1,0,0,0,0,0,0,0,0,0,0,1,3,3,3,2,2,2,3,3,3,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,3,3,5,5,5,5,5,6,6,6,4,-1,-1
