1
10000-6
unicorn,
Free
53,100
-1,-1,-1,-1,-1,-1,-1,4,4,4,4,4,4,4,4,4,4,4,-1,-1,-1,-1,-1,-1,4,4,4,4,4,4,4,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,4,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,-1,-1,4,0,0,0,0,0,0,0,0,0,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,4,0,0,0,0,4,4,4,4,4,4,4,4,4,4,-1,-1,-1,4,4,4,4,4,4,4,4,4,4,0,0,0,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,-1,-1,4,0,0,0,0,0,0,0,0,0,4,0,0,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,4,0,0,0,0,0,0,0,0,0,0,4,4,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,4,4,4,4,4,4,4,4,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,4,5,5,5,5,5,5,4,4,-1,-1,-1,-1
-1,-1,-1,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,5,5,5,5,5,5,5,5,4,4,4,4,-1,-1
-1,-1,-1,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,4,5,5,5,5,5,5,4,4,4,7,7,7,7,4,-1
-1,-1,-1,-1,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,5,5,5,4,4,4,7,7,7,7,7,7,7,7,4
-1,-1,-1,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,5,4,7,7,7,7,7,7,7,4,4,4,4,4
-1,-1,-1,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,7,7,7,7,7,7,4,4,-1,-1,-1,-1,-1
