1
10000-10
unicorn,
Ads
34,54
11,11,11,10,10,10,9,9,9,9,8,8,8,8,8,6,6,6,6,6,7,7,7,7,4,4,4,4,3,3,3,2,2,2
11,11,11,10,10,10,9,9,9,9,8,8,8,8,8,6,6,6,6,6,7,7,7,7,4,4,4,4,3,3,3,2,2,2
11,11,11,10,10,10,9,9,9,9,8,8,8,8,8,6,6,6,6,6,7,7,7,7,4,4,4,4,3,3,3,2,2,2
11,11,11,10,10,10,9,9,9,9,8,8,0,8,8,6,6,6,6,6,7,7,7,7,4,4,4,4,3,3,3,2,2,2
11,11,11,10,10,10,9,9,9,9,8,8,0,8,8,6,6,6,6,6,7,7,7,7,4,4,4,4,3,3,3,2,2,2
11,11,11,10,10,10,9,9,9,9,8,0,8,0,8,6,6,0,6,6,7,7,0,7,4,4,4,4,3,3,3,2,2,2
11,11,11,10,10,10,9,9,9,9,8,8,0,8,8,6,6,6,6,6,7,7,0,7,4,4,4,4,3,3,3,2,2,2
11,11,11,10,10,10,9,9,9,9,8,8,0,8,8,6,6,6,6,6,7,0,0,0,4,4,4,4,3,3,3,2,2,2
11,11,11,10,10,10,9,9,0,9,8,8,8,8,8,6,6,6,6,6,7,7,0,7,4,4,4,4,3,3,3,2,2,2
11,11,11,10,10,10,9,9,9,9,8,8,8,8,8,6,6,6,6,6,7,7,0,7,4,4,4,4,3,3,3,2,2,2
11,11,11,10,10,10,9,9,9,9,8,8,8,8,8,6,6,6,6,6,0,7,7,7,4,4,4,4,3,3,3,2,2,2
11,11,11,10,10,10,9,9,9,9,0,8,8,8,8,6,6,6,6,6,7,7,7,7,4,4,4,4,3,3,3,2,2,2
11,11,11,10,10,10,9,9,9,9,0,8,8,8,8,6,6,6,6,6,7,7,7,7,4,4,4,4,3,3,3,2,2,2
11,11,11,10,10,10,9,9,9,0,0,0,8,8,8,6,0,6,6,6,7,7,7,7,4,4,4,4,3,3,3,2,2,2
11,11,11,10,10,10,9,9,9,9,0,8,8,8,8,6,6,6,6,6,0,7,7,7,4,4,4,4,3,3,3,2,2,2
