1
15-6
False,0
False,0
25,22
-1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,2,1,1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,2,1,1,0,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,1,1,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,1,0,0,0,2,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,2,0,0,2,-1,2,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,-1
-1,-1,2,2,-1,-1,-1,2,0,0,2,-1,-1,-1,-1,-1,-1,-1,2,2,4,3,3,2,-1
-1,-1,-1,-1,-1,-1,-1,-1,2,0,0,2,-1,-1,-1,2,2,2,4,4,3,3,2,5,2
-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,0,2,-1,2,4,4,4,4,3,3,2,5,5,2
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,0,2,4,4,4,4,3,3,3,2,5,5,2
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,1,4,4,3,3,3,3,2,5,2,5,2
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4,1,1,3,3,3,3,2,5,5,5,2,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4,4,4,1,1,3,3,2,5,5,5,5,2,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4,4,4,3,4,1,1,2,5,2,5,5,5,2,-1
-1,-1,-1,-1,-1,-1,-1,-1,2,4,4,4,3,3,3,2,2,5,5,5,2,5,5,2,-1
-1,-1,-1,-1,-1,-1,-1,2,4,4,4,3,3,3,2,5,5,5,5,5,2,5,2,-1,-1
-1,-1,-1,-1,-1,-1,-1,2,4,3,3,3,3,2,5,2,5,5,5,5,5,2,-1,-1,-1
-1,-1,-1,-1,-1,-1,2,4,3,3,3,3,2,5,5,5,2,5,5,5,5,2,-1,-1,-1
-1,-1,-1,-1,-1,-1,2,3,3,3,2,2,5,5,5,5,5,2,5,5,2,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,2,3,2,2,5,5,2,2,5,5,5,5,2,2,0,2,-1,-1,-1
-1,-1,-1,-1,-1,-1,2,2,5,5,5,5,5,5,2,2,2,2,-1,-1,2,2,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0.8784314,0.5529412
0.937255,0.5568628,0.282353
0.1882353,0.1921569,0.3764706
0.1764706,0.1843137,0.4784314
0.2941177,0.3019608,0.682353
0.6901961,0.5019608,0.882353
