1
34-1
False,0
False,0
23,16
-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,-1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,-1,-1
-1,1,1,1,1,1,2,2,1,1,1,0,0,0,0,0,0,1,-1,-1,-1,-1,-1
-1,1,1,1,1,1,4,4,1,1,1,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1
-1,3,1,1,1,2,4,2,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1
3,3,1,1,1,2,2,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1
3,3,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,3,4,2,1,1,1,1,1,1,1,1,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,3,2,1,1,1,2,4,1,1,1,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,3,3,3,3,1,1,2,1,3,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,3,3,3,3,3,3,3,3,3,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,3,3,3,3,3,3,3,3,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,3,3,3,3,3,3,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,3,3,3,3,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0.9764706,0.8980393,0.8313726
0.9215687,0.8470589,0.8078432
0.7333333,0.6313726,0.7254902
0.7529413,0.7098039,0.8666667
0.345098,0.2196079,0.4392157
