1
26-5
False,0
False,0
22,26
-1,-1,-1,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,2,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,2,0,2,-1,-1,2,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,0,2,-1,-1,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,2,2,-1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,2,-1,-1,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,2,2,2,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,0,0,2,-1,-1,-1,-1,-1,3,3,3,3,3,-1,-1,-1,-1,-1,-1
-1,-1,-1,0,0,2,-1,-1,-1,-1,3,3,3,3,3,3,3,-1,-1,-1,-1,-1
-1,-1,-1,0,2,2,-1,-1,-1,3,3,3,3,3,3,3,3,3,-1,-1,-1,-1
-1,-1,-1,-1,2,2,-1,-1,3,3,3,3,3,3,3,3,3,3,3,-1,-1,-1
-1,-1,0,0,0,2,2,-1,3,3,3,3,3,3,3,3,3,3,3,-1,-1,-1
-1,-1,-1,0,0,0,2,4,4,4,4,4,4,4,4,4,4,4,4,4,-1,-1
-1,-1,-1,-1,-1,0,2,2,4,4,4,4,4,4,4,4,4,4,4,4,-1,-1
-1,-1,-1,-1,-1,-1,2,2,1,1,1,2,2,2,0,2,2,2,2,0,2,-1
-1,-1,-1,-1,-1,-1,2,1,1,1,1,2,2,0,0,2,2,2,2,0,0,0
-1,-1,-1,-1,-1,-1,2,1,1,2,2,2,2,2,0,2,1,1,2,2,0,-1
-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,1,2,2,2,1,1,1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,0,0,2,-1,1,1,2,2,-1,1,1,1,-1,-1,-1
-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,1,1,-1,-1,-1,-1,-1,1,-1,-1,-1
-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0.909804,0.9215687,0.572549
0.7176471,0.7803922,0.3490196
0.3803922,0.5450981,0.1960784
0.7411765,0.3098039,0.3137255
0.854902,0.4313726,0.3333333
