1
10001-63
food,
Free
43,71
-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,1,1,1,2,1,2,1,1,2,2,2,2,4,2,4,4,4,4,4,4,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1,1,1,1,4,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,2,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,4,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,2,0,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,0,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,2,0,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1
-1,-1,-1,-1,2,0,1,1,2,2,2,2,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,2,2,2,2,2,2,2,2,-1,-1,-1,-1
-1,-1,-1,-1,2,0,1,1,2,2,1,1,4,4,4,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,1,1,2,2,2,2,2,2,-1,-1,-1,-1
-1,-1,-1,2,0,1,1,2,2,1,4,4,4,0,0,0,0,0,3,3,4,3,3,4,4,4,4,4,4,4,4,4,4,1,2,2,2,2,2,2,-1,-1,-1
-1,-1,-1,2,0,1,1,2,1,4,4,4,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,2,2,2,2,-1,-1,-1
-1,-1,-1,2,0,1,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,2,2,2,-1,-1,-1
-1,-1,2,0,1,1,2,4,4,4,4,0,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,2,2,2,-1,-1
-1,-1,2,0,1,2,4,4,4,4,0,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,1,2,2,2,-1,-1
