1
10001-47
food,
Free
24,22
-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,1,1,2,2,2,2,2,1,2,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,1,2,2,1,1,1,2,2,1,2,2,2,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,2,3,2,2,2,1,1,2,2,1,2,1,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1
1,2,3,2,2,2,2,1,1,2,1,1,1,2,2,2,1,-1,-1,-1,-1,-1,-1,-1
1,2,1,1,1,1,1,1,2,1,-1,1,-1,1,2,2,2,1,-1,-1,-1,-1,-1,-1
1,1,2,2,2,2,1,2,-1,-1,1,-1,-1,-1,1,2,2,2,1,-1,-1,-1,-1,-1
2,2,2,2,2,2,2,1,2,2,-1,2,-1,-1,-1,1,1,2,2,1,-1,-1,-1,-1
2,2,4,2,2,1,1,2,1,1,2,-1,-1,-1,-1,-1,1,1,2,1,-1,-1,-1,-1
1,2,4,1,1,2,2,2,2,2,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1
-1,2,1,2,2,2,2,2,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,2,1,3,2,2,2,1,2,2,2,2,2,2,2,2,2,1,-1,-1,-1,-1,-1,-1
-1,-1,1,2,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1
-1,-1,-1,2,2,1,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,-1,-1,-1
-1,-1,-1,-1,2,1,2,2,3,3,4,4,4,0,0,0,3,3,1,1,1,2,-1,-1
-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,2,2,0,2,2,2,2,2,-1,1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
-1,1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1
-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0.4745098,0.2509804,0.2196079
0.7411765,0.2862745,0.1803922
0.9529412,0.4509804,0.1333333
0.9921569,0.6784314,0.2039216
0.9921569,0.8784314,0.3607843
